0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
0.017057,0.017458,0.018127,0.017929,0.018249,0.016888,0.01817,0.01253,0.011764,0.006333,0.00645,0.012339,0.005644,0.004473,0.01046,0.010731,0.010882,0.004926,0.004536,0.004778,-0.001224,0.003506,0.004126,0.005212,0.006431,0.006604,-0.000279,4.8e-05,0.005878,0.000376,-0.000107,-0.005648,8e-05,-0.000181,0.005386,0.005251,0.005881,0.005665,0.005542,-0.001252,-0.000876,0.005552,-2.5e-05,8.3e-05,0.005529,0.005489,0.005387,0.005549,0.00102,0.005554,-0.001389,-0.000311,0.004354,-0.001802,-0.000814,0.004783,0.003792,0.003868,-0.001393,-0.000122,-0.000218,0.005768,0.000335,0.005923,0.000325,0.000646,0.000556,0.000164,-0.00045,-0.000845,-0.001018,0.00388,1.9e-05,0.000899,0.000464,0.000173,-0.005443,-0.000635,-0.000504,-0.001527,0.003985,0.003955,0.008952,0.008921,0.004725,0.004835,0.005013,0.00589,1.6e-05,0.000592,0.000991,0.000488,0.000472,0.000291,-0.005536,-0.000706,-0.006558,-0.005921,-0.001053,-0.006378,-0.000767,-0.000706,-0.000545,0.000769,0.001591,0.000977,0.001241,0.00089,0.000435,-2.6e-05,0.000586,-0.000694,-0.000371,-0.006081,-0.006082,-0.005428,-0.00542,-0.005122,-0.005041,-0.010382,-0.004845,-0.010253,-0.011154,-0.011162,-0.005895,-0.006067,-0.000659,0.000248,0.000172,0.000101,0.005583,0.000232,0.000719,0.006393,0.000787,-2.9e-05,-0.000203,0.000502,-0.000383,-0.000565,0.000223,0.005856,0.005878,0.005982,0.000408,-0.000479,-0.00031,6e-06,0.000305,0.000349,0.001219,0.000963,-0.005481,-0.001046,-0.007738,-0.006461
0.007885,0.004742,9.5e-05,0.001078,-0.001662,0.005964,-0.001767,-0.004263,0.00035,-0.003049,-0.003628,-0.002514,0.001158,0.007566,0.008171,0.006808,0.006023,0.005328,0.007017,0.004723,0.004296,0.011334,0.007364,0.001354,-0.005177,-0.005963,-0.001167,-0.002598,-0.001721,-0.004013,-0.000739,-0.002814,-0.001529,-0.0004,0.001487,0.002041,-0.00188,-0.001021,-0.000523,0.004024,0.002431,0.000552,-0.00114,-0.001585,0.000614,0.000772,0.001168,0.00047,-0.006722,0.000433,0.005712,2.6e-05,0.006568,0.0074,0.002089,0.003464,0.008724,0.008372,0.005679,-0.00076,0.000874,0.000551,-0.001363,-6.4e-05,-0.001319,-0.002615,-0.002254,-0.000669,0.001819,0.003424,0.00412,0.008181,-0.001372,-0.0062,-0.004457,-0.003281,-0.004431,0.001286,0.000774,0.006224,0.007687,0.007752,0.011132,0.011176,0.003173,0.00267,0.00194,-0.002851,-0.001408,-0.003657,-0.005202,-0.001914,-0.001843,-0.00113,-0.001208,0.004078,0.005458,0.00296,0.008082,0.006044,0.006961,0.006726,0.006077,-0.000439,-0.004985,-0.002553,-0.004899,-0.003513,-0.001726,0.000127,-0.003628,0.002768,0.001479,0.000782,0.000793,-0.003091,-0.003116,-0.004313,-0.004658,-0.006856,-0.005511,-0.007451,-0.002438,-0.002404,0.000169,0.000931,0.002878,-0.00223,-0.001904,-0.001594,-3.2e-05,-0.002172,-0.004313,-0.003557,-0.004591,0.000117,0.000871,-0.003339,0.001658,0.002444,-0.002133,-0.001247,-0.001341,-0.001804,-0.002945,0.00204,0.001324,-2.7e-05,-0.001326,-0.001517,-0.005263,-0.002989,0.000757,0.008037,0.013973,0.008408
0.003582,0.008964,0.013327,0.013966,0.019582,0.017072,0.019416,0.018341,0.013884,0.012256,0.011888,0.012051,0.007533,0.004174,0.004034,0.003175,0.002678,0.002769,0.003803,0.009651,0.009869,0.00637,0.011145,0.014693,0.017979,0.017502,0.013621,0.012772,0.012801,0.011938,0.006691,0.005967,0.006234,0.006864,0.007468,0.007774,0.01263,0.013094,0.013362,0.009251,0.008354,0.006884,0.006388,0.006144,0.006905,0.006986,0.007192,0.006813,0.010361,0.006789,0.003025,0.00697,0.003055,0.003875,0.008015,0.008326,0.004113,0.003913,0.0029,0.006488,0.000443,-9.8e-05,-0.000693,-0.000416,-0.000675,-0.001338,-0.001154,-0.000343,0.000931,0.001749,0.002103,0.003777,0.006171,0.010599,0.011482,0.012074,0.011864,0.007484,0.007215,0.003061,0.003405,0.00342,0.004689,0.004694,0.007941,0.007685,0.007336,0.011808,0.006071,0.005015,0.004297,-0.0009,-0.000869,-0.00053,-0.000259,-0.004824,-0.01059,-0.011763,-0.016407,-0.017039,-0.016933,-0.017044,-0.017364,-0.013801,-0.009273,-0.008092,-0.002458,-0.001766,-0.000868,6.3e-05,0.005017,0.001395,0.000746,0.000762,0.000766,0.005652,0.005636,0.005047,0.004876,0.004154,0.004465,0.003865,-0.000473,-0.000455,0.000452,0.000831,0.001424,0.005712,0.00587,0.006018,0.006427,0.005736,0.004694,0.004715,0.004566,5.3e-05,0.000421,0.005179,0.0008,0.001181,0.005759,0.005841,0.005797,0.005578,0.005376,0.000974,0.000631,-1.2e-05,-0.00063,-0.000725,-0.002518,-0.008242,-0.012919,-0.016541,-0.026886,-0.029594
0.324954,0.245742,-0.130222,0.281545,0.201295,0.063765,0.223948,-0.035815,0.42066,0.055918,0.270439,0.087705,-0.032764,-0.926922,0.26173,0.116195,0.025546,-0.107684,0.078674,-0.038461,-0.035187,0.313855,-0.057448,0.364729,0.126749,-0.033733,0.236579,-0.082816,-0.077683,-0.074267,0.772641,-0.050139,0.025175,0.391874,-0.039877,-0.036645,-0.093084,-0.004323,0.283174,0.394211,-0.044626,-0.038497,-0.047903,-0.047236,-0.030389,-0.048891,0.252107,-0.018641,-0.045057,0.208342,-0.012776,-0.033993,0.006389,-0.009629,-0.032522,-0.031738,0.003639,-0.000823,0.0022,-0.03367,-0.005434,0.001412,1e-05,0.308826,0.040552,-0.007885,-0.006947,-0.024618,0.011429,0.042469,0.023351,0.527011,0.270766,0.081168,-0.060728,-0.049232,-0.079484,0.255794,0.138995,-0.005354,0.008604,0.007022,0.008502,-0.006042,-0.046034,-0.031496,0.016455,-0.072156,0.077371,0.416381,-0.052403,-0.007503,-0.463908,0.013199,1.675327,0.004834,-0.124064,-0.003761,0.122656,0.112987,0.106003,0.110729,0.103251,-0.154483,0.483207,0.047926,-0.00636,0.006501,0.09535,-0.710976,0.324506,0.025406,-0.008423,-0.075939,0.236396,-0.04912,0.41813,-0.002129,0.320651,-0.044013,-0.034396,-0.039947,-0.004795,-0.003864,-0.593782,0.097343,-0.001205,-0.035874,-0.033773,-0.0338,-0.04421,-0.036849,-0.038305,-0.034558,-0.034953,-0.005288,0.0565,-0.03721,-7.9e-05,9.3e-05,-0.030709,0.046409,-0.043254,-0.030371,-0.046832,-0.008506,-0.00148,0.127096,0.010193,-0.000954,0.005983,-0.362985,0.304159,0.291528,0.209212,-0.028582
-0.694804,-0.63341,-0.729126,-0.695972,-0.822145,-0.452642,-0.629319,-0.228218,-0.697197,-0.214621,-0.63616,-0.24325,-0.021893,-2.501492,-0.478694,-0.208661,-0.055234,-0.330387,-0.111253,-0.032059,-0.020349,-0.4163,0.067243,-0.51244,-0.295972,-0.121082,-0.393758,-0.005446,-0.026528,-0.000892,0.278998,0.016223,-0.082708,-0.395087,-0.02079,-0.020167,0.095728,-0.115084,-0.547496,-0.504213,-0.012583,-0.01846,0.002456,0.001507,-0.033032,-0.011627,-0.256663,-0.042563,-0.040068,-0.297312,-0.001852,-0.009731,-0.037558,-0.017095,-0.025826,-0.043098,-0.029253,-0.037844,-0.014693,-0.01039,0.001439,-0.014434,0.000121,-0.358903,0.056965,0.020344,0.010835,0.028277,-0.033547,0.036195,-0.109345,0.639476,-0.340781,-0.181074,-0.1081,-0.047637,0.004734,-0.342765,-0.61295,-0.00953,-0.040867,-0.026555,-0.059347,0.04066,0.074161,-0.025625,-0.080642,-0.034007,-0.128114,-0.496653,0.013935,0.003248,0.525816,-0.012347,2.012167,-0.059411,0.22563,0.099689,-0.014236,0.018012,0.010085,-0.003506,0.016959,-0.014016,-0.474331,-0.119026,-0.0685,-0.012667,-0.100988,-0.035766,-0.399187,-0.037946,0.004573,0.061772,-0.245563,0.019572,-0.495904,-0.021922,-0.393301,0.022175,-0.000501,0.031633,0.031554,0.030388,-0.656397,-0.107557,0.002141,0.004743,-0.009993,-0.009985,-0.012299,-0.006635,-0.007336,-0.00985,-0.01138,0.005876,-0.070052,0.006052,0.000197,-8e-06,-0.016456,-0.120597,-0.000552,-0.100408,0.01639,0.007927,-0.000551,-0.153322,0.013494,-0.000503,-0.090157,0.491077,0.703273,0.967076,0.286588,0.836467
-0.124607,-0.118064,-0.424387,-0.142134,-0.3655,0.322548,-0.086951,0.149392,-0.416048,-0.114067,0.049487,-0.121621,0.036632,1.133265,-0.034144,-0.081476,0.031721,0.347252,-0.018151,0.045533,0.014514,-0.217986,-0.076622,-0.28656,-0.179186,-0.064589,-0.28342,0.013884,0.036136,-0.013748,-0.668759,-0.021135,-0.051595,-0.475348,0.027517,0.035345,-0.151427,-0.029131,-0.098455,-0.275577,0.033343,0.036137,0.006808,0.005825,0.018158,0.032954,-0.342587,0.011212,-0.049748,-0.136629,0.026651,0.004261,0.041191,0.052089,0.028957,0.047732,0.05462,0.081102,0.025039,0.003538,-0.006956,0.029842,0.000321,-0.174603,-0.025766,-0.022322,-0.021854,0.028402,0.023636,-0.001129,0.189808,-0.272928,-0.230897,-0.132552,0.139683,-0.020119,-0.018083,-0.196949,-0.142719,0.051957,0.07861,0.053315,0.10844,-0.062843,-0.13879,0.032421,-0.009304,0.026841,-0.108742,-0.299751,-0.016354,0.003756,0.260229,-0.002125,-0.928649,0.233927,0.148487,0.04825,0.041459,-0.014529,0.01362,0.037235,0.014914,-0.466758,-0.338792,0.099846,0.151683,-0.018977,-0.11153,-1.537034,-0.268138,-0.002788,0.025069,-0.153557,-0.201337,-0.022835,-0.323225,-0.087628,-0.271035,-0.06821,-0.039991,-0.090911,-0.056822,-0.057641,0.164653,-0.081138,0.001321,-0.020732,0.003868,0.003719,0.035047,0.004878,-0.002654,0.008493,-0.005344,0.002216,-0.04986,-0.020375,0.000505,0.000282,-0.008613,-0.030095,0.011026,0.177191,-0.017631,-0.002931,-0.0081,-0.092536,0.001279,0.000641,0.148682,0.276492,2.104628,0.463471,0.224022,0.028586
0.006955,0.006922,0.006884,0.006878,0.013256,0.006956,0.006783,0.00658,0.006448,0.012596,0.006405,0.006462,0.006447,0.0064,0.006529,0.00657,0.00038,0.000405,0.000436,0.0002,0.000234,0.006448,0.000281,0.000282,0.000287,0.000303,0.000535,0.006565,0.006275,0.006239,-0.000115,0.006135,0.006255,0.000201,0.00028,0.000297,0.000216,4e-06,0.000123,0.006213,0.000196,0.000266,0.000317,0.000354,0.000264,8.6e-05,0.000156,3.9e-05,-4e-06,5e-06,0.000173,0.000204,0.006305,5.8e-05,0.006286,0.000119,0.00633,0.00014,2.1e-05,-4e-06,-5.6e-05,2e-06,2e-06,-5.1e-05,1e-06,-5e-06,-7.6e-05,0.006118,3e-06,0.006094,-5.9e-05,-5.2e-05,0.00013,8.4e-05,1.3e-05,6.3e-05,2e-06,0.000108,0.000201,0.00027,0.000229,0.000159,6.5e-05,9e-05,-2.5e-05,0.0,4.4e-05,4.7e-05,-5e-06,-0.000106,0.006123,0.006122,-2.2e-05,0.000105,-8.3e-05,0.005915,-7.2e-05,1.1e-05,0.000139,0.000153,6.5e-05,9.6e-05,-0.000195,-0.000193,-0.000174,-0.000223,-0.000127,-0.000155,-8.3e-05,1.2e-05,5.9e-05,0.000109,1.1e-05,7.5e-05,-0.000106,-2.3e-05,1e-06,1e-06,3e-06,-0.000111,-0.000129,5e-06,3.1e-05,1e-06,-2.5e-05,-3e-06,-0.006071,-5.5e-05,-4.5e-05,2e-06,-4e-06,-6e-06,0.000101,8.1e-05,1.3e-05,-4e-06,-5e-06,2.2e-05,-0.0,3e-06,-1.1e-05,1e-06,1e-06,-0.0,-1e-06,0.000106,0.000106,7.1e-05,7.1e-05,8.7e-05,-3e-06,0.000102,0.006123,0.006249,0.00021,0.006535
-0.000583,-0.000717,-0.000888,-0.000905,0.003595,0.003857,0.002889,-0.002477,-0.003255,-0.004197,-0.003481,-0.003104,0.001037,0.000758,0.001636,0.001948,-0.001679,-0.001509,0.002988,-0.00289,-0.002674,-0.003043,0.001932,0.001942,0.001981,0.002095,0.0037,0.002178,-0.004119,-6.4e-05,-0.000816,-0.000806,5.4e-05,0.001421,0.002002,0.002124,0.001553,-0.004287,0.000897,-0.000173,0.001406,0.00191,0.002283,0.002559,0.00192,-0.003712,0.001138,0.000302,-2e-05,5e-05,0.001261,0.001479,0.000597,-0.003933,0.000491,0.000872,0.000832,0.001024,0.000154,-3.5e-05,-0.000411,-3e-06,-2e-06,-0.000384,1e-06,-3.9e-05,-0.00055,-0.000706,2.3e-05,-0.000895,-0.000433,-0.000385,0.000954,0.000622,0.000105,0.000463,2.7e-05,0.000791,0.00147,0.001976,0.001682,0.00117,0.000478,0.00066,-0.000182,7e-06,0.000326,0.000352,-3.2e-05,-0.00077,-0.000588,-0.000596,-0.000155,0.005131,-0.000615,-0.002134,-0.000548,6.4e-05,0.001007,0.001122,0.000478,0.005095,-0.001453,-0.001444,0.003077,0.002711,-0.000954,-0.001165,-0.000621,7.3e-05,0.00043,0.000811,8.3e-05,0.000554,-0.005167,-0.00018,-1e-06,-7e-06,-5e-06,-0.000825,-0.000946,3.7e-05,0.000222,1e-05,-0.00019,-2e-05,0.000982,-0.000405,-0.000338,1.6e-05,8e-06,6e-06,0.00077,0.000599,0.000108,-2.6e-05,-3.8e-05,0.000166,-4e-06,-4e-06,-9.8e-05,4e-06,2e-06,1e-06,-2e-06,0.005151,0.005146,0.000518,0.000522,0.000648,-3.4e-05,0.005123,-0.000557,0.0048,0.005952,0.011483
0.007029,0.006945,0.006839,0.006825,0.00169,0.001987,0.001439,0.00591,0.005472,0.004779,0.005347,0.005553,0.000393,0.000238,0.000722,0.000892,0.00651,0.006604,0.001636,0.005849,0.005962,0.005584,0.001053,0.001055,0.001076,0.001136,0.002,0.000995,0.004992,-0.000216,-0.000443,-0.000619,-0.000156,0.000763,0.001075,0.00114,0.000832,0.005086,0.00048,-0.000278,0.000749,0.001017,0.001217,0.001362,0.001022,0.005389,0.000606,0.000161,-1e-05,2.7e-05,0.000669,0.000784,0.00013,0.005274,7.1e-05,0.00046,0.000251,0.000541,8e-05,-1.9e-05,-0.000217,-2e-06,-3e-06,-0.000204,-1e-06,-2.1e-05,-0.000292,-0.000562,1.4e-05,-0.000661,-0.00023,-0.000204,0.000502,0.00033,5.6e-05,0.000243,1.4e-05,0.000416,0.000773,0.001039,0.000884,0.000613,0.000248,0.000345,-9.6e-05,5e-06,0.000172,0.000184,-1.6e-05,-0.000402,-0.000498,-0.0005,-8.2e-05,-0.004641,-0.000324,-0.00131,-0.00029,3.2e-05,0.000527,0.000589,0.00025,-0.004652,-0.000761,-0.000758,-0.005711,-0.005906,-0.000503,-0.000615,-0.000328,3.7e-05,0.000226,0.000427,4.4e-05,0.000293,0.004609,-9.6e-05,-0.0,-4e-06,-4e-06,-0.000434,-0.000499,1.9e-05,0.000117,5e-06,-0.0001,-1.2e-05,0.000706,-0.000214,-0.000178,1e-05,7e-06,5e-06,0.000408,0.000315,5.8e-05,-1.3e-05,-1.8e-05,8.9e-05,-4e-06,-4e-06,-5.4e-05,3e-06,2e-06,0.0,-1e-06,-0.004614,-0.004616,0.000274,0.000277,0.000341,-1.8e-05,-0.004631,-0.000483,-0.004986,-0.004189,-0.008775
-0.317234,-0.211757,-0.243245,-0.029656,0.004082,0.031496,0.000374,-0.038152,-0.035046,-0.033764,-0.132436,-0.033597,0.010304,0.009927,0.003016,0.044592,-0.03589,-0.03499,0.003226,-0.307023,-0.02658,-0.032671,-0.088187,0.017337,0.00471,0.002385,0.000201,0.001795,-0.30134,-0.215123,0.001239,0.000741,0.000637,-0.00027,0.01115,0.00315,-0.000298,-0.024637,-0.000294,0.000733,0.000743,0.000806,0.000825,0.000855,-4.4e-05,-0.035562,0.000816,-0.000107,-0.000119,-0.000167,-0.000121,0.02006,0.002628,-0.03568,0.000867,0.006239,0.000923,-3.8e-05,8.8e-05,-0.31865,0.001932,-0.000117,-0.000116,-0.015874,-0.009283,0.000604,-2e-05,0.000912,-0.006367,0.007494,0.000982,-4.7e-05,-4e-05,-2.8e-05,-1.9e-05,-2.6e-05,-6e-06,-1.9e-05,-5e-06,0.000912,-3e-06,7e-06,0.008961,0.00275,9e-06,-3.4e-05,-0.000121,-0.000105,-6.7e-05,0.007582,0.002233,0.000942,-4.9e-05,0.035509,-0.112888,0.00225,-2.8e-05,-0.055129,0.00098,0.000878,-3.5e-05,0.035508,-2.1e-05,-1.7e-05,0.042446,0.035021,-3.8e-05,-2.9e-05,-2.7e-05,-2e-05,-1.8e-05,-9e-06,1e-06,-8e-06,-0.035536,5e-06,-1e-06,9e-06,0.082277,-4e-05,-0.000903,3e-06,-1e-05,3e-06,7e-06,2e-06,-0.000982,-6e-06,4e-06,0.006224,-8e-06,-1.6e-05,0.000902,0.0,-0.0,1e-06,4e-06,1e-05,-1e-06,8e-06,-8e-06,1e-06,7e-06,4e-06,2e-06,0.035538,0.035547,6e-06,2e-06,-0.0,4e-06,-0.128225,0.011395,0.036692,0.039771,0.004636
