0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
-0.016976,-0.025341,-0.025392,-0.025859,-0.03392,-0.034033,-0.034587,-0.034817,-0.035361,-0.035228,-0.02765,-0.019542,-0.019209,-0.018672,-0.010089,-0.001253,-0.000757,1.7e-05,0.000567,0.008754,0.00891,0.001114,0.009165,0.009251,0.017391,0.009408,0.017255,0.017503,0.017227,0.017181,0.017172,0.017137,0.017793,0.026304,0.02689,0.01944,0.027541,0.027862,0.020096,0.01957,0.011567,0.003099,0.002557,0.002101,0.001941,-0.006341,0.001059,-0.006798,-0.006821,-0.006828,-0.00687,-0.014363,-0.006928,-0.006573,-0.006644,-0.006979,-0.006951,-0.006958,-0.006935,0.000842,0.000809,0.000828,0.000787,0.000819,0.000821,0.001221,-0.0063,0.001413,0.00146,-0.006467,-0.006443,-0.00677,-0.006846,0.000713,-0.006866,0.000932,0.000789,0.000639,0.000628,0.000564,0.000182,0.000505,0.000536,0.000331,0.000741,0.000777,0.000805,0.000767,0.000754,-0.006678,0.000738,0.000337,0.008111,0.00064,0.000633,0.000648,0.000722,0.000722,0.00067,0.000246,0.007533,0.000103,-0.000286,0.006733,-0.001063,0.005989,-0.001391,-0.001408,-0.001398,-0.001404,-0.00149,-0.001537,0.005401,0.005242,0.012403,0.012046,0.012382,0.019733,0.019738,0.019705,0.02734,0.027331,0.027725,0.028145,0.02817,0.029095,0.036389,0.036432,0.036454,0.02919,0.029136
0.002332,0.006971,0.006446,0.011474,0.010062,0.009213,0.013529,0.012393,0.017004,0.010586,0.01661,0.018543,0.013745,0.0107,0.007696,-0.00091,-0.005151,-0.007264,-0.010875,-0.00997,-0.008913,-0.014464,-0.014538,-0.013987,-0.013565,-0.012926,-0.007019,-0.012855,-0.007134,-0.007497,-0.007546,0.000491,-0.001521,-0.005481,-0.007312,-0.008807,-0.006766,-0.010319,-0.015532,-0.010358,-0.010514,-0.006802,-0.003567,0.000647,-0.001944,0.002244,0.00648,0.00565,0.004846,0.004389,0.003491,-0.003675,0.00189,-0.003546,-0.004775,0.000498,0.000673,0.000488,0.00066,0.001556,0.001151,0.001428,0.000933,0.001429,0.001488,-0.002845,-0.000961,-6.4e-05,0.000629,0.006172,0.006137,0.011214,0.009777,0.009476,0.009031,0.002874,0.001053,-0.000886,-0.001013,-0.001867,0.002608,-0.00268,-0.002268,0.004615,0.000554,0.001067,0.001521,0.001034,0.000864,0.001235,0.000713,0.004892,-0.00015,-0.00064,-0.000737,-0.000509,0.000623,0.000693,-6.4e-05,0.003726,0.002157,0.001531,0.005848,0.01064,0.01449,0.020019,0.019713,0.019325,0.019558,0.019449,0.018136,0.017412,0.022238,0.019813,0.017921,0.023251,0.017789,0.019833,0.02094,0.021374,0.016877,0.01708,0.012067,0.006792,0.007666,-0.002564,-0.001838,-0.000929,0.000223,0.000236,0.000531
-0.019533,-0.024395,-0.025279,-0.030456,-0.032219,-0.033735,-0.040281,-0.042684,-0.049053,-0.046711,-0.051465,-0.049481,-0.044328,-0.036291,-0.028338,-0.015773,-0.009414,0.001106,0.00891,0.010121,0.012028,0.016707,0.016089,0.01704,0.017246,0.018799,0.014655,0.018276,0.014262,0.013584,0.013424,0.013432,0.023526,0.029655,0.039606,0.050445,0.052597,0.058906,0.063204,0.05753,0.057577,0.050717,0.0427,0.036477,0.032524,0.026973,0.020202,0.019688,0.018465,0.017719,0.016493,0.019061,0.014254,0.018472,0.016844,0.012322,0.01249,0.012233,0.012398,0.012871,0.012319,0.012629,0.011979,0.012523,0.012575,0.018093,0.020817,0.021251,0.02194,0.01823,0.018051,0.013312,0.011572,0.0106,0.010596,0.013451,0.011392,0.00924,0.009091,0.008147,0.002827,0.007251,0.007695,0.004976,0.010703,0.011236,0.011681,0.011125,0.010929,0.011813,0.010703,0.005091,0.00924,0.009238,0.009119,0.009347,0.010479,0.010524,0.009742,0.003774,0.001655,0.001542,-0.003872,-0.009334,-0.01467,-0.019362,-0.019131,-0.019651,-0.019244,-0.019341,-0.020656,-0.021384,-0.026778,-0.029266,-0.031814,-0.036183,-0.032053,-0.030516,-0.029375,-0.028885,-0.024451,-0.024315,-0.019783,-0.015499,-0.014654,-0.005747,-0.005725,-0.00486,-0.003697,-0.003003,-0.002563
-0.40272,-0.322398,0.015557,-0.240061,-0.173294,-0.047263,-0.248785,-0.347254,-0.344002,-0.393444,-0.21382,-0.193117,-0.296859,-0.347983,0.001484,-3.814462,0.109114,-0.249979,-0.012177,0.032491,0.073675,0.367867,0.347835,0.342608,0.488094,0.53984,0.279424,0.267212,-0.008698,-0.249145,0.277276,0.344742,0.367611,0.51833,0.575033,0.415611,0.225724,0.408604,0.365369,0.345082,-0.051954,-0.131836,-0.009623,-0.040659,0.202844,-0.250093,0.225875,-0.420178,0.335746,0.475941,0.252086,0.336579,-0.022012,-0.040455,-0.040747,0.135956,0.236945,-0.016003,-0.003951,-0.053586,-0.064445,-0.050993,-0.023025,0.468814,-0.049541,0.148974,0.046855,0.36366,0.247859,-0.052063,-0.040253,-0.019808,-0.011064,0.005461,0.002847,-0.042561,0.361654,-0.037823,-0.052011,-0.035324,0.001808,0.379034,0.014027,0.134843,0.12665,-0.061096,0.092457,0.006297,-0.05795,-0.04634,-0.045433,0.001919,-0.046328,-0.035087,-0.041548,-0.049584,0.368668,0.023038,-0.052686,-0.007816,-0.004688,-0.010325,0.036533,0.074984,0.109521,0.065557,0.104034,-1.190623,-0.425857,-0.453012,-0.414656,0.695554,-0.180867,-0.781557,0.657761,-0.295034,-0.984879,-0.219822,-0.336696,0.291501,0.777587,0.091847,0.172353,-0.130628,-0.133142,-0.053693,0.00204,0.247774,0.391701,0.436854,-1.727351
0.616979,0.592174,0.205137,0.462363,0.503631,0.261753,0.547541,0.56821,0.640355,0.660735,0.530745,0.448161,0.526809,0.702144,0.075181,-3.401035,-0.116799,-1.972064,-0.823459,-0.263612,-0.303752,-0.595503,-0.563984,-1.103777,-0.763726,-0.797196,-0.54212,-0.336662,-0.855615,-0.448277,-0.421231,-0.482232,-1.265308,-0.69381,-0.8786,-0.887421,-1.180608,-1.155261,-0.703486,-0.56738,-0.199084,-0.082864,-0.162648,-0.105867,-1.184293,-1.196873,-0.650402,-2.658703,-0.434447,-0.437117,-0.36111,-0.357209,-0.020065,-0.023673,-0.012343,-0.149729,-0.229501,-0.036409,-0.032975,0.080961,0.091691,-0.010082,-0.025582,-0.317526,-0.010078,-0.191953,-0.019245,-0.379871,-0.195341,0.07392,-0.010604,0.070766,0.085933,-0.04156,-0.010387,-0.005588,-0.388616,-0.000527,0.08774,-0.001825,-0.013577,-0.257121,-0.044777,-0.142567,-0.172347,-0.007946,-0.131593,-0.065498,0.100008,0.00066,0.079787,-0.013108,-0.013111,-0.001835,0.001528,0.003328,-0.350071,-0.067179,0.000799,-0.015119,0.097935,0.08082,-0.010401,-0.03667,-0.033016,0.108683,0.092532,-1.619618,0.474414,0.423364,0.392042,2.388581,0.96071,-0.084961,2.077995,-0.100583,-0.488935,-0.195515,-0.005267,1.41177,1.906832,-0.151749,0.13314,-0.153281,-0.151003,-0.102202,-0.067127,0.646994,-0.637674,-0.377315,-2.426589
0.327997,0.268954,0.008085,0.421759,0.174807,0.249001,0.444884,0.686072,0.784091,0.777336,0.459634,0.515062,0.551089,0.419321,0.211789,-2.068861,-0.177634,1.94657,-0.62442,0.049906,0.021122,-0.288657,-0.472231,0.281766,-0.320848,-0.38339,-0.112057,-0.278837,-0.414902,-0.347176,-0.276479,-0.257289,0.295741,-0.348882,-0.231927,0.028337,-0.330281,0.022806,-0.075342,-0.238461,-0.021033,0.009903,-0.016453,0.006272,0.274599,-0.026186,0.179674,1.432458,-0.034477,-0.246979,0.026702,-0.32232,-0.028605,-0.049197,-0.073595,-0.094424,-0.136259,-0.033843,-0.066082,-0.155782,-0.141251,0.029172,-0.018264,-0.34059,0.029871,-0.093617,-0.276156,-0.157636,-0.281174,-0.163447,0.030313,-0.136219,-0.149965,0.076667,0.020857,0.026675,-0.203895,0.007889,-0.181105,0.008121,0.025784,-0.330343,-0.06026,-0.055886,-0.067155,0.018807,-0.08049,-0.010348,-0.165832,-0.005348,-0.140001,0.026528,0.030225,0.008276,0.007178,0.001643,-0.157484,-0.04213,-0.006829,0.010165,-0.103088,-0.148368,0.019088,0.066065,0.054543,-0.022217,-0.061919,-4.655713,0.32873,0.210616,0.210438,-1.365582,-0.153682,-1.000134,-1.111215,0.25021,-0.827625,0.02452,-1.789382,-2.800092,-1.762068,0.022682,-0.049128,-0.453472,-0.452298,-0.027026,0.118387,-0.353609,-0.542989,-0.193467,-4.755191
0.023027,0.023068,0.015071,0.022848,0.023082,0.022845,0.022899,0.014645,0.014652,-0.001421,-0.001476,-0.009844,-0.017576,-0.025632,-0.041151,-0.040628,-0.040387,-0.048065,-0.055558,-0.055068,-0.062324,-0.061945,-0.06162,-0.061142,-0.068268,-0.067359,-0.059137,-0.065953,-0.057512,-0.057578,-0.057206,-0.049657,-0.035004,-0.035298,-0.028445,-0.014606,-0.0224,-0.008228,-0.008501,-0.000983,-0.000569,-9e-06,0.007127,0.007505,0.007384,-4e-06,-0.000353,3e-06,-0.000283,-0.000356,-0.000354,-3e-06,3.1e-05,-0.000323,-0.000325,0.000107,-0.000223,-0.000228,0.00024,-0.000187,-0.007788,-0.000335,-0.000365,1e-06,-1e-06,-2e-06,1e-06,-3.8e-05,1e-06,-1e-06,-0.000354,-0.000122,-0.000125,0.007476,-1.2e-05,-0.00035,2e-06,-2e-06,9e-06,-3e-06,2e-06,1.3e-05,-5.5e-05,1e-06,0.0,-6e-06,-5.5e-05,-8.8e-05,-0.000125,0.007344,-5.4e-05,2e-06,2e-06,-1e-06,1e-06,-4.3e-05,0.007522,0.007525,-0.0,0.007524,0.000121,0.007524,1e-06,0.007524,0.007398,0.015367,0.007544,0.007528,0.007549,0.007535,0.007533,0.015338,0.015071,0.015262,0.015339,0.015367,0.015337,0.015274,0.015255,0.015489,0.015379,0.022645,0.014947,0.015005,0.022526,0.015066,0.01513,0.00783,0.007902,0.007908,0.000397
0.011507,0.013043,0.013353,0.020181,0.013003,0.017165,0.015131,0.019972,0.020338,0.020634,0.023031,0.031675,0.027057,0.030993,0.027627,0.023498,0.018571,0.020927,0.023573,0.019188,0.015421,0.017653,0.012496,0.00772,0.010883,0.020064,0.021321,0.023678,0.024407,0.017762,0.017254,0.014851,0.010581,0.008871,0.004919,-0.005911,-0.006489,-0.011173,-0.012235,-0.012877,-0.006749,-2.3e-05,-0.006775,-0.000771,-0.001283,-5e-06,-0.00593,2e-05,-0.005627,-0.005932,-0.005929,-5e-06,0.000135,-0.005796,-0.005799,0.000465,-0.005376,-0.005391,0.001017,-0.005214,-0.004764,-0.005836,-0.00596,1e-06,1e-06,-0.0,-2e-06,-0.000157,3e-06,1e-06,-0.005913,-0.0005,-0.000517,-0.000997,-5.1e-05,-0.005923,8e-06,2e-06,4.6e-05,-2e-06,3e-06,5.6e-05,-0.000225,1e-06,1e-06,-2e-05,-0.00023,-0.000375,-0.000533,-0.001585,-0.000235,1.7e-05,9e-06,4e-06,-2e-06,-0.000187,-0.000833,-0.000819,-3e-06,-0.000827,0.000518,-0.000826,2e-06,-0.000818,-0.001376,0.004334,-0.000713,-0.000778,-0.000732,-0.000748,-0.000739,0.00447,-0.001406,0.004205,0.004685,0.004937,0.004734,0.004659,0.00472,0.010727,0.010443,0.003872,-0.001441,-0.001043,-0.001197,-0.0006,-0.000159,0.00172,0.002308,0.002446,0.002751
-0.033545,-0.031531,-0.030728,-0.033607,-0.032225,-0.038659,-0.042228,-0.047365,-0.047259,-0.045714,-0.042111,-0.040706,-0.034389,-0.027064,-0.018048,-0.011666,-0.00681,-0.002705,0.001651,0.007592,0.014228,0.017066,0.021437,0.025894,0.029885,0.03028,0.031754,0.033899,0.033954,0.035912,0.034099,0.030229,0.024452,0.021877,0.016607,0.01424,0.012946,0.007518,0.006065,0.005688,0.002422,-3.4e-05,0.002877,-0.000561,-0.001262,-1.3e-05,0.003534,2.4e-05,0.003955,0.003537,0.003542,-5e-06,0.000184,0.003725,0.003722,0.000632,0.004299,0.004278,0.00138,0.004518,0.004637,0.003676,0.003506,5e-06,6e-06,3e-06,0.0,-0.00021,5e-06,3e-06,0.003573,-0.000678,-0.000701,-0.000866,-7.1e-05,0.003556,1.1e-05,7e-06,6.6e-05,-1e-06,6e-06,7.8e-05,-0.000304,1e-06,-0.0,-2.6e-05,-0.000311,-0.00051,-0.000722,-0.001672,-0.000321,2e-05,1.1e-05,1e-06,-7e-06,-0.000259,-0.000669,-0.000652,-1e-05,-0.00067,0.000695,-0.000671,-2e-06,-0.000669,-0.001438,-0.004869,-0.000554,-0.000657,-0.000639,-0.000638,-0.000638,-0.004815,-0.001205,-0.005217,-0.004598,-0.004287,-0.004583,-0.00471,-0.004655,-0.008094,-0.008522,-0.005663,-0.001541,-0.001025,-0.00111,-0.000499,8.7e-05,0.002458,0.003238,0.003411,0.00369
-0.722286,-0.471201,-0.491616,-0.394692,-0.383623,-0.22304,-0.379916,-0.241487,-0.192035,-0.506339,-0.388285,-0.311176,-0.286306,-3.350645,-3.404111,-3.097904,-0.897542,-0.208055,-0.484821,-3.100649,-3.408124,-0.260963,0.190735,-0.016367,0.23478,0.723649,0.439847,-0.542953,-0.618182,0.514294,0.586833,1.388937,0.535543,0.535579,0.252475,-0.392055,-0.078037,-0.065456,-0.067398,-0.057201,-0.03047,0.00046,-0.033496,0.00122,0.001144,0.000855,-0.034711,0.001244,-0.034869,-0.034848,-0.0341,0.009082,-0.000369,-0.035245,-0.035078,-0.000193,-0.035064,-0.035012,-0.000148,-0.034995,-0.035938,-0.034926,-0.034881,-0.000167,-0.000144,0.000742,-0.000159,-0.000164,-0.000117,-7.2e-05,-0.034991,-0.000141,-0.000221,0.00084,-0.000114,-0.034092,-0.000124,-0.000201,-0.000166,-0.000123,-6.9e-05,-5.6e-05,0.105009,-0.000145,-9.7e-05,-7.4e-05,-5.1e-05,-3.2e-05,-0.000191,0.000727,-7.6e-05,-4.5e-05,-0.000179,-0.000267,-0.000166,-0.00015,0.000767,0.001522,-0.000245,1.175158,0.352006,0.0096,-0.000876,1.177417,0.030528,0.140437,0.00063,0.004798,3.699005,0.001597,0.001384,0.067074,0.10371,0.078665,-0.160639,-0.322146,3.727966,-0.237061,-0.191422,3.952459,1.172986,0.070921,3.992714,4.017853,4.277309,0.02331,-0.254151,0.012094,0.007126,3.7e-05,-0.005735
