0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
-0.016439,-0.024234,-0.024625,-0.032479,-0.024687,-0.032461,-0.024593,-0.024152,-0.02384,-0.023429,-0.02352,-0.02349,-0.015441,-0.023196,-0.015381,-0.015322,-0.007515,-0.007459,-0.015167,-0.015146,-0.007511,-0.007594,-0.015411,-0.007774,-0.00773,-2e-06,1.1e-05,0.007864,0.00046,0.008208,0.008215,0.016162,0.016166,0.016259,0.016367,0.016678,0.008874,0.01631,0.016266,0.008524,0.008235,0.015957,0.015955,0.008241,0.016051,0.008668,0.008414,0.00858,0.009007,0.001322,0.001777,0.001567,-0.006225,-0.005939,0.001356,-0.006434,-0.006485,0.001084,0.008828,0.000895,0.000892,0.001138,0.000776,0.001066,0.001062,0.001139,0.000768,0.000689,0.000651,0.000344,0.000696,0.000696,0.000662,0.000736,0.00078,0.000802,0.000696,-0.006965,0.000577,-0.007112,0.000846,0.000538,0.000307,0.000612,0.000558,0.000195,0.000174,0.000146,0.000162,0.000529,0.000219,0.00057,0.000325,-0.0069,0.000321,0.000233,9.7e-05,-2.3e-05,-0.000108,-0.000861,-0.001086,0.006133,-0.001492,0.005286,0.004834,0.004829,0.004665,0.012006
0.009403,0.008953,0.01356,0.011679,0.011698,0.011624,0.012786,0.008584,0.002982,-0.001204,0.006454,0.006574,0.001006,0.001105,0.00145,0.001939,0.002191,0.002577,0.002973,0.00302,0.001972,0.001256,0.000775,-9.8e-05,0.000199,-3e-06,9.2e-05,0.000795,-0.003633,-0.003677,-0.003587,-0.009263,-0.009253,-0.008561,-0.007697,-0.012672,-0.013104,-0.008369,-0.008867,-0.008721,-0.00346,-0.0039,-0.003898,-0.003404,-0.002826,-0.007321,-0.001326,0.000737,-0.003101,-0.002318,-0.005876,0.000765,-0.000192,-0.005881,-0.00177,-0.002996,-0.00365,-0.004959,-0.004056,0.001825,0.001838,-0.004169,0.000546,-0.004953,-0.005022,-0.004045,0.000525,-0.000451,-0.000929,0.004397,-0.000373,-0.000366,-0.000764,0.0002,0.000778,0.001038,-0.000308,-0.001282,-0.001813,-0.003112,-0.007531,-0.002326,0.003788,-0.001462,-0.002107,0.002443,0.002185,0.00186,0.002045,-0.00245,0.002757,-0.001942,0.004128,-0.000986,0.004083,0.00294,0.001232,-0.00029,-0.001349,0.007338,0.013504,0.018619,0.017396,0.02658,0.030161,0.029945,0.028296,0.026847
-0.008929,-0.008811,-0.01419,-0.016036,-0.016778,-0.016289,-0.015503,-0.009719,-0.005714,0.000112,-0.001296,-0.001203,0.002355,0.002929,0.002862,0.003485,0.003332,0.003815,0.004755,0.00478,0.002981,0.002044,0.001809,0.000276,0.000651,5e-06,0.000123,0.000641,0.006582,0.006135,0.006234,0.009773,0.009767,0.010619,0.011681,0.016484,0.016376,0.010736,0.010074,0.010733,0.006234,0.005159,0.005149,0.006273,0.006453,0.012402,0.008825,0.011352,0.017535,0.019011,0.025473,0.022538,0.021802,0.025708,0.019248,0.018265,0.017475,0.015388,0.015867,0.012586,0.012576,0.016157,0.01103,0.015217,0.015114,0.016175,0.010897,0.0098,0.009255,0.004834,0.009836,0.009828,0.009372,0.010398,0.011009,0.011264,0.009791,0.009248,0.008164,0.00728,0.012144,0.007599,0.004006,0.00849,0.007807,0.002565,0.002287,0.001945,0.002137,0.00742,0.00287,0.00794,0.004283,0.009422,0.004214,0.003028,0.001269,-0.000297,-0.001387,-0.012251,-0.015805,-0.021022,-0.021696,-0.032547,-0.038765,-0.039038,-0.040751,-0.042848
-0.256235,0.086449,-1.090257,-0.212594,-0.187835,-0.212227,-0.203095,-0.203377,-0.073772,-0.022904,0.039664,0.032073,-0.392013,-0.003543,-0.003606,-8.1e-05,-0.031637,0.044583,-1.197863,-0.008188,0.212554,-0.100501,-0.010516,0.344491,-0.003597,0.002197,-0.012761,0.002232,-0.039141,-0.032573,0.203752,-0.048164,0.007003,0.111058,0.190931,0.069292,0.184468,-0.051512,0.193613,-0.059648,0.186786,-0.043209,0.242906,0.055441,0.057221,-0.085631,-0.013561,0.210127,-0.032352,0.104573,0.080782,0.058812,0.162179,0.17332,0.112595,0.020507,-0.019999,-0.073529,0.114959,-0.029276,-0.021476,-0.076096,0.007996,0.005606,0.154436,0.083738,0.243809,0.209782,0.017063,0.125207,0.221895,-0.000603,-0.03577,-0.046021,-0.049869,-0.048566,-0.028654,-0.002977,0.059685,0.145875,0.042745,-0.02137,0.227395,0.150883,-0.045788,-0.009275,-3.2e-05,0.002077,0.000228,-0.010197,-0.006383,-0.003053,0.18753,0.028969,0.348049,-0.015658,-0.002704,0.004726,-0.203297,-0.063598,0.095114,-1.65115,-0.713164,-0.112748,-2.289315,-1.987423,-0.614992,-0.436692
-0.073118,0.029144,-0.085275,0.591341,0.511639,0.560012,0.569941,0.461992,0.234908,0.088395,0.013133,0.036916,-0.563674,0.05019,0.031482,0.019098,-0.029712,-0.062309,-1.763656,-0.350252,-0.367225,-0.217322,0.033226,-0.525843,0.019276,-0.015326,0.013624,-0.014481,0.017116,-0.016461,-0.395733,-0.065876,-0.153499,-0.352132,-0.488029,-0.338065,-0.563141,-0.073505,-0.4983,-0.046169,-0.374427,-0.022222,-0.374919,-0.170301,-0.187453,0.014156,-0.06631,-0.426266,-0.102742,-0.303186,-0.323371,-0.248548,-0.384378,-0.439051,-0.314938,-0.145885,-0.084704,-0.011668,-0.318739,-0.043237,-0.056752,-0.016191,-0.102264,-0.529026,-0.362399,-0.265934,-0.46955,-0.447415,-0.097545,-0.218314,-0.466125,-0.07769,-0.011278,0.007252,0.0145,0.00408,-0.022577,-0.052102,-0.166956,-0.285013,-0.191783,-0.037742,-0.393276,-0.314789,0.012919,0.000607,0.000784,-0.012464,9.9e-05,-0.052556,-0.006815,-0.061742,-0.318031,-0.101207,-0.585254,0.006597,0.012133,0.003786,-0.141337,0.206856,-0.010539,-0.327497,-0.019132,0.375849,-0.984045,-0.373728,0.833756,0.434823
-0.387429,-0.085703,-1.165075,0.274363,0.21158,0.20266,0.305423,0.225572,0.031176,-0.05438,-0.055097,-0.075907,0.512549,-0.093056,-0.060194,-0.03831,0.013836,-0.092167,1.700576,0.008233,-0.217652,0.123192,-0.07302,-0.347966,-0.027692,-0.018706,0.002943,0.030098,-0.014798,0.03765,-0.185195,0.012506,-0.076099,-0.167349,-0.249801,-0.148202,-0.108731,0.001744,-0.297657,-0.01603,-0.16674,0.02526,-0.383442,-0.056306,-0.030605,0.016531,-0.0098,-0.170318,-0.033035,-0.165103,-0.170858,-0.105433,-0.198494,-0.240925,-0.119878,-0.102225,-0.074059,-0.0007,-0.111503,-0.000933,-0.008875,-0.012529,-0.030234,-0.663063,-0.196884,-0.124711,-0.19021,-0.257878,-0.050124,-0.07658,-0.22096,-0.007235,-0.009778,0.001328,0.00578,0.034458,-0.014279,-0.062324,-0.076799,-0.191444,-0.112543,-0.025028,-0.146912,-0.133173,0.009572,0.024672,0.001316,0.026696,0.000694,-0.026684,0.017686,-0.033569,-0.12406,-0.096792,-0.216758,0.01912,0.001193,-8.2e-05,0.052824,0.065306,0.042501,-5.019819,-1.47708,0.394994,1.55813,-4.138,0.405433,0.499113
0.01595,0.015943,0.015915,0.015914,0.023891,0.023901,0.015967,0.016045,0.02405,0.016173,0.015928,9e-06,0.0003,0.000319,-1.7e-05,-5e-06,2.7e-05,-0.000376,0.007345,0.00731,0.015712,0.023449,0.031893,0.039833,0.055857,0.055438,0.063177,0.07061,0.062589,0.062597,0.046379,0.022155,0.0067,-0.017588,-0.033547,-0.049746,-0.065103,-0.073006,-0.080238,-0.087524,-0.094866,-0.094299,-0.094028,-0.093473,-0.085257,-0.077159,-0.077162,-0.069079,-0.061316,-0.053527,-0.045875,-0.045689,-0.037944,-0.030225,-0.022412,-0.014563,-0.007004,-0.014905,0.000283,-0.007581,-5e-05,-0.000116,-6.4e-05,-0.000126,-2.8e-05,0.007769,-8e-06,-2e-05,-0.007686,1e-06,1e-06,-9.2e-05,-1e-06,-2.3e-05,-2.8e-05,0.007562,-0.000142,-0.000168,-0.000165,-0.000103,-1.1e-05,-7e-06,5e-06,1e-06,-6e-06,-5.2e-05,-0.000147,-0.000235,-8.7e-05,-4.9e-05,-2.9e-05,-2.9e-05,3e-06,-1.3e-05,-4.7e-05,-1.2e-05,0.00768,-8.9e-05,-0.000107,-0.000125,0.007627,-0.000117,-3.9e-05,7.3e-05,2.4e-05,-1.6e-05,-4.2e-05,0.007489
0.001302,0.001896,0.003485,0.001869,0.001038,0.000573,-0.000677,-0.002684,-0.002808,-0.00478,-0.000613,-0.002162,-0.007648,-0.006957,-0.001449,-0.001783,-0.002631,0.00485,0.011112,0.011903,0.00653,0.012415,0.007452,0.009596,0.011712,0.017851,0.020051,0.026201,0.024503,0.024115,0.023515,0.022219,0.015164,0.014715,0.011731,0.013605,0.007803,0.010438,0.007175,0.002357,0.003666,0.004055,0.005218,0.004903,0.004246,0.004067,0.009561,0.003423,0.001958,-0.004111,-0.005266,-0.004176,0.001639,-0.004064,-0.003936,0.001773,0.000314,-0.000815,-0.003004,-0.003786,-0.005281,-0.000749,-0.000415,-0.000851,-0.000195,8.1e-05,-5.3e-05,-0.000141,0.000492,5e-06,2e-06,-0.005661,-3e-06,-0.000159,-0.000195,-0.001352,-0.00097,-0.001158,-0.001132,-0.000709,-7.5e-05,-4.5e-05,2.1e-05,1.1e-05,-5e-05,-0.000359,-0.000993,-0.006635,-0.000606,-0.000331,-0.0002,-0.000197,1.1e-05,-7.8e-05,-0.000312,-7.6e-05,-0.000659,-0.000609,-0.000731,-0.00086,-0.001066,-0.000813,-0.000274,0.005547,0.005204,0.004939,0.004748,-0.002033
0.000836,0.001638,0.003796,0.001519,-0.00021,-0.000885,-0.002099,-0.004922,-0.005726,-0.007934,-0.013908,-0.01503,-0.01075,-0.009937,-0.014173,-0.014692,-0.016025,-0.017391,-0.021161,-0.020057,-0.016453,-0.020909,-0.01673,-0.014528,-0.013328,-0.016707,-0.014882,-0.01973,-0.021956,-0.022893,-0.021912,-0.02032,-0.015998,-0.012779,-0.002142,0.002917,0.008661,0.012884,0.020284,0.025689,0.026876,0.025747,0.026582,0.024617,0.021986,0.02033,0.01566,0.01793,0.015186,0.018256,0.016265,0.017632,0.013389,0.017264,0.017383,0.013446,0.011624,0.009998,0.007389,0.006252,0.004458,-0.000962,-0.000537,-0.001098,-0.000253,0.000224,-7e-05,-0.000183,0.00051,7e-06,4e-06,0.003973,-3e-06,-0.000206,-0.00025,-0.001614,-0.001247,-0.001491,-0.001459,-0.000915,-9.8e-05,-5.9e-05,2.9e-05,1.5e-05,-6.3e-05,-0.000462,-0.001281,0.002708,-0.000785,-0.000429,-0.000259,-0.000255,1.5e-05,-9.8e-05,-0.000402,-9.9e-05,-0.000727,-0.00079,-0.00095,-0.001119,-0.00126,-0.001056,-0.000357,-0.004118,-0.004567,-0.004911,-0.005163,-0.00253
0.002458,0.005003,0.005135,0.002578,0.003349,0.003272,0.002217,0.021228,-0.090267,-0.211796,2.522642,0.837927,2.749413,-0.560885,-0.675192,-0.419225,-0.301666,-0.193368,-0.218363,0.095329,0.08453,-0.070574,-0.545686,-0.462101,-0.548611,-1.058592,-0.557096,-0.542475,-0.429215,-0.412529,-0.222825,-0.244464,0.104498,-0.692381,-0.748466,-0.725412,-0.15369,-0.179638,-0.274246,-0.061055,-0.832029,-0.052896,-0.035976,-0.037018,-0.02388,0.299922,0.416111,0.410844,0.304115,0.383425,0.407881,-3.137002,0.403055,0.19088,-0.812518,0.172138,-0.037861,-0.367141,-0.036025,-0.030053,-0.033202,-0.002801,-0.003897,-0.010181,-0.014169,0.011863,-0.013563,-0.00184,0.003513,-0.008834,-0.00203,-0.03511,0.000218,0.000167,0.000148,0.00459,8.2e-05,-0.013907,-0.004051,-0.013039,-0.000413,7e-05,0.374571,-0.0027,0.003891,0.000119,7.4e-05,-0.035946,6e-05,0.021124,-0.000956,-6.1e-05,0.004205,5.6e-05,0.100016,-0.00156,0.001068,7.8e-05,7.5e-05,3.9e-05,0.001013,-0.000564,0.004157,0.036351,-0.016749,0.036823,-0.288935,1.16088
-0.030118,-0.032608,-0.046352,-0.029885,-0.044436,-0.044393,-0.029582,-0.106015,-0.196521,-0.563012,-3.04036,-2.387035,-2.823989,-1.591562,-1.554803,-0.683227,-0.557446,-0.474575,-0.623124,-0.157594,-0.120428,0.631635,1.694794,0.238916,0.334995,1.074781,-0.278222,-0.421031,-0.472104,-0.485544,-0.185665,0.345751,0.065079,1.197906,1.242029,1.222944,-0.10355,0.029605,-0.31995,0.340571,-0.221541,0.092559,0.001093,-0.09496,-0.081214,0.185805,0.247392,0.301039,0.203378,0.303764,-1.562619,3.320292,0.355508,0.168828,1.061453,0.118173,-0.215856,0.056315,-0.106494,-0.080169,0.012194,-0.004611,-0.110087,-0.003862,-0.011855,-0.009947,-0.011718,-0.002582,-0.092741,-0.117786,-0.002475,0.014491,-0.000171,-9.7e-05,-8.3e-05,-0.106302,-2.6e-05,-0.009924,0.012259,-0.008281,-0.000634,-0.00017,0.42133,-0.002652,-0.107429,-5.5e-05,-4.6e-05,0.030186,-1.4e-05,0.033905,-0.00105,-0.000217,-0.107038,-2.6e-05,0.123981,-0.001614,-0.014799,-3.1e-05,-2.3e-05,-3.6e-05,-0.014739,0.015492,-0.107055,-0.017807,0.15109,-0.019446,-0.44001,-0.836234
0.058656,0.062518,0.08485,0.058359,0.088114,0.088207,0.058796,0.203302,-0.041928,-0.233936,-4.658617,0.931977,-4.887898,-0.892113,-0.872842,-0.898358,-0.176612,-0.054365,-0.081694,0.188686,0.233141,-0.713359,-2.195801,-1.11488,-1.515994,-3.16247,-1.154663,-0.995011,-0.687833,-0.639196,-0.507673,-0.029001,-0.11329,0.880526,0.848178,0.794049,0.864942,0.661011,0.159122,-0.514306,2.649921,-0.227458,-0.103076,0.049013,0.066796,0.27477,0.340369,0.351385,0.32333,0.401703,2.467961,3.540618,0.507789,0.444205,1.406811,0.269625,0.302572,0.555755,0.183921,0.120058,-0.01693,-0.003008,0.166919,-0.000775,-0.006338,0.067916,-0.006333,-0.001652,0.137615,0.161885,-0.00153,-0.017633,-0.000175,-0.000121,-8.4e-05,0.172787,-4.3e-05,-0.004674,-0.026079,-0.003548,-0.000418,-0.000143,0.25166,-0.001487,0.167308,-7.8e-05,-5.9e-05,-0.041669,-1.7e-05,0.02249,-0.000606,-0.000161,0.16756,-3.6e-05,0.076197,-0.000916,0.029477,-5.5e-05,-3.7e-05,-2.5e-05,0.029536,-0.024293,0.167557,0.021083,-0.184198,0.02308,-0.237899,-0.93867
