0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107
0.01588,0.008445,0.000956,0.008424,0.008423,0.000445,-0.007009,0.000478,-9e-06,-1e-06,-3.5e-05,-4.1e-05,-2.7e-05,-9e-06,-3e-06,-2.4e-05,-2.7e-05,-2.3e-05,-2.3e-05,-2e-05,-1.4e-05,0.007437,-1e-06,6e-06,-0.0,0.0,-7e-06,0.007455,0.007457,8e-06,1.6e-05,0.0,0.0,-3e-06,0.007462,1e-06,0.0,1.4e-05,8e-06,-0.0,0.007453,4e-06,0.007463,5e-06,6e-06,-0.007453,1.5e-05,-0.007459,1e-05,-0.0,0.007454,-3e-06,1e-06,1e-06,0.0,0.0,1e-06,-0.007466,-0.0,-0.0,0.0,0.0,-2e-06,3e-06,-0.000498,-4e-06,-1.3e-05,-1.1e-05,-1.7e-05,-0.007962,-0.015352,-0.023277,-0.030762,-0.030753,-0.038741,-0.038477,-0.04639,-0.038811,-0.0319,-0.024864,-0.024588,-0.024941,-0.033019,-0.032791,-0.02479,-0.01711,-0.008812,-0.008375,0.00738,0.015066,0.022658,0.021682,0.029103,0.014226,0.013869,0.006998,6.2e-05,0.023403,0.079302,0.088152,0.081199,0.073272,0.049477,0.053979,0.052381,0.036449,0.020847,0.012963
-0.014592,-0.011344,-0.009627,-0.009396,-0.009009,-0.002709,-0.004619,-0.005436,0.000495,-2.2e-05,0.00268,0.002852,0.001733,0.000467,3e-05,0.001722,0.001933,0.001429,0.001476,0.001174,0.000752,0.001489,-5.4e-05,-0.00044,2.7e-05,1.4e-05,0.000479,0.000489,0.000422,-0.000524,-0.00112,2.5e-05,2.5e-05,9.7e-05,0.000225,-8.4e-05,1e-05,-0.000878,-0.000525,3e-05,0.001,-0.000307,0.000367,-0.000273,-0.00031,-0.000948,-0.000832,-0.000822,-0.000696,3.2e-05,0.001118,7.6e-05,-1.4e-05,-9.3e-05,1.4e-05,1e-06,-3e-05,-0.000358,-6e-06,-5.9e-05,5e-06,-3e-06,1.8e-05,-0.000224,0.005477,0.000194,0.000667,0.000685,0.001067,0.006126,0.004754,0.007445,0.005167,0.003395,0.004958,-0.006948,-0.012794,-0.019028,-0.011573,-0.004271,-0.009158,-9e-05,0.014739,0.018152,0.013569,0.022876,0.012771,-4.3e-05,-0.012487,-0.002238,0.006043,0.022939,0.031485,0.027614,0.023214,-0.030087,-0.06308,-0.050099,-0.024786,-0.014265,-0.015802,-0.015481,-0.016758,0.022867,0.037923,0.035849,0.034634,0.035071
0.00274,0.007162,0.009851,0.00937,0.009794,0.007274,0.005922,0.00424,0.000552,-2.4e-05,0.002957,0.003142,0.001907,0.000514,3.2e-05,0.001893,0.002124,0.001565,0.001616,0.001284,0.000822,0.000856,-5.9e-05,-0.000482,2.9e-05,1.4e-05,0.000523,-0.000239,-0.000311,-0.000572,-0.001224,2.7e-05,3.1e-05,0.000105,-0.000529,-9.2e-05,1.1e-05,-0.000959,-0.000572,3.4e-05,0.000316,-0.00034,-0.000378,-0.0003,-0.00034,-0.000259,-0.000911,-0.000125,-0.000764,3.5e-05,0.000446,8.4e-05,-1.2e-05,-9.9e-05,1.5e-05,4e-06,-3.1e-05,0.000394,-6e-06,-6.6e-05,5e-06,-0.0,2.1e-05,-0.000243,-0.00419,0.000215,0.000732,0.000752,0.001172,-0.002693,-0.003745,-0.00987,-0.012117,-0.014016,-0.021907,-0.024831,-0.031154,-0.028914,-0.032009,-0.035217,-0.030579,-0.03081,-0.03418,-0.030177,-0.025513,-0.025527,-0.016651,-0.010573,-0.0053,-0.003943,-0.005105,-0.017121,-0.018028,-0.010645,-0.016251,-0.01691,-0.014785,-0.011426,0.01751,0.041507,0.061888,0.062452,0.051318,0.043955,0.039974,0.038011,0.037296,0.037676
-1.474915,0.371631,-0.016172,-1.048516,0.031324,0.376411,-0.07071,0.385029,-0.018941,-0.00019,-0.021011,-0.011805,0.00021,-0.004611,0.001476,-0.008453,-0.000124,0.001891,0.002098,-0.000193,-0.014071,0.001486,-0.01174,0.000223,-0.102358,-0.001708,-0.012396,-0.010161,-0.010522,0.001491,-0.000759,-0.012622,0.000508,0.00145,0.003726,0.000224,-3e-05,0.000907,7.7e-05,-2.3e-05,0.002005,-3.6e-05,0.002008,-3.1e-05,0.000359,-0.014591,-0.001504,-0.002063,-0.0,-2.7e-05,-0.009946,7.4e-05,-0.01218,0.000622,0.000654,0.000169,3.1e-05,-0.001557,-0.0,-5e-06,-0.01233,-0.011944,1.9e-05,1.1e-05,0.03683,-2.1e-05,1.4e-05,-0.009937,0.001074,0.119034,0.944031,1.15575,2.776999,1.570392,1.644908,0.047334,0.956141,3.089797,0.301923,1.194727,1.102258,3.77963,-0.317339,-0.437333,-0.148188,-0.604427,-0.777459,4.320944,5.152005,0.078333,-0.082142,-0.285001,-0.274078,-0.160371,-0.222557,-0.327798,0.586068,5.53959,0.470111,0.612934,0.542204,0.933012,1.122953,-0.837077,-0.738325,-0.317087,-0.221095,-0.486718
-3.035321,-0.774418,-0.320847,-2.650064,-1.483217,-0.505847,-0.059335,-0.302725,-0.002231,0.002955,0.105184,0.087764,0.001201,0.006981,0.006469,-0.010037,0.000648,0.00466,-0.013578,-0.091266,0.005153,-0.028156,0.101819,0.000711,0.079609,0.09589,0.09931,0.08518,0.084361,0.095363,0.01572,0.099337,0.00012,0.003319,-0.011485,0.00053,0.011145,-0.00057,-0.00022,-0.000119,-0.015274,-5.3e-05,-0.015244,-2.2e-05,0.000796,0.114667,0.01515,0.015219,8e-06,-2e-06,0.085593,9.9e-05,0.099592,0.000324,0.00152,0.000203,0.00011,0.015476,0.000112,8.2e-05,0.099978,0.099991,7.6e-05,7.3e-05,-0.008676,6.8e-05,1.9e-05,0.006487,-0.000672,0.254452,2.836805,2.452791,4.850954,3.557406,3.296161,2.186473,1.83853,3.233918,1.094531,1.435693,1.86872,2.778008,0.859934,1.013585,1.274332,1.419958,1.613668,4.212677,4.90254,1.480085,0.680631,-1.010112,0.230614,0.777655,2.342458,2.698841,-1.246761,0.520143,-3.127839,-2.666611,-1.353345,0.379584,0.64678,-1.58424,-1.794936,0.326164,2.657459,0.920735
0.397097,0.216257,0.427608,1.47605,0.199689,0.125968,0.118705,-0.240522,0.001345,0.005041,-0.168803,-0.14354,0.002147,-0.001185,-0.001784,0.02452,0.000974,-0.001888,0.025079,0.163019,-0.002758,0.054728,-0.17229,0.000151,0.054636,-0.16985,-0.171888,-0.143177,-0.142653,-0.168189,-0.026234,-0.172016,-0.000241,-0.002107,0.027044,-0.000243,0.01782,-0.000234,-0.000271,-0.00019,0.029108,-9e-05,0.029164,-5.5e-05,-0.000534,-0.201167,-0.025369,-0.029263,-1e-05,-5e-06,-0.143432,6.8e-05,-0.171729,9.4e-05,-0.00071,0.000175,0.000187,-0.029128,0.000155,0.000137,-0.172064,-0.171987,0.000135,0.000107,0.018313,3.9e-05,5.1e-05,0.048889,-0.000216,0.417061,4.531042,-1.508365,3.858677,4.87465,5.259176,1.374118,0.699257,2.799586,-1.214086,-0.107179,0.544546,3.697173,-0.021257,0.104795,0.453673,0.250941,0.572215,2.357283,-0.353272,-0.69732,-0.990601,2.832208,1.997578,0.624778,-2.023374,-3.840661,0.19407,-0.149376,-0.191191,0.201637,0.3464,-1.444789,0.496684,1.851849,2.226891,1.120708,-0.904563,0.46757
0.022915,0.007425,-0.00041,-0.008099,-0.008001,-0.015744,-0.015691,-0.01567,-0.023643,-0.016163,-0.024554,-0.024733,-0.03282,-0.025175,-0.025249,-0.017193,-0.017052,-0.016951,-0.008815,-0.016338,-0.016077,-0.015985,-0.00763,-0.007701,-0.015626,-0.023428,-0.015815,-0.015724,-0.015655,-0.007739,-0.007985,-0.007828,-0.007516,-0.007371,-0.007685,5.2e-05,-1.4e-05,-8.9e-05,-0.000154,-0.000196,0.00789,-0.007875,0.000114,-0.000144,-0.000354,-0.000462,-0.000287,-0.000177,0.00805,0.008083,0.007814,-5e-05,-1e-05,2.8e-05,-0.000126,0.000156,0.000113,-0.000255,0.000109,0.00019,0.000307,0.000433,0.008395,0.008311,0.008671,0.01639,0.016127,0.023541,0.015686,0.01615,0.016031,0.016,0.024117,0.016605,0.024348,0.032201,0.01666,0.024231,0.016294,0.016044,0.008342,0.008162,0.007714,1.2e-05,-8e-06,-0.000164,-0.007728,0.000112,0.000202,-0.007327,-0.007139,0.000838,0.000608,0.000754,-0.006655,0.001075,0.000759,0.000616,-0.00762,-0.00758,-0.007727,-0.007759,-0.022612,-0.015604,-0.015819,-0.016118,-0.001445,0.00599
0.018641,0.007809,0.006982,-0.003876,-0.008973,-0.001166,-0.000305,-4e-06,-0.001318,0.001093,-0.009277,-0.010304,-0.004991,-0.011329,-0.011266,-0.009516,-0.002586,-0.001475,-0.000462,0.008149,0.009878,0.010436,0.012572,0.012022,0.007283,0.008352,0.001054,0.001575,0.001973,0.001474,0.000114,0.000965,0.007503,0.008219,0.006481,0.00026,-9.2e-05,-0.000496,-0.000841,-0.005917,-0.000525,0.000612,0.000611,-0.000768,-0.001905,-0.002486,-0.001554,-0.000961,0.00029,0.000483,-0.000966,-0.000284,-6.3e-05,0.000161,-0.000708,0.005782,0.000625,-0.006333,0.000175,0.001097,0.001736,0.002446,0.002377,-0.003015,0.004105,0.007858,0.006406,-0.001616,-0.001142,0.012089,0.006303,0.011493,0.013561,0.021751,0.016515,0.012435,0.01428,0.00729,0.006724,0.004871,0.005514,0.004056,0.000336,0.005872,0.005655,0.0215,0.017036,0.018253,0.013213,0.014678,0.016414,0.02509,0.011586,0.007233,0.009228,0.021985,0.014068,0.011771,-0.000842,-0.000445,0.003804,0.003486,0.005352,-0.00473,-0.01187,-0.019113,-0.022715,-0.029127
-0.021656,-0.012822,-0.013493,-0.005102,-0.000378,-0.001332,-0.000192,0.000199,-0.001557,-0.010078,-0.012661,-0.014193,-0.018945,-0.016199,-0.01626,-0.013918,-0.016237,-0.014768,-0.013166,-0.012997,-0.010469,-0.00965,-0.006283,-0.007112,-0.002012,-0.000666,0.001044,0.00179,0.002365,0.001904,-0.000142,0.001114,-0.001557,-0.000503,-0.003094,0.000395,-0.000136,-0.000741,-0.001257,0.003585,-0.000437,0.000563,0.000909,-0.001143,-0.00284,-0.003707,-0.002324,-0.001438,0.000774,0.001056,-0.001118,-0.000431,-0.000101,0.000236,-0.001067,-0.003798,0.00093,0.00296,0.000525,0.001628,0.002586,0.00364,0.00383,0.008206,0.006333,-0.000214,-0.00237,-0.001688,-0.001282,-0.006442,-0.002671,-0.007364,-0.004271,-0.004722,-0.000125,0.006035,0.008361,0.010429,0.00943,0.006754,0.007635,0.005601,0.000611,-0.003686,-0.00397,-0.017383,-0.011734,-0.010071,-0.005242,-0.003215,-0.000841,-0.000703,0.004129,0.009793,0.012486,0.00638,0.007241,0.00415,-0.001063,-0.000544,-0.006321,-0.006745,-0.004271,-0.006263,-0.004358,-0.002657,-0.007558,-0.004837
-0.144463,-0.115067,-4.917792,-0.004252,-0.04534,0.079062,-0.004238,-0.019214,-0.022986,0.037414,0.014394,0.020739,-0.032799,0.004799,0.016247,-0.023765,0.032238,0.031955,0.033227,0.064115,0.077485,0.000858,0.029594,0.044706,0.030263,-1.529593,-0.000523,-0.001634,-0.001209,-0.000322,-0.000878,-0.000918,0.034814,0.038673,0.030815,-0.000134,-0.000213,-8.5e-05,-5.6e-05,-0.035282,0.000963,-0.008398,-0.003676,0.170554,4.6e-05,-0.000423,-0.000443,0.002773,0.001463,0.000931,-0.004233,4.1e-05,0.000126,-5.6e-05,0.003072,0.034607,7.9e-05,0.004224,4.921497,0.038973,-0.050874,-0.006971,0.000515,1.493024,-0.015977,-0.0096,0.041295,0.466436,0.007146,-0.133383,0.14961,-0.211042,-0.032423,-0.080009,-0.064219,-0.09359,0.104715,1.337342,0.029499,0.012089,0.000455,1.104632,4.865892,-0.044553,-0.163034,0.13986,-0.102878,0.02606,0.919545,-0.235841,-0.009037,0.052185,-0.091317,-1.136825,-2.559569,0.165964,-4.594288,-1.1575,-0.157803,-0.113501,-0.013296,-0.083694,0.00181,0.113316,-0.223009,-0.254507,0.196779,3.897644
