0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
-0.000381,-0.000377,-0.000343,-0.000655,-0.000637,0.006832,-0.001619,0.006493,0.0064,0.00609,0.006063,0.013962,0.013908,0.021868,0.014089,0.021922,0.022195,0.022139,0.022035,0.030521,0.030563,0.031474,0.032012,0.03206,0.032117,0.024107,0.024098,0.015959,0.024052,0.024006,0.015973,0.015925,0.015884,0.015868,0.01573,0.015874,0.015912,0.015934,0.015939,0.00798,0.007978,0.007987,2.9e-05,0.007977,0.007989,0.008002,3.3e-05,0.008002,5e-05,5.8e-05,8.1e-05,7.3e-05,6.9e-05,4.7e-05,-9.6e-05,7.2e-05,8.6e-05,9.9e-05,-5e-05,0.000129,0.000116,0.000109,0.00011,9.6e-05,6.4e-05,5.5e-05,4.4e-05,1.5e-05,-0.0,-3.2e-05,-3.5e-05,-3.6e-05,-4.5e-05,-3e-05,-1.5e-05,-6e-06,2.1e-05,-0.00059,1e-06,2.4e-05,-2e-06,4e-06,7e-06,1.5e-05,1.5e-05,0.008044,2.1e-05,1e-06,-1e-06,-1e-06,-1e-06,1e-06,1.1e-05,0.008031,5.7e-05,5.8e-05,-0.000515,-0.000488,0.000148,0.00014,0.000122,0.000109,0.000108,7.9e-05,8.3e-05,6.3e-05,4.3e-05,3.8e-05,6.1e-05,6.4e-05,6.9e-05,5.2e-05,6.3e-05,6e-05,5e-05,7.6e-05,9.4e-05,-0.000617,-0.000316,-0.008332,-0.008476,-0.008257,-0.007663,-0.007713,-0.007819,-0.016115,-0.016166,-0.024434,-0.033338,-0.025208,-0.033476,-0.033927,-0.033284,-0.024872,-0.025223,-0.016409,-0.015883,-0.007709,0.000428,0.008502,0.00885,0.008863,0.016653,0.024989,0.016966,0.024758,0.033085,0.025026,0.025449,0.017405,0.017293,0.01726,0.009413,0.001122,0.00895,0.001269
0.004674,0.004687,0.005039,0.010507,0.010645,0.021134,0.026653,0.026612,0.026243,0.031977,0.03198,0.030878,0.030662,0.030182,0.023845,0.022325,0.015593,0.014965,0.014695,0.009418,0.010235,0.001662,-0.001799,-0.000565,0.001356,0.002479,0.002994,0.002647,0.004202,0.005368,0.005126,0.005959,0.005852,0.004907,0.003973,0.003264,0.001769,0.001156,0.001036,0.000348,0.000417,0.00021,-0.000557,0.000444,0.000178,-2.2e-05,-0.000568,3.6e-05,-0.000902,-0.001043,-0.001516,-0.001321,-0.001304,-0.00088,-0.001224,-0.001345,-0.001579,-0.001862,-0.002088,-0.002428,-0.002144,-0.002043,-0.002126,-0.001778,-0.001205,-0.00104,-0.000799,-0.000249,4.1e-05,0.000632,0.000664,0.000711,0.000846,0.000568,0.000276,9.5e-05,-0.000418,0.00544,-9e-06,-0.000487,8e-06,-8.2e-05,-0.000138,-0.000307,-0.000295,-2e-05,-0.000447,-3e-05,2e-05,1.2e-05,-1e-06,-3.5e-05,-0.000208,0.000289,-0.001068,-0.001078,0.003976,0.003532,-0.00272,-0.002588,-0.002219,-0.001996,-0.001976,-0.001436,-0.001547,-0.001175,-0.000789,-0.000704,-0.001149,-0.001208,-0.001274,-0.000951,-0.001181,-0.001158,-0.000953,-0.001397,-0.001686,0.002718,0.000409,-0.001835,-0.002563,-0.004329,-0.011881,-0.011538,-0.010148,-0.010859,-0.010711,-0.0106,-0.003791,-0.000605,0.00096,0.011847,0.009588,0.013285,0.020651,0.017484,0.011713,0.013156,0.01452,0.016408,0.011163,0.010733,0.009631,0.003246,0.002037,0.002802,-0.000513,0.000879,-0.003221,-0.00214,-0.002173,-0.002728,-0.004556,-0.002203,-0.002939,-0.006645
-0.0053,-0.005282,-0.004784,-0.008955,-0.008758,-0.018388,-0.021897,-0.022595,-0.023437,-0.027287,-0.027032,-0.029306,-0.029653,-0.031285,-0.027746,-0.030686,-0.028365,-0.029402,-0.029973,-0.026348,-0.02532,-0.013563,-0.006441,-0.004626,-0.001817,0.000752,0.001518,0.0022,0.003196,0.0049,0.005564,0.006766,0.006534,0.005056,0.003831,0.002545,0.000285,-0.000642,-0.000843,-0.000698,-0.000597,-0.000913,-0.000848,-0.000572,-0.000972,-0.001277,-0.000858,-0.001195,-0.001355,-0.00157,-0.002284,-0.001991,-0.001968,-0.001327,-0.001755,-0.002033,-0.00239,-0.002826,-0.003088,-0.003696,-0.00327,-0.003121,-0.003252,-0.002728,-0.00185,-0.001598,-0.001232,-0.000382,6.3e-05,0.000973,0.001021,0.001095,0.001301,0.000871,0.000422,0.000146,-0.000642,-0.004261,-1.5e-05,-0.000747,1.4e-05,-0.000123,-0.000209,-0.00047,-0.000455,-0.001302,-0.00069,-4.6e-05,2.9e-05,1.5e-05,-5e-06,-5.8e-05,-0.000322,-0.000848,-0.00165,-0.001668,-0.006529,-0.007221,-0.004227,-0.004026,-0.003462,-0.003122,-0.003095,-0.002253,-0.002431,-0.00185,-0.001242,-0.001111,-0.001812,-0.001907,-0.002015,-0.001505,-0.001874,-0.001839,-0.001512,-0.002223,-0.002685,-0.008514,-0.012357,-0.014682,-0.015721,-0.018935,-0.018346,-0.017877,-0.015776,-0.015678,-0.015808,-0.014423,-0.01528,-0.011174,-0.007117,-0.002124,0.007561,0.012628,0.011436,0.018323,0.021364,0.022644,0.023605,0.025306,0.029438,0.028631,0.025516,0.027,0.025982,0.025905,0.031816,0.034423,0.04035,0.04236,0.04179,0.040793,0.038929,0.031299,0.029206,0.025223
0.053559,-0.130444,-0.462464,-0.369514,-0.029018,-0.651401,-0.74645,-0.74319,-1.503513,-1.565522,-0.455095,0.099189,0.326254,-2.203724,-1.888114,-2.15424,-2.065771,-2.351434,-0.275731,-2.00901,-1.974613,0.034289,-0.180107,-0.023278,-0.555957,-0.052044,-0.432156,-1.461788,-0.023048,0.037998,0.896555,0.182559,0.087829,0.22318,-1.657776,-0.012792,-0.1758,0.23205,0.089399,0.402437,-0.020291,-0.195191,0.411236,-0.016915,-0.006769,0.202077,-0.016279,-0.003217,-0.031976,-0.015899,-0.007041,-0.006321,-0.015181,-0.013222,-1.80465,0.000105,-0.002088,-0.001849,-1.827692,-0.001282,-0.001895,-0.00187,-0.000858,-4.7e-05,4.3e-05,3e-05,-0.000143,-0.01322,6.1e-05,0.001963,-0.013381,-1e-06,-0.011458,3e-06,-1.9e-05,-2e-05,-8e-06,0.036478,0.000757,1e-06,-1.9e-05,0.00371,-0.00669,-7.4e-05,3.2e-05,0.002071,-0.013369,0.0,1e-06,0.0,2e-06,1e-06,-4e-06,0.002038,-0.001955,-0.013431,-0.429352,0.039466,-0.001966,-0.002011,-0.0135,0.003392,-0.001333,-5.6e-05,-0.303003,0.000565,0.000259,-6.2e-05,-5e-05,-4.1e-05,-3.8e-05,-0.055536,-0.000628,-0.031724,0.021019,0.01457,0.065107,1.882743,1.054916,0.124971,1.936931,1.212838,-0.611636,0.759723,-0.223047,2.701309,0.492036,0.835614,0.836788,-0.244127,2.913624,0.411212,0.478408,0.526821,1.115116,0.986468,3.914449,3.820911,4.297984,4.533144,4.097427,0.098794,4.563169,-0.393849,-0.251173,4.601765,0.013407,-0.043089,0.107389,-0.093524,0.211155,-0.011154,0.008036,0.049929,-0.112729,-0.082065
-0.016705,0.069933,0.443154,0.299737,0.063505,-0.340661,-0.233575,-0.260493,-2.02388,-2.050954,0.196105,0.73589,0.548298,-1.673118,-2.234885,-1.766479,-1.858968,-1.710495,0.02243,-2.128474,-2.10022,-0.063304,-0.225941,0.045784,-0.707364,-0.122236,-0.802244,-2.345325,0.055306,-0.10377,0.294229,-0.208004,-0.036782,-0.22234,-1.888411,-0.039451,-0.091378,-0.105584,-0.097145,-0.343612,-0.00123,-0.031927,-0.311022,-0.003057,-0.012309,-0.232375,0.009029,-0.011249,0.116191,0.106464,0.015598,0.004359,0.121818,0.106316,-1.329909,0.000107,0.01563,0.015455,-1.321958,0.016608,0.015524,0.015455,0.017401,0.000161,4.6e-05,3.1e-05,0.000165,0.106544,6.5e-05,-0.015388,0.106274,8e-06,0.090888,9e-06,-1e-06,8e-06,7e-06,-0.009365,0.001436,1.7e-05,2e-06,-0.007483,0.004368,0.00012,3.4e-05,-0.015181,0.106366,4e-06,1.5e-05,5e-06,1.3e-05,1.5e-05,8e-06,-0.015211,0.015423,0.10642,0.446037,-0.0114,0.015382,0.015424,0.106752,0.011847,0.014965,-4.9e-05,0.252122,0.013687,-0.000289,-4.2e-05,-1.2e-05,-1.7e-05,-2e-05,0.049071,0.01449,0.039043,-0.115089,0.005358,0.045219,1.63376,2.29099,0.159016,1.737208,3.20124,0.584679,0.664224,0.345575,1.854797,1.000662,0.693015,0.646607,0.450163,1.98473,1.282079,1.359065,1.364901,1.588553,1.523292,3.263669,3.237004,2.761041,2.430944,2.458719,1.172375,2.072822,0.778207,0.924671,1.791611,0.157737,-0.041055,-0.444045,-0.024612,-0.720853,-0.31657,-0.254538,-0.321883,-0.040972,-0.063831
0.027089,-0.041955,0.229329,0.079572,0.066177,-1.266466,-1.219289,-1.149166,-4.703648,-4.756342,-0.063516,-0.55876,-0.657819,-4.530309,-5.096439,-4.498163,-4.565041,-4.741631,-0.393309,-4.720433,-4.618512,0.050094,-0.333279,-0.108476,-1.358041,-0.031564,-1.477749,-5.02622,-0.045558,0.117317,-0.602449,-0.006404,-0.128983,-0.054158,-4.957645,0.084584,-0.542489,-0.240353,0.008427,-0.250555,0.036385,-0.587417,-0.234137,0.035617,0.026847,-0.229855,0.002484,0.0324,-0.165541,-0.16954,-0.029092,0.002712,-0.191162,-0.167138,-5.070002,0.000377,-0.023825,-0.024035,-5.063942,-0.024601,-0.02401,-0.024061,-0.025109,0.000239,0.000141,0.000117,0.000268,-0.167554,8.5e-05,0.024354,-0.167515,4.1e-05,-0.14326,1.5e-05,1.9e-05,1.3e-05,4e-06,0.018759,-0.000717,-1.3e-05,-5e-06,-0.011425,0.001864,0.00017,8.8e-05,0.029315,-0.167455,3.4e-05,1.8e-05,1.5e-05,9e-06,4e-06,7e-06,0.029254,-0.024264,-0.167474,0.078411,0.01776,-0.024378,-0.024339,-0.167311,-0.025899,-0.024624,-0.000137,0.134437,-0.025187,-0.000304,-0.000142,-0.000101,-8.2e-05,-5e-05,0.039515,-0.02482,0.00249,0.172381,-0.027519,0.113132,5.232747,-0.859236,0.641289,5.186179,0.470983,0.275771,1.140355,-0.142806,4.30174,1.285217,1.048612,1.259808,0.241609,4.186583,1.535804,1.304432,1.610888,1.437196,1.612248,3.415037,3.657105,2.906231,2.837684,2.889406,-0.994483,2.24289,-0.20046,-0.344129,2.223909,-0.091211,-0.283967,-0.334434,-0.318725,-0.283784,-0.05823,-0.289769,-0.142048,0.070968,-0.049262
-0.000131,0.00793,0.007915,-0.000404,-0.000378,0.007952,-0.000236,0.008254,0.000122,0.0083,0.000169,2.8e-05,0.008254,6.1e-05,0.00825,0.016458,0.008254,0.008278,0.008271,0.008226,0.016357,0.008095,-0.000146,-0.000173,-0.000178,-0.000215,-0.000199,-0.008193,-7.6e-05,-0.007927,-0.007948,-0.007754,-0.007771,-0.007836,-0.007665,-0.015592,-0.023337,-0.023291,-0.023213,-0.023028,-0.022742,-0.022371,-0.02201,-0.021942,-0.021737,-0.021281,-0.021437,-0.013283,-0.013207,-0.01347,-0.005846,-0.005923,0.001523,0.001467,-0.00588,0.00152,0.001765,-0.0062,0.001314,-0.006172,0.000936,0.000844,0.000515,0.000339,-3e-05,-0.000143,-0.007587,3.2e-05,-2e-06,-0.000155,-0.000322,-0.000491,-0.001011,-0.001165,-0.001336,0.006221,0.006439,0.006543,0.014318,0.01483,0.014838,0.007263,0.007586,0.015309,0.015304,0.015211,0.015309,0.007656,-0.0001,-3.2e-05,-7.7e-05,-0.007746,-0.007862,-0.007788,-0.007798,-0.007796,-0.007882,-0.007915,-0.007892,-9.1e-05,-0.007691,-0.007418,-0.007081,0.000713,-0.00702,-0.007103,0.000515,0.000303,0.000221,0.000233,0.000231,-2.9e-05,0.000107,0.000147,2.7e-05,-0.000125,0.007616,0.007799,0.007825,0.007875,0.007895,0.007992,0.008083,0.000528,0.008028,0.00792,0.007856,0.007982,0.007855,0.007636,0.007539,-0.000141,-4.5e-05,-9.9e-05,-0.000144,-0.00765,-8e-05,-0.00755,7e-06,-1e-06,8.4e-05,8.5e-05,-0.0,-1e-06,1e-06,-1e-06,-1e-05,-0.0,-0.0,-1e-06,-1.3e-05,0.007608,-6.2e-05,-3.7e-05,5.5e-05,1.8e-05
-0.000818,-0.002062,-0.002183,-0.002515,-0.002364,-0.002027,-0.00148,0.00498,0.00074,0.000153,0.006094,0.005304,0.010225,0.005527,0.010325,0.015401,0.01048,0.016017,0.016135,0.021237,0.021207,0.020789,0.020353,0.025587,0.020209,0.019953,0.020066,0.0154,0.010104,0.011745,0.011567,0.012794,0.007245,0.006701,0.013034,0.013627,0.020345,0.020397,0.015284,0.01631,0.017342,0.018882,0.020247,0.015345,0.015825,0.02218,0.016228,0.021731,0.021629,0.015301,0.014013,0.013583,0.007105,0.002222,0.008959,0.002497,0.008272,0.002682,0.001578,0.007464,-0.000154,-0.000567,-0.002132,0.001615,-0.000155,-0.000677,0.000561,6.9e-05,1e-06,-0.000735,-0.001521,-0.002319,-0.00937,-0.010099,-0.010924,-0.011851,-0.006304,-0.005917,-0.005966,0.001091,-0.003607,-0.007232,-0.000984,-0.001251,-0.001259,-0.00174,-0.001217,-0.000594,-0.000551,-0.000179,-0.000431,0.000136,-0.005311,-0.004859,-0.004857,-0.004811,-0.005194,-0.010097,-0.009908,-0.00996,-0.0088,-0.002601,0.003903,0.003754,0.00412,0.003635,0.002598,0.00159,0.001161,0.001218,0.001219,-0.004874,0.000559,0.000778,0.000149,-0.000664,-0.000859,1.6e-05,0.000277,0.00056,0.000682,0.00126,0.001811,0.002963,-0.003229,-0.003794,-0.004129,0.001459,0.000753,-0.000533,-0.001116,-0.000852,-0.000284,-0.000612,-0.00088,0.000477,-0.000487,0.001082,4.1e-05,1e-06,0.000507,0.00051,5e-06,-5e-06,-4e-06,-5e-06,-5.6e-05,1e-06,4e-06,-2e-06,-7.5e-05,-0.000742,-0.000381,-0.000225,0.000326,0.000112
-0.001283,-0.002976,-0.003171,-0.003952,-0.003726,-0.002945,-0.002342,-0.00476,0.001164,0.000493,-0.003196,-0.004507,-0.009373,-0.00416,-0.009245,-0.013914,-0.00903,-0.013198,-0.013038,-0.017895,-0.017808,-0.018664,-0.019529,-0.024186,-0.019786,-0.02022,-0.020051,-0.014641,-0.009921,-0.007451,-0.007742,-0.005774,-0.001616,-0.002504,-0.005419,-0.00471,-0.007288,-0.007235,-0.002433,-0.000922,0.000716,0.003037,0.005039,0.010041,0.01068,0.007585,0.010944,0.007038,0.006726,0.009529,0.007961,0.007282,0.010393,0.015376,0.012495,0.015609,0.011733,0.015248,0.014075,0.010028,0.011532,0.01094,0.008761,0.002207,-0.000212,-0.000926,0.000378,8.3e-05,2e-06,-0.001004,-0.002085,-0.003181,-0.00118,-0.002206,-0.003379,-0.004287,-0.008422,-0.007932,-0.007631,-0.009634,-0.004371,0.00199,-0.001047,-0.001097,-0.001139,-0.001843,-0.00113,-0.000562,-0.000796,-0.000263,-0.000617,-9.6e-05,0.004151,0.00479,0.004789,0.00485,0.004301,0.009319,0.009583,0.009836,0.011146,0.007947,0.005177,0.005278,0.005438,0.004742,0.003608,0.002211,0.001614,0.001691,0.001688,0.005035,0.000772,0.001075,0.000205,-0.00092,-0.000875,0.000313,0.000682,0.001063,0.001226,0.002008,0.002753,0.004056,0.007521,0.006729,0.006259,0.002208,0.00124,-0.000512,-0.001304,-0.001163,-0.000391,-0.000833,-0.001197,0.000437,-0.00066,0.001259,6e-05,7e-06,0.000693,0.000696,7e-06,-5e-06,-4e-06,-5e-06,-7.4e-05,2e-06,7e-06,-2e-06,-0.000102,-0.000789,-0.000522,-0.000307,0.000441,0.00015
0.307019,0.004924,-0.267922,-0.081863,0.116957,0.0424,0.360055,0.047894,-0.333213,-0.000676,4.088399,-0.144852,0.417278,1.247316,-0.274098,0.24385,-0.178662,-0.137493,0.211618,-0.08257,1.475102,-0.212069,-0.10211,-0.119289,-0.037101,0.106477,-0.019593,0.108282,0.064672,0.068316,0.076543,0.064606,0.036002,0.033648,0.070304,0.023882,0.104128,0.103802,-1.469943,-5.019805,-0.067301,0.055855,-0.38868,-5.01759,-1.490315,-0.224155,-4.936651,-0.150039,-1.416248,0.034653,0.029473,0.033829,0.137328,0.063633,0.066925,0.259982,0.403198,0.419443,0.517037,4.539949,0.544044,0.853485,0.620026,0.503012,0.522376,0.339713,0.110691,1.540566,0.082152,-0.010947,-0.001129,0.10707,-0.029925,0.435556,-0.033532,-0.021407,0.035527,0.117202,0.002529,0.037668,0.000516,4.183118,0.382887,0.000553,0.000758,0.000839,0.001087,0.000388,-0.001776,-0.003382,-0.004253,0.000281,-0.034441,-0.033803,-0.036182,-0.041091,-0.040074,-0.02715,-0.073907,-0.078138,-0.074216,-0.036519,0.141816,0.002124,0.114773,0.256562,-1.429979,0.001307,0.000984,0.000157,0.000381,-0.037567,0.474138,-0.000994,-0.000406,-0.000279,0.000618,-1.426895,0.003969,0.001147,0.003389,0.002761,-0.001451,0.001673,-0.037619,-0.037634,0.01171,-0.000944,-0.002529,0.001291,0.001137,-0.000341,6.2e-05,2.9e-05,-0.000414,-0.135255,0.007279,-0.017099,-0.056334,-7.4e-05,-0.015376,0.004506,0.011182,-0.003582,-0.033723,0.006065,0.136347,-0.000765,-0.000713,-0.000493,-0.000465,0.000464,0.009801,0.11403,-0.000427,-0.000292
