0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257
-0.006498,-0.006561,-0.000203,-0.000221,-0.000278,-0.000227,-0.000133,-9.6e-05,-7.5e-05,-9e-05,-7.4e-05,-6.1e-05,3e-06,2e-05,8.9e-05,0.0,-1.3e-05,1e-06,0.0,-1e-06,5.3e-05,-1e-06,-5e-06,-0.0,-1e-06,-2e-06,-1e-06,1e-06,1e-06,-0.006333,4.2e-05,5.8e-05,8.5e-05,1.2e-05,-3e-06,-1e-06,-0.0,-0.006394,0.0,2.1e-05,-0.006326,-0.006401,-3e-06,-0.006364,-0.006346,5.8e-05,-0.00634,9.7e-05,0.000124,-0.006229,-0.006232,-0.006166,-0.006065,0.000408,0.000439,0.000458,0.000464,0.00128,0.014253,0.007746,0.014107,0.014063,0.021282,0.021123,0.020976,0.02598,0.032415,0.031483,0.03197,0.037301,0.030654,0.030402,0.036248,0.036026,0.034602,0.03522,0.028824,0.023652,0.024072,0.011634,0.005281,0.004874,0.004353,-0.002061,-0.001924,-0.00058,-0.006485,-0.006299,0.000159,-0.006385,-8.9e-05,-0.001473,-0.000574,0.000407,-0.000531,-0.006462,0.000871,0.000857,0.0008,0.006958,0.000788,0.000724,-0.000214,-0.0011,-0.000931,-0.000721,0.005598,0.005741,0.005685,0.005847,0.012265,0.006376,0.00632,0.006367,0.005224,0.00508,0.005082,1.3e-05,2e-05,0.000303,-0.006956,-0.006085,9.6e-05,-1.7e-05,-0.001037,0.0,-0.001038,-3e-06,-0.000104,-0.001424,0.005717,-0.001339,-0.000171,-0.001118,-0.000853,-0.000866,-0.000726,-0.000638,-0.00063,-0.001628,-0.001137,0.005156,0.004132,0.005511,0.011969,0.012173,0.018155,0.02545,0.02588,0.027015,0.026912,0.026879,0.026695,0.026924,0.026833,0.020635,0.020837,0.013346,0.006926,0.00662,0.000174,-0.000357,-0.001839,-0.00772,0.000117,-7.4e-05,6.7e-05,0.001128,0.000933,0.00093,0.000843,0.000703,0.006868,0.000637,-0.005561,0.000507,0.000769,0.000765,0.00083,0.000855,0.006899,0.00068,0.006854,0.006739,0.000712,0.006737,0.006792,0.00675,0.000453,0.000577,0.000458,0.000533,0.000556,0.000884,-0.005365,0.000962,0.000629,0.000313,0.000164,-0.000124,-1.7e-05,0.000212,3.2e-05,1.9e-05,0.00021,-1e-06,0.000206,-0.000956,0.000562,0.000618,0.000436,0.000585,0.000304,0.000138,8.1e-05,-5e-06,-1e-05,-1.1e-05,2e-06,2e-06,-0.0,1e-06,-9e-05,-0.000124,-6.2e-05,0.000128,2.5e-05,0.000105,-1e-06,2e-06,5.7e-05,-0.00622,0.0,0.001274,-0.006597,0.001265,-0.00614,-0.006208,-0.012753,-0.012821,-0.012892,-0.013444,-0.013673,-0.020775,-0.015768,-0.017249,-0.011371,-0.010772,-0.003795,0.001937,0.008485,0.009262,0.010057,0.011083,0.010697,0.010393,0.011641,0.005639
4e-06,0.000585,0.001809,0.001955,0.002481,0.002016,0.001165,0.000846,0.00065,0.000795,0.000653,0.00054,-3e-05,-0.000175,-0.000793,3e-06,0.000113,-5e-06,-5e-06,-1e-06,-0.000488,-0.0,5.2e-05,-3e-06,-2e-06,-1e-06,3e-06,2e-06,2e-06,-0.001264,-0.000374,-0.000513,-0.000765,-0.000103,2.9e-05,1.9e-05,3e-06,-0.000756,4e-06,-0.000188,-0.001144,-0.000726,1.4e-05,-0.001083,-0.001261,-0.000563,-0.001334,-0.000911,-0.001209,-0.001985,-0.002447,-0.003159,-0.004206,-0.004048,-0.004405,-0.004636,-0.004733,-0.011735,-0.010687,-0.010843,-0.008608,-0.007744,-0.012257,-0.010526,-0.008799,0.003814,0.005269,0.011934,0.007971,0.016177,0.015911,0.016643,0.020118,0.020711,0.027857,0.022384,0.020407,0.01236,0.009977,0.006671,0.00568,0.007392,0.00958,0.008971,0.008365,0.001299,-0.001342,-0.002138,-0.001474,-0.001709,-0.000832,0.006472,0.001299,-0.004234,0.001093,-0.001262,-0.006287,-0.006222,-0.005963,-0.00462,-0.005916,-0.005632,-0.000279,0.004842,0.004097,0.003176,0.003694,0.003048,0.003273,0.002546,0.002603,0.000255,0.000511,0.000326,0.006384,0.006971,0.006942,-4.7e-05,-8.2e-05,-0.001261,0.00344,-0.001466,-0.000393,8.5e-05,0.005634,-6e-06,0.005636,5e-06,0.000242,0.007272,0.002916,0.006847,0.000685,0.005929,0.004823,0.005196,0.004621,0.00396,0.003915,0.009345,0.007315,0.007849,0.013247,0.006282,0.006203,0.005305,0.007126,0.002565,0.001243,-0.004188,-0.003408,-0.00283,-0.001987,-0.002339,-0.001674,-0.002658,-0.00324,0.001544,0.000867,0.001846,0.001198,0.002848,0.009132,0.006756,0.001375,0.001972,0.001528,-0.003521,-0.002912,-0.002906,-0.002629,-0.00219,-0.000554,-0.001984,-0.003531,-0.001577,-0.002387,-0.00238,-0.002575,-0.002649,-0.000555,-0.002103,-0.00039,-1.5e-05,-0.00219,2e-06,-0.000151,-1.7e-05,-0.001389,-0.001766,-0.001401,-0.001632,-0.001704,-0.002712,-0.004296,-0.002955,-0.001925,-0.000954,-0.000494,0.000383,5.7e-05,-0.000652,-0.0001,-5.5e-05,-0.000643,5e-06,-0.000634,0.004704,-0.001723,-0.001901,-0.00134,-0.0018,-0.000934,-0.000421,-0.000247,1.7e-05,2.4e-05,3.9e-05,-1e-06,-1e-06,5e-06,-1e-06,0.000277,0.000384,0.000189,-0.000397,-8.2e-05,-0.000324,5e-06,4e-06,-0.000165,-0.00176,8e-06,-0.005528,-0.000623,-0.005714,-0.00202,-0.00164,-0.002402,-0.002328,-0.002082,-0.0003,0.000535,0.001842,0.007842,0.013151,0.016027,0.012631,0.009882,0.012815,0.01109,0.006549,0.001993,-0.00321,-0.002145,-0.001336,-0.007217,-0.008848
0.000662,0.001104,0.001401,0.001507,0.001912,0.001548,0.000892,0.000647,0.000497,0.000608,0.000501,0.000415,-2.2e-05,-0.000134,-0.000607,4e-06,8.8e-05,-4e-06,-4e-06,-2e-06,-0.000374,-1e-06,4e-05,-3e-06,-2e-06,-2e-06,2e-06,3e-06,3e-06,-0.000333,-0.000286,-0.000394,-0.000587,-7.8e-05,2.2e-05,1.4e-05,1e-06,5.6e-05,4e-06,-0.000139,-0.000191,7.9e-05,1.5e-05,-0.000197,-0.000333,-0.000428,-0.000392,-0.000694,-0.000928,-0.00087,-0.001253,-0.001805,-0.002616,-0.003127,-0.003413,-0.003603,-0.003685,-0.000915,-0.001402,-0.000891,0.000198,0.000862,0.004946,0.006311,0.007668,0.000258,0.000703,-0.002404,0.002766,0.000169,0.000653,0.001185,0.003138,0.003572,0.000818,0.004696,0.003839,0.006528,0.004656,0.003602,0.003591,0.004892,0.006537,0.006798,0.006303,0.009012,0.007742,0.007143,0.006764,0.007443,0.007378,0.004757,0.008906,0.0128,0.008728,0.007693,0.011298,0.011345,0.011529,0.011814,0.011556,0.011758,0.007665,0.003398,0.00287,0.002218,0.001921,0.001468,0.001623,0.001111,0.000496,-0.000486,-0.000306,-0.000437,-0.004025,-0.003615,-0.003631,-3.4e-05,-5.7e-05,-0.000878,-0.004744,-0.000359,-0.00027,6.4e-05,-0.003865,3e-06,-0.003863,8e-06,0.000188,-0.002727,0.001392,-0.00301,0.000486,-0.003649,-0.004418,-0.004207,-0.004601,-0.00501,-0.005035,-0.009016,-0.010424,-0.010687,-0.014684,-0.011812,-0.012546,-0.013202,-0.012632,-0.00885,-0.009873,-0.00601,-0.005533,-0.005196,-0.004598,-0.004923,-0.004497,-0.004492,-0.004987,-0.008666,-0.00831,-0.007549,-0.007208,-0.005912,-0.009155,-0.010123,-0.007068,-0.006608,-0.006959,-0.002785,-0.00231,-0.002314,-0.002098,-0.001751,-0.001338,-0.001591,-0.00194,-0.001268,-0.001922,-0.001919,-0.002081,-0.002143,-0.001361,-0.001709,-0.001236,-0.000936,-0.001787,-0.000929,-0.001054,-0.000945,-0.001141,-0.001447,-0.00115,-0.001342,-0.001402,-0.002238,-0.002602,-0.002445,-0.001595,-0.000791,-0.000412,0.000319,4.8e-05,-0.00054,-8.3e-05,-4.5e-05,-0.000532,4e-06,-0.000526,-0.004489,-0.001432,-0.00158,-0.001115,-0.001499,-0.000779,-0.000352,-0.000206,1.4e-05,1.9e-05,3.4e-05,1e-06,1e-06,5e-06,-1e-06,0.000231,0.00032,0.000158,-0.000332,-6.9e-05,-0.000269,5e-06,5e-06,-0.000135,-0.000504,1e-05,0.003772,0.00045,0.003674,-0.000725,-0.00052,-0.000148,-2.3e-05,0.000181,0.001628,0.002333,0.0043,0.008254,0.012429,0.013777,0.019063,0.023969,0.025282,0.030903,0.035145,0.039405,0.043355,0.043824,0.04411,0.047658,0.046983
0.000209,0.001994,0.004189,7.8e-05,0.002162,2.2e-05,1.7e-05,1.1e-05,1.5e-05,-2e-06,1.1e-05,-1e-06,8e-06,-1e-05,-1.3e-05,-2e-06,-6e-06,-1e-06,-0.014679,-5e-06,-4e-06,1e-06,-1e-06,3e-06,-7e-06,-5e-06,-1e-06,2e-06,4e-06,-0.002044,-7e-06,-4e-06,5e-06,-3e-06,-5e-06,-2e-06,5e-06,-0.002037,-1e-06,8e-06,4.298343,-0.002458,0.000711,0.00083,0.114627,0.009978,0.367363,1.304663,0.005102,4.314515,0.015976,0.044536,-0.147189,-0.016579,0.413987,0.044018,0.239473,1.168168,0.000153,-0.059779,0.225801,-0.054568,0.133808,-0.256261,-0.14972,-0.223194,-0.120307,-0.255847,-0.229765,-0.34573,-0.356417,-0.369645,-0.343159,-0.214427,-0.210091,0.037492,0.055223,-0.021913,-0.009578,0.006194,0.003985,0.00424,0.00683,-0.017937,-0.006676,-0.029037,0.004634,0.065541,4.767392,0.081801,0.037174,0.04522,0.597931,0.328539,0.086768,-0.036283,-0.070659,-0.033767,-0.070568,-0.067433,-0.070648,-0.07058,-0.034304,0.00204,0.002091,0.002169,0.008945,0.005265,0.011712,-0.010199,0.000837,-0.189532,-0.122311,-0.020679,-0.08212,0.055288,0.047399,-0.091011,0.009209,-0.002465,0.033944,-0.002211,-0.000176,-0.000142,0.025379,-0.036654,-0.376608,0.012719,0.140142,-1.313865,-1.06769,0.294802,-0.312619,-0.306037,0.062176,-4.25197,-4.41584,0.054407,-0.135344,0.307591,0.097371,-4.087018,0.452928,0.32299,-4.285484,-3.839545,-1.530215,0.540036,-3.636324,-0.278744,-0.560463,-3.390877,-0.512933,0.275254,-0.754226,0.109003,-1.177125,-2.717938,-0.901406,0.162675,-0.451378,0.468816,-1.389937,0.110428,0.206732,-0.169269,0.044087,0.273731,-0.151861,0.020914,-0.016539,0.036075,-0.020976,0.000306,-0.001585,-0.005505,-0.015085,-0.019373,0.055479,-0.0041,0.002203,0.000274,0.002216,0.002165,-0.002757,0.002103,-0.017623,0.002127,6e-05,3.1e-05,2.1e-05,-0.000328,4.2e-05,-0.002847,-0.004885,-0.002837,8e-06,-5e-06,-2.2e-05,-1.3e-05,-1e-06,-0.002883,-1.1e-05,-1.7e-05,-0.002874,-0.019708,-1.7e-05,0.016376,-0.022569,-0.002866,2e-06,-0.002871,1e-06,-1.3e-05,-0.109419,0.011269,0.00016,-3.8e-05,-8.1e-05,-9.5e-05,-4.4e-05,-6.9e-05,-5.6e-05,-2.9e-05,-3.7e-05,-3.3e-05,-2.3e-05,-3e-05,-1.7e-05,-3.3e-05,-0.002935,-0.174508,0.704685,2.502105,0.165384,0.227983,0.317216,3.286763,2.959646,0.75671,-0.26734,1.038212,0.121443,1.316834,-0.194856,-0.477959,0.858155,-0.098635,-0.470981,-0.181234,0.186708,0.418318,0.08364,0.002107,0.221074,-0.007334,-0.071314,-0.20823
-0.001023,0.00179,-0.013144,6.7e-05,-0.016268,9e-06,5e-06,-1.3e-05,7e-06,-1.3e-05,5e-06,-2.3e-05,-3e-06,-1.7e-05,-1.7e-05,-1.2e-05,8e-06,-2e-06,0.112352,-2e-06,-5e-06,-3e-06,-2e-06,5e-06,-2e-06,-1e-05,-7e-06,-5e-06,2e-06,0.015208,-2e-06,-2e-06,7e-06,-6e-06,2e-06,1.5e-05,1.1e-05,0.015202,5e-06,-1e-06,0.782207,0.014952,-0.000487,0.014483,0.034828,0.000982,0.14888,0.230986,-0.010874,0.840365,0.089026,0.015381,0.39402,0.009441,0.118785,-0.053644,0.545488,0.658223,-0.14252,0.330752,0.274117,-0.04558,0.638562,0.473286,0.165576,0.491254,0.220046,0.594943,0.556925,0.875831,0.828363,0.897514,0.80146,-0.210181,0.423037,-0.079622,-0.104845,-0.018348,-0.632797,-0.044627,-0.029844,-0.02761,-0.046216,0.079627,-0.019876,-0.0297,-0.078237,-0.177212,1.858923,-0.305281,-0.232638,-0.202104,-0.168615,0.197407,0.053133,0.00496,-0.00432,0.014102,-0.004252,-0.019207,-0.004431,-0.004472,-0.010127,-0.015749,-0.015723,-0.015699,-0.036533,-0.019422,-0.021823,0.208703,-0.01852,0.29482,0.182,0.027536,0.17107,0.00958,-0.025782,0.23115,-0.01138,0.014937,0.009667,0.015122,-0.000863,-0.000692,-0.012265,-0.019668,-0.219545,0.16081,1.65976,-0.780536,-0.592056,-0.508821,-0.294997,-0.333948,-0.314669,-2.536771,-2.104606,0.027486,-0.474287,0.399569,0.011881,-2.319801,-0.665881,-0.491612,-1.546142,-2.14155,-3.181888,-1.238358,-1.850528,-1.567959,-1.451154,-1.638198,-1.346426,-0.774862,-0.915032,-0.333278,-2.758389,-1.17652,-0.615827,-0.567859,-0.821151,-0.542345,-2.416428,-0.111763,-0.229682,-0.187903,-0.013454,-0.220018,-0.195059,-0.007674,0.023089,-0.035672,0.11836,0.00142,0.016174,0.005493,0.02615,0.02904,-0.041487,0.018168,-0.01492,7.8e-05,-0.015166,-0.015175,0.016721,-0.015178,0.100186,-0.015166,3.1e-05,1.4e-05,2.9e-05,0.000794,3.8e-05,0.016696,0.031905,0.016692,1.1e-05,8e-06,-4e-06,5e-06,8e-06,0.016675,5e-06,-5e-06,0.016682,0.115195,-1.8e-05,0.110768,0.131879,0.016678,-3e-06,0.01669,2.1e-05,-3e-06,0.10668,-0.008659,-0.000221,-1e-05,-2.3e-05,-3.9e-05,-8e-06,-2.8e-05,-1.2e-05,-2e-06,7e-06,-1.3e-05,-1.2e-05,-1.2e-05,-1.1e-05,1.2e-05,-0.004518,0.175653,0.240764,0.84069,0.981551,0.861308,0.557235,1.440683,0.535359,0.310215,0.60661,2.87255,0.420808,2.8945,0.71098,1.043722,0.763889,0.321182,-0.495651,-0.158525,-0.548617,-0.491106,-0.343319,-0.187839,-0.35634,-0.060301,-0.035555,0.195642
-0.005492,-0.008556,0.020382,-3.3e-05,0.023699,1.1e-05,6e-06,1.7e-05,-2e-06,2e-05,-2e-06,2e-05,-8e-06,4e-06,1.2e-05,-5e-06,9e-06,9e-06,-0.163431,1e-05,6e-06,-3e-06,4e-06,-2e-06,1.1e-05,1e-05,1e-06,3e-06,-2e-06,-0.029248,1.7e-05,1.1e-05,-1.1e-05,6e-06,1.1e-05,1.7e-05,1.2e-05,-0.029239,1.9e-05,3e-06,3.35157,-0.029699,5.2e-05,-0.028021,0.06201,0.007199,0.325464,1.022802,-0.007341,3.344679,0.013796,-0.003269,0.464975,0.220916,0.287852,0.192696,0.577994,1.369382,0.422288,0.43082,0.937846,0.248875,0.443621,0.161979,0.186919,0.508798,0.390956,0.68055,0.353226,0.683177,0.853666,0.66005,0.664311,1.306238,0.751778,0.271852,0.210067,0.208606,0.870811,0.078966,0.050161,0.047436,0.074573,-0.116303,0.056828,-0.011094,-0.087921,-0.160839,1.744469,0.026613,0.084629,0.167168,-0.018733,0.226829,0.067194,-0.026384,-0.017478,0.000943,-0.017332,0.011683,-0.017506,-0.017742,0.003267,0.023986,0.024001,0.02404,0.049384,0.026313,0.024844,-0.140279,0.073302,0.213509,0.16901,0.064078,0.186454,-0.018605,0.046666,-0.078552,-0.007523,-0.023806,-0.008548,-0.029308,0.001121,0.000899,0.01707,-0.016154,-0.168383,-0.214015,-2.200958,-0.623985,-1.652306,-0.305346,-0.508325,-0.279887,-0.222694,-2.667232,-2.709847,-0.081931,-0.701266,-0.779055,-0.224813,-3.112114,-0.424315,-0.362068,-3.062958,-3.504167,0.248533,-0.389416,-3.644983,0.167465,-1.245777,-3.788716,-1.236065,0.12672,-0.76278,0.311458,0.957255,-4.544693,-1.16801,0.071046,0.415854,-0.30327,0.850886,0.128756,-0.122206,-0.438357,-0.074696,-0.220412,0.101047,-0.053444,-0.030902,-0.034395,-0.152204,0.002153,-0.0275,0.003362,-0.018884,-0.019314,-0.077273,-0.021552,0.030305,0.000665,0.029691,0.029541,-0.023063,0.029411,-0.131429,0.029436,0.000131,9.5e-05,5.8e-05,-0.000122,0.000138,-0.023227,-0.052493,-0.023268,2.9e-05,1.6e-05,1.4e-05,5e-06,2e-06,-0.023302,3e-06,3e-06,-0.023307,-0.16092,8e-06,-0.139746,-0.184225,-0.023308,-1e-06,-0.02331,-3e-06,1e-06,0.087796,-0.003313,-0.000281,-0.000132,-9.2e-05,-8.2e-05,-8.1e-05,-6e-05,-6.5e-05,-5.3e-05,-4.3e-05,-3.7e-05,-2.5e-05,-1.6e-05,-1.7e-05,-1.9e-05,0.001816,0.115473,1.549531,5.02583,0.235743,0.135424,1.952097,5.104025,4.91977,1.62564,0.19107,-0.777244,0.169673,-1.237712,-0.345207,-0.00959,1.032873,-0.430508,0.198204,0.073089,0.009417,-0.465222,-0.33889,-0.496516,-1.095943,-0.872764,-0.871948,-0.75287
-0.016373,-0.015373,-0.002725,-0.00263,-0.00333,0.002548,0.002377,0.001111,0.000487,-0.007075,-0.007293,-0.01413,-0.014046,-0.014208,-0.014567,-0.014849,-0.014602,-0.007616,-0.007451,-0.000293,-0.000502,0.00699,0.000612,0.001955,0.003246,0.003192,-0.003327,-0.003201,-0.00293,-0.002364,-0.003883,0.002582,0.001801,0.008124,0.000656,0.000192,-0.00015,0.00796,0.014841,0.021584,0.022696,0.029707,0.023855,0.030683,0.02383,0.030249,0.024615,0.024539,0.018406,0.011573,0.011701,0.017957,0.018784,0.018945,0.018421,0.018161,0.011783,0.018276,0.017918,0.017752,0.017089,0.016688,0.016301,0.009575,0.015085,0.01442,0.013889,0.013061,0.006201,0.006232,-6.9e-05,-0.000614,-9.1e-05,-2e-06,4e-06,0.000261,5.3e-05,-4e-06,-8e-06,-0.000106,-4.3e-05,5e-06,-1e-06,-8e-06,-3.3e-05,1e-06,2e-06,-0.0,-1e-06,1e-06,2e-06,2e-06,2e-06,0.000537,-4e-05,-0.000152,-1e-06,-2e-05,2e-06,-8.8e-05,-8.7e-05,-0.000284,-0.000367,-0.000289,-0.000287,-0.000235,-9.3e-05,-0.000247,9e-06,-2e-06,-2e-06,-0.000252,1e-06,-1e-06,-1e-06,-4.7e-05,-0.000177,-0.000322,-0.000368,0.006088,-0.000247,1.3e-05,2.5e-05,0.0,3e-06,0.000579,-1e-06,0.0,0.0,2e-06,-7.5e-05,0.006328,0.012251,0.017732,0.019155,0.019763,0.009375,0.009957,0.009251,0.008357,0.014288,0.014842,0.014931,0.021264,0.020115,0.018537,0.017811,0.009067,0.012896,0.01163,0.015161,0.01251,0.005339,0.004685,-0.000863,-0.006352,-0.004837,-0.009675,-0.007764,-0.013671,-0.011043,-0.00824,-0.012676,-0.011614,-0.00365,-0.002643,-0.00172,0.005783,0.005641,0.006273,0.005856,0.006103,-0.000613,0.005405,0.004895,0.002801,0.002458,0.002211,-0.005572,-0.005944,-0.012765,-0.013786,-0.013856,-0.020313,-0.020485,-0.020214,-0.019471,-0.012462,-0.01203,-0.01096,0.002667,-0.003878,0.002387,0.002927,0.002956,0.002741,0.001854,-0.004839,0.001516,-0.005252,-0.006321,0.000739,-0.005779,0.001519,0.001398,0.001468,0.002074,0.002023,0.002006,0.002366,0.001911,0.001782,-0.005537,0.001321,-0.005433,0.000106,-0.00024,-0.000745,-0.000722,-0.000704,0.000531,-0.000382,-0.000496,-0.000267,-0.00029,-0.00027,0.005982,-0.000851,-0.000746,-0.000844,-0.000855,0.006083,0.006354,0.006526,0.006834,0.01239,0.00669,0.006507,0.006675,0.006689,0.006467,0.006268,0.006227,9e-06,0.006596,0.006412,0.006158,-0.000348,-0.000493,-0.000705,-0.000191,-0.000591,-0.000243,0.000849,-0.006011,0.000236,0.000565,-0.005282
0.003601,0.005555,-0.004049,-0.000252,-0.001688,-0.005497,-0.002239,-0.008444,-0.00614,-0.00583,-0.006266,-0.004417,-0.004203,-0.004482,-0.008762,-0.009249,-0.012289,-0.013874,-0.013541,-0.014843,-0.015258,-0.012335,-0.009482,0.000333,0.006471,0.006357,0.00887,0.009089,0.009612,0.014263,0.007664,0.005126,0.00358,0.004348,0.004852,0.003927,0.003243,0.0076,0.005963,0.004117,0.010055,0.005369,0.012729,0.011414,0.00964,0.007396,0.015367,0.011928,0.015093,0.012943,0.01344,0.007641,0.013145,0.013784,0.009361,0.008865,0.011022,0.009532,0.008913,0.008621,0.007206,0.006319,0.005586,0.006475,0.002827,0.001017,-0.000329,-0.00246,-0.001896,-0.002031,-0.000188,-0.005215,-0.000249,-1.1e-05,1.3e-05,0.000701,0.000148,-5e-06,-2.4e-05,-0.000287,-0.000117,1.3e-05,6e-06,-1.4e-05,-8.2e-05,6e-06,1e-05,7e-06,2e-06,1e-06,0.0,1e-06,5e-06,0.00503,-0.000114,-0.000415,0.0,-5.7e-05,1e-05,-0.000245,-0.000242,-0.000773,-0.001,-0.000785,-0.000782,-0.000636,-0.000256,-0.000674,2.3e-05,1.4e-05,5e-06,-0.000679,4e-06,2e-06,1e-06,-0.000123,-0.00048,-0.000873,-0.001001,-0.002457,-0.000675,3.1e-05,6.8e-05,-1e-06,8e-06,0.005159,3e-06,1e-06,5e-06,3e-06,-0.000205,0.001758,-0.001168,-0.005364,0.002153,0.003881,0.021218,0.022948,0.021004,0.014894,0.012222,0.017563,0.017902,0.0204,0.020721,0.019429,0.02078,0.014692,0.005588,0.001254,-0.013296,-0.029767,-0.034661,-0.044876,-0.044523,-0.043175,-0.038363,-0.030555,-0.024288,-0.019705,-0.007447,0.005149,0.014182,0.017335,0.014998,0.017884,0.024402,0.024849,0.020682,0.022669,0.017641,0.01852,0.019947,0.012705,0.014977,0.00487,0.007568,0.006806,0.000999,-0.000261,0.000513,-0.006284,-0.006423,-0.004414,-0.004868,-0.003993,0.001864,0.001491,0.002668,0.009258,0.007436,0.009039,0.00301,0.004552,0.004654,0.004086,-0.002034,-0.001006,-0.002984,-0.002182,-0.008839,-0.005148,-0.003681,0.000672,0.000332,0.000532,0.005866,0.00573,0.005679,0.006699,0.001805,0.001445,-0.003156,0.000152,0.000727,-0.006864,-0.004236,-0.005661,-0.005604,-0.005568,0.005097,-0.001078,-0.001395,-0.000754,-0.000815,-0.000762,-0.002813,-0.002406,-0.002108,-0.002391,-0.002431,-0.002585,-0.001818,-0.001321,-0.00043,-0.008157,-0.000828,-0.001365,-0.000859,-0.000819,-0.001469,-0.002059,-0.002183,2.6e-05,-0.001088,-0.001638,-0.002407,-0.001055,-0.001493,-0.002136,0.003073,-0.0018,-0.000742,0.006219,0.002857,0.000703,0.001706,0.005029
0.029376,0.031017,0.032602,0.026709,0.025365,0.022492,0.016221,0.019822,0.012757,0.012455,0.012078,0.01312,0.013305,0.013062,0.018383,0.017961,0.024372,0.023601,0.023884,0.023359,0.023001,0.017062,0.01892,0.009259,0.005447,0.005345,0.006889,0.007039,0.007454,0.002385,0.005789,0.004196,0.00292,-0.004796,-0.00487,-0.005623,-0.006178,-0.010972,-0.011824,-0.012865,-0.016866,-0.011458,-0.014722,-0.015387,-0.008538,-0.009959,-0.012741,-0.00682,-0.004749,0.001806,0.002145,0.006422,0.002096,0.002484,0.007463,0.007011,0.008336,0.007349,0.006791,0.006534,0.005443,0.004733,0.004181,0.004646,0.002139,0.000928,-1e-05,-0.001483,-0.001314,-0.001297,-0.000134,0.004528,-0.000174,-1.2e-05,6e-06,0.00048,9.7e-05,-6e-06,-1.9e-05,-0.000201,-8.3e-05,9e-06,2e-06,-9e-06,-5.6e-05,3e-06,5e-06,5e-06,-1e-06,-3e-06,-3e-06,-2e-06,3e-06,-0.004662,-8.2e-05,-0.00029,-3e-06,-4e-05,7e-06,-0.000169,-0.00017,-0.000535,-0.000689,-0.000542,-0.00054,-0.000437,-0.000177,-0.000467,1.5e-05,9e-06,4e-06,-0.00047,3e-06,1e-06,1e-06,-8.6e-05,-0.000334,-0.000603,-0.000694,-0.001597,-0.000469,2.1e-05,4.7e-05,-1e-06,4e-06,-0.004572,2e-06,-1e-06,4e-06,7e-06,-0.000135,-0.006812,-0.008744,-0.011591,-0.014535,-0.013329,-0.017715,-0.016457,-0.017766,-0.013889,-0.015629,-0.019973,-0.019713,-0.026092,-0.033829,-0.042556,-0.049659,-0.054172,-0.061104,-0.064511,-0.068106,-0.065729,-0.06224,-0.055239,-0.048125,-0.039506,-0.035685,-0.029483,-0.023963,-0.020055,-0.01762,-0.014597,-0.005862,-0.002637,0.005178,0.007976,0.004921,0.005688,0.01089,0.012633,0.017002,0.017575,0.018289,0.020933,0.013715,0.013431,0.006812,0.006107,0.009433,0.008378,0.008759,0.011636,0.011512,0.012961,0.012556,0.013309,0.009534,0.009538,0.010544,0.007388,0.006458,0.007484,0.011382,0.012639,0.012691,0.012151,0.015658,0.016187,0.014805,0.015167,0.018301,0.012986,0.01391,0.009106,0.008809,0.008961,0.004686,0.004554,0.004506,0.005287,0.009855,0.00956,0.014144,0.008508,0.008738,0.011457,0.005113,0.00402,0.004065,0.004094,-0.004458,-0.00083,-0.001074,-0.000582,-0.000628,-0.000586,-0.001968,-0.001864,-0.001634,-0.001857,-0.001893,-0.001807,-0.001214,-0.000827,-0.000138,0.002471,-0.000452,-0.000873,-0.000483,-0.000454,-0.000959,-0.001418,-0.001513,1.5e-05,-0.000665,-0.001095,-0.001695,-0.000823,-0.001167,-0.001663,-0.006043,-0.001409,-0.000578,-0.003579,0.002045,0.000548,0.001334,0.003738
