0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
-0.065965,-0.05924,-0.051354,-0.043793,-0.035274,-0.035275,-0.02577,-0.016447,-0.007425,0.001055,0.009988,0.010074,0.009655,0.008985,0.000196,-0.000167,-0.000134,-0.008571,-0.00021,-7.3e-05,5.9e-05,0.000174,9.8e-05,3.7e-05,-3e-06,1.3e-05,1.9e-05,8e-06,7.7e-05,-0.0,-9.1e-05,-2e-06,3e-06,1.3e-05,0.008117,1e-06,0.008119,1.2e-05,9e-05,3.1e-05,7.4e-05,-0.000218,-1e-06,-0.0,-1.4e-05,4e-06,3.5e-05,6.1e-05,7.4e-05,1e-06,2e-06,-3.5e-05,-0.000246,3.5e-05,8e-05,-3e-06,7.6e-05,1.2e-05,-1e-06,-2.6e-05,-7.6e-05,-6.9e-05,-0.008257,-0.000751,-0.001017,-0.001579,0.006021,0.021634,0.037976,0.053391,0.052987,0.061522,0.070748,0.088597,0.081895,0.09081,0.091363,0.082376,0.073888,0.056758,0.038975,0.030991,0.013537,0.013282,0.014312,0.006288,-0.001002,-0.007988,-0.015902,-0.015079,-0.029869,-0.037579,-0.030255,-0.038781,-0.038663,-0.031465,-0.024331
-0.033264,-0.026489,-0.030808,-0.027967,-0.027483,-0.018927,-0.021655,-0.013646,-0.001877,-0.000167,0.004478,-0.001291,0.002862,-0.001248,-0.00537,-0.001023,-0.000829,0.004048,-0.001333,-0.000476,0.00037,0.001124,0.000626,0.000249,-2.2e-05,8.3e-05,0.000127,5.3e-05,0.000496,-1e-05,-0.0006,-2.5e-05,1.4e-05,8.3e-05,-0.000241,-3e-06,-0.000216,8.6e-05,0.000597,0.000201,0.00049,0.005382,-1.2e-05,1e-06,-8.9e-05,3e-06,0.00024,0.000413,0.000495,5e-06,1.9e-05,-0.000236,0.0052,0.000224,0.000528,-2.1e-05,0.000511,8.5e-05,-1.2e-05,-0.000188,-0.000543,-0.000468,-0.000737,0.001792,3e-06,0.003103,0.013048,0.022057,0.014686,0.015393,0.011097,0.004738,0.002638,0.004957,0.00364,0.003107,0.00457,0.015813,0.018221,0.025378,0.037674,0.034838,0.044496,0.042088,0.028627,0.028849,0.021968,0.013449,0.013849,0.005603,-0.001093,-0.00258,-0.001056,0.00678,0.006644,0.012727,0.019434
-0.038021,-0.042701,-0.038247,-0.036278,-0.025281,-0.025513,-0.006109,0.005084,0.009766,0.011952,0.018288,0.021891,0.015741,0.009831,0.004324,-0.001449,-0.001175,-0.005866,-0.001895,-0.000677,0.000526,0.001593,0.000884,0.000349,-3.5e-05,0.000115,0.000179,7.4e-05,0.000699,-1.8e-05,-0.000851,-3.8e-05,1.8e-05,0.000118,-0.000693,-4e-06,-0.000661,0.000119,0.000843,0.000282,0.000693,-0.004315,-1.8e-05,1e-06,-0.000127,4e-06,0.00034,0.000585,0.000699,7e-06,2.8e-05,-0.000335,-0.004572,0.000315,0.000747,-3.1e-05,0.00072,0.000119,-1.9e-05,-0.000267,-0.000763,-0.000664,-0.000676,-0.009414,-0.011974,-0.019622,-0.029913,-0.042062,-0.041565,-0.054372,-0.061928,-0.060198,-0.052887,-0.03928,-0.01583,-0.005035,0.009301,0.014343,0.018802,0.031474,0.038965,0.047579,0.050111,0.044723,0.04809,0.048814,0.050884,0.051073,0.04075,0.041226,0.034689,0.022913,0.01308,0.001826,0.001512,-0.00297,-0.006635
-0.377118,0.048337,0.007037,0.021979,-0.021407,0.424723,-0.059713,-0.038754,-0.032295,-0.031184,0.019926,-0.080134,-0.030775,-0.030691,-0.036324,-0.001773,4e-06,0.034248,0.155602,-0.006776,-0.000184,-6e-06,-0.00292,-0.000718,4e-05,5.5e-05,3.4e-05,2.7e-05,2e-05,7e-06,1.5e-05,1e-06,-4e-06,1e-05,0.002067,1.2e-05,0.002063,1.8e-05,0.001801,1.8e-05,0.001796,0.036373,-8.4e-05,-7.4e-05,-7.8e-05,-6e-05,-4.3e-05,-3.3e-05,0.001759,0.012306,-1.5e-05,-8e-06,0.036373,-1.3e-05,0.00179,-1e-06,-2e-06,-0.0,7.9e-05,-7.9e-05,1.360019,-9.7e-05,-0.002151,0.025671,0.069751,-0.081704,0.008701,0.054624,4.581735,-0.085212,-0.051468,4.496037,4.456643,4.832769,0.008788,0.03872,-0.013385,0.012433,0.010841,0.008885,0.051168,0.014016,0.050086,0.046032,-0.02039,-0.029608,0.19832,0.073901,0.048471,-0.575719,0.301186,0.11073,0.004584,-0.195213,0.04399,0.006789,-0.01884
-0.386314,-0.060712,-0.068574,-0.182055,-0.115018,-0.02482,-0.060303,-0.143942,-0.061946,-0.076375,-0.228239,0.076946,-0.029646,-0.029933,0.011843,0.013253,-2e-06,0.003342,-0.53359,0.015332,0.000391,9e-06,-0.001595,0.002092,5.5e-05,-3e-06,-3e-06,-2e-06,1.5e-05,1.6e-05,3e-06,2e-06,1e-06,-7e-06,-0.015185,-3e-06,-0.015201,-8e-06,-0.01325,1.7e-05,-0.013246,-0.011726,-1e-05,-1e-06,-7e-06,9e-06,-1.2e-05,-1.7e-05,-0.013277,-0.091536,-1.2e-05,1.4e-05,-0.011701,1e-06,-0.013263,1.2e-05,1.3e-05,-8e-06,-0.000108,-3e-06,0.128745,-2.8e-05,0.015186,0.093448,0.017869,0.466204,0.457841,0.435247,1.02501,0.717447,0.908875,2.34604,2.327217,1.704483,-0.008115,-0.18683,-0.189348,-0.111298,-0.095891,-0.229579,-0.110038,-0.103523,-0.186747,-0.083822,-0.071851,-0.038049,-0.557279,-0.366656,-1.1815,-2.046515,0.122332,-0.410784,-0.132548,-0.60234,-0.03828,0.058154,0.189362
0.580402,0.101901,0.118198,0.329743,0.211044,0.353612,0.119655,-0.012302,0.161401,0.190723,-0.011914,-0.129287,0.062805,0.062691,-0.017575,-0.025527,1.1e-05,-0.011783,-0.275374,0.006611,0.00019,-1.1e-05,0.030828,0.001007,9e-05,3.2e-05,1.3e-05,1.3e-05,1.2e-05,1.1e-05,-9e-06,1e-05,2.4e-05,1.7e-05,0.029236,2e-05,0.029251,2.2e-05,0.025521,-1.4e-05,0.025519,0.01764,-7e-05,-8.2e-05,-5.9e-05,-6.5e-05,-4.3e-05,-3.8e-05,0.025504,0.176119,3e-06,-1.2e-05,0.017632,1.6e-05,0.025502,-1e-06,-9e-06,1e-06,-0.00036,-5.5e-05,0.969324,-0.000185,-0.029301,-0.182049,-0.008709,0.318563,0.274162,0.619295,3.87503,1.112628,1.508207,3.968064,3.49395,2.784717,0.330351,0.300925,0.349946,0.218957,0.190017,0.409605,0.208637,0.189657,0.35592,0.154418,0.109932,0.06103,-0.078999,-0.082907,0.642927,2.171223,-0.592585,0.069792,0.034932,0.745391,0.06628,0.185399,0.133851
-0.016309,-0.038928,-0.053807,-0.060273,-0.066775,-0.066484,-0.080735,-0.086422,-0.083929,-0.083694,-0.083015,-0.074603,-0.074503,-0.066562,-0.044081,-0.031666,-0.02477,-0.004256,0.008446,0.008721,0.009362,0.007385,0.006258,0.005983,-0.001357,-0.008869,-0.015471,-0.008277,-0.000563,-0.006175,0.000153,-0.007397,0.001211,0.001534,0.001063,0.000696,0.000734,-0.006366,-0.000656,0.000211,0.000311,-0.007491,0.00014,0.000709,-0.000553,-0.000629,0.000343,0.000285,-0.008216,-0.001027,-0.00023,-0.007068,-0.01478,-0.000685,-0.000473,-0.007438,2e-06,0.001,-0.006312,-0.005815,-0.006722,-0.007107,-0.013394,-0.000526,-0.001498,0.013435,0.021293,0.04169,0.048926,0.063665,0.064027,0.064028,0.05019,0.05067,0.050395,0.050115,0.042721,0.03528,0.035177,0.03435,0.034005,0.034467,0.034642,0.034873,0.043287,0.036055,0.035684,0.051038,0.0369,0.036931,0.03692,0.029325,0.02914,0.021722,0.029096,0.021464,0.021492
0.030078,0.040102,0.044107,0.045068,0.044568,0.035392,0.034318,0.036299,0.04312,0.037978,0.033218,0.033231,0.032477,0.031402,0.028341,0.015144,0.016662,0.00956,-0.001607,0.003067,0.008802,-0.00452,-0.003875,-0.004686,-0.003923,-0.007492,-0.004474,-0.005716,-0.009383,0.004193,-0.003441,-0.003144,0.003418,0.004328,0.003197,-0.001908,0.002077,0.007442,-0.001837,0.00059,0.000871,0.000439,0.000379,0.001958,-0.00539,-0.001732,0.000939,0.000782,-0.001506,-0.002794,-0.000627,0.001647,0.00158,-0.005694,-0.005122,0.000685,1e-05,0.002649,0.003665,0.008784,0.002549,0.001534,0.009029,-0.001356,-0.007688,-0.005136,-0.004738,-0.01182,-0.009167,-0.010898,-0.005693,-0.005635,-0.001242,0.004647,0.008011,0.007162,0.003724,0.003975,0.003553,-0.008308,-0.014487,-0.012819,-0.012655,-0.012182,-0.003887,-0.002667,-0.004769,0.001544,0.01109,0.011541,0.007223,0.001795,-0.004281,-0.009247,-0.015146,-0.017091,-0.017226
-0.039886,-0.038886,-0.034272,-0.022492,-0.012718,-0.00237,0.005982,0.018059,0.02517,0.029125,0.032909,0.032354,0.030973,0.029472,0.027241,0.023687,0.015711,0.009757,0.008945,0.003916,1.4e-05,0.005745,-0.003554,-0.004422,-0.004204,0.001394,0.004046,0.003305,0.010011,0.003905,0.006351,0.006052,0.003672,0.004636,0.003257,0.007957,0.002213,-0.002665,-0.001935,0.000631,0.000925,-0.000137,0.000414,0.002084,0.004254,-0.001831,0.001004,0.000837,-0.002222,-0.002972,-0.000663,0.00112,0.000401,0.003936,0.004541,8e-05,2.2e-05,0.002835,0.003252,-0.001291,0.002055,0.00097,-0.001724,-0.001436,0.001798,-0.004129,-0.003077,-0.008789,-0.015442,-0.016394,-0.021245,-0.021394,-0.018012,-0.021958,-0.028624,-0.029678,-0.02396,-0.024263,-0.024818,-0.017744,-0.014604,-0.012831,-0.012842,-0.012497,-0.013333,-0.012285,-0.014879,-0.017852,-0.017838,-0.017387,-0.012023,-0.008067,-0.004678,-9.3e-05,0.003559,0.001167,0.000985
0.225055,0.766679,0.265433,0.240905,0.196689,0.129283,0.121857,0.059789,0.059319,0.096698,0.216925,-0.015096,1.652164,-0.006889,-0.004577,-0.038733,-0.003599,-0.000772,-0.03346,0.00056,0.034602,0.46674,0.012762,-0.000904,-0.002322,-0.036365,-0.025221,-0.070297,-0.074879,-0.001689,-0.034882,0.11652,0.023979,0.004964,5.464391,-0.039675,0.151915,0.182571,-0.090334,-0.004986,0.005446,-0.06542,-0.059443,0.001483,-0.034785,-0.000211,-0.008872,-9e-06,-0.001621,-0.01015,0.001136,-0.001254,0.148077,-0.03495,-0.033083,-0.001404,-0.000461,-0.000151,-0.00103,0.578181,-0.00407,0.011291,0.09295,0.034216,-0.03779,-0.015848,-0.073056,-0.054972,-0.024408,0.156695,0.067582,0.022606,0.067478,0.105464,0.018475,0.054008,0.053987,0.052675,0.032363,0.039021,-8.3e-05,0.000383,0.205052,0.006249,0.016297,0.010238,0.041732,0.308573,0.10506,0.08046,-0.03332,-0.095772,0.040501,-0.033073,0.065453,-0.065346,-0.080323
