0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156
0.069906,0.069072,0.06186,0.054071,0.046468,0.039878,0.033223,0.026303,0.013929,0.014913,0.014886,0.009685,0.00374,0.003292,-0.003617,0.00408,-0.003851,-0.004993,-0.011752,-0.005449,0.000747,-0.006047,-0.005805,0.001101,0.001222,0.008421,0.00858,0.008621,0.008603,0.015778,0.015398,0.015525,0.015409,0.007529,0.007998,0.007238,0.006491,0.005803,0.005117,-0.002081,-0.002137,-0.002307,-0.002362,-0.002378,0.006165,0.00559,0.007117,0.000131,0.007291,0.008589,0.008475,0.008302,0.00039,0.000237,0.00015,0.000102,6.3e-05,4e-06,-1.7e-05,-2e-06,1e-06,-6.7e-05,0.0,0.007147,-5e-06,1e-06,0.0,-1e-05,0.007146,-1e-06,-1e-06,-7.3e-05,0.0,0.000749,-6e-06,-4e-06,0.0,0.00787,-0.0,-2e-06,-1e-06,-3e-06,-8e-06,-5.5e-05,-7.7e-05,-2.5e-05,0.007146,1e-06,4e-06,-0.0,-7.3e-05,-4.3e-05,-0.000733,-3e-06,-1.8e-05,-5.2e-05,2e-06,-0.0,-2e-06,-3e-06,-0.007144,5e-05,-0.0,3e-06,-0.007143,-0.00709,-0.007184,-0.008146,-0.008238,-0.015914,-0.022857,-0.016612,-0.023602,-0.023568,-0.016373,-0.016258,-0.0159,-0.007828,-0.007734,6.3e-05,0.006611,0.000271,0.006941,0.00075,0.001651,0.001701,0.001862,0.00179,0.001749,-0.005565,0.001569,-0.006499,-0.005847,-0.014514,-0.015754,-0.015785,-0.009984,-0.011234,-0.004535,-0.011572,0.003981,-0.002492,-0.002524,-0.001287,0.00601,-0.001263,-0.000631,-0.001368,-0.000847,-0.000888,-0.000786,-0.007737,-0.007054,9.1e-05,0.000838,0.008168,0.008986
0.006483,0.011468,0.010305,0.017036,0.022775,0.017358,0.014271,0.01427,0.001709,-0.007045,-0.007099,-0.021564,-0.028965,-0.027245,-0.025652,-0.034435,-0.026734,-0.017723,-0.018913,-0.014941,-0.009133,-0.010261,-0.013776,-0.013933,-0.015461,-0.018319,-0.019584,-0.019231,-0.018643,-0.018876,-0.015665,-0.014146,-0.012002,-0.005203,-0.008397,-0.001715,0.004817,0.010648,0.016391,0.016334,0.01692,0.018648,0.019177,0.01926,0.007858,0.012361,-0.000407,-0.002183,-0.001791,-0.012049,-0.01079,-0.009033,-0.003572,-0.002141,-0.001325,-0.000913,-0.000551,-1.7e-05,0.000153,2e-05,-5e-06,0.000617,2e-06,0.000873,5.1e-05,-3e-06,-0.0,7.2e-05,0.000861,-4e-06,-2e-06,0.000611,-1.2e-05,-0.005848,3e-05,-3e-06,-3e-06,-0.004727,2e-06,1e-06,1e-06,1.4e-05,6.3e-05,0.000454,0.000643,0.000213,0.000887,-1.1e-05,-2.8e-05,2e-06,0.000618,0.000357,0.005609,2e-06,0.000131,0.000422,-7e-06,-4e-06,-2e-06,-2e-06,-0.000905,-0.00043,9e-06,3e-06,-0.000889,-0.001314,-0.000445,0.007423,0.008305,0.011882,0.009915,0.01635,0.017393,0.017893,0.018181,0.017285,0.013756,0.004589,0.003376,-0.002959,0.001857,-0.005425,-0.001613,-0.011277,-0.019527,-0.020116,-0.022107,-0.021941,-0.021461,-0.021908,-0.020052,-0.014874,-0.021257,-0.012169,-0.002647,-0.003081,0.015016,0.031072,0.045365,0.042265,0.040904,0.032788,0.032976,0.020512,0.019979,0.019364,0.013238,0.020588,0.016164,0.016715,0.015263,0.013338,0.006699,0.0057,-0.002874,-0.007091,-0.016056
0.018147,0.01319,0.012425,0.009881,0.006613,0.011209,0.017872,0.01846,0.026376,0.03619,0.036055,0.04185,0.045035,0.037943,0.031323,0.032232,0.013413,0.003542,0.003247,-0.002872,-0.007516,-0.00782,-0.010791,-0.011729,-0.013091,-0.016427,-0.017787,-0.017755,-0.017369,-0.018621,-0.015922,-0.014672,-0.012846,-0.015097,-0.008836,-0.011893,-0.015094,-0.01894,-0.022854,-0.02205,-0.021464,-0.019748,-0.019216,-0.019113,-0.012166,-0.01725,-0.010843,-0.011774,-0.012331,-0.003438,-0.002202,-0.000439,-0.003654,-0.002196,-0.001364,-0.000942,-0.000567,-1.8e-05,0.000156,2e-05,-6e-06,0.000631,-1e-06,-4e-05,5.1e-05,-8e-06,-5e-06,6.9e-05,-6.1e-05,-8e-06,-7e-06,0.000623,-1.4e-05,0.003726,2.8e-05,-9e-06,-8e-06,0.003928,-4e-06,-4e-06,-3e-06,1.2e-05,6.2e-05,0.000464,0.000659,0.000217,-4.7e-05,-1.1e-05,-2.7e-05,5e-06,0.000637,0.000366,-0.003975,1e-06,0.000136,0.000434,-8e-06,-6e-06,-5e-06,-4e-06,2.4e-05,-0.00044,1.1e-05,5e-06,4.1e-05,-0.000399,0.00049,-0.001179,-0.000281,-0.005419,-0.006516,-0.010362,-0.008635,-0.008126,-0.008709,-0.009619,-0.013179,-0.013703,-0.014952,-0.012659,-0.018134,-0.015172,-0.022127,-0.021776,-0.020922,-0.021762,-0.024367,-0.024588,-0.024276,-0.024276,-0.023505,-0.027371,-0.024578,-0.034515,-0.045104,-0.046002,-0.046699,-0.037251,-0.019518,-0.011231,0.007226,0.019631,0.019615,0.025356,0.023293,0.023115,0.026175,0.023951,0.028711,0.029111,0.027028,0.025388,0.027948,0.025735,0.026188,0.02089,0.02124
-0.447311,1.002776,0.736929,0.712377,0.739034,0.838143,0.401584,0.672225,0.740914,0.805554,0.680676,0.369112,0.587443,-1.176316,0.447631,0.374103,2.088118,0.634615,0.501326,-0.075554,0.051246,1.842715,-0.017278,0.086384,0.499135,0.049192,0.38767,0.030068,0.377467,-0.039744,0.999992,-0.004006,-0.006079,-0.102084,0.009668,0.037125,0.047917,-0.177967,-0.133112,-0.021704,0.043643,-0.300575,0.167217,-0.119246,0.092976,0.10994,0.042388,0.022235,0.035301,-0.036411,0.274309,-0.038717,0.195649,0.255444,-0.002109,0.380455,-0.011686,-0.000334,-3.1e-05,-2.8e-05,-0.000256,0.001992,0.011408,0.005247,4.8e-05,-2e-06,-3.7e-05,0.007698,0.002172,-1.5e-05,-1.8e-05,-5e-06,-4e-06,-0.036454,1e-05,-9e-06,0.000214,-0.034439,-2.7e-05,-1.4e-05,-1.6e-05,-6e-06,-5e-06,3e-06,0.002045,4e-06,0.002016,-2.5e-05,-2.3e-05,-1.8e-05,0.002038,-3e-06,0.036422,-9e-06,-6e-06,-1.7e-05,0.00147,2.5e-05,-3.4e-05,-3.2e-05,-0.002063,-1.5e-05,-2.2e-05,-0.257252,0.008861,0.00798,-0.109885,-0.308847,-0.336057,-0.883803,-0.625764,1.097605,-1.399266,-1.016841,-0.584607,-0.737418,-1.342674,-1.179568,-0.982655,-1.021591,1.247835,1.4189,0.615067,-0.06463,2.543495,2.644859,3.276254,0.269399,0.93344,3.478419,0.040068,0.007494,0.303861,0.034167,-1.052903,-0.187069,-0.01535,0.251615,0.156346,-0.06918,0.137565,0.075803,0.069679,-0.030133,-0.00328,-0.004192,-0.026194,0.497994,1.334054,0.767073,0.651551,0.537113,0.479531,0.801889,2.038861,0.497428,0.468576
-0.893521,-0.835644,-0.616705,-0.454527,-0.446684,-0.76883,-0.471291,-0.736699,-0.908123,-1.032169,-0.920776,-0.786857,-1.034471,-0.157875,-0.876495,-0.957395,1.581729,-0.390055,-0.449678,0.068127,-0.020232,2.166178,0.058722,-0.048468,-0.445254,-0.01815,-0.321278,0.090327,-0.254863,0.147789,-2.024862,0.027159,0.009168,0.140523,0.014437,0.003215,0.020985,0.363143,0.334931,0.238073,0.196344,0.629333,0.052171,0.359787,-0.037586,0.078208,-0.001313,0.033421,0.006293,0.008584,-0.309699,0.011052,0.197117,-0.273072,0.002333,-0.406272,0.012397,0.000598,4.5e-05,4.2e-05,-0.000125,-0.015385,-0.01207,-0.018609,-4.2e-05,0.000186,5.2e-05,-0.008124,-0.015338,3e-06,2e-06,6e-06,3e-06,0.008152,1e-05,-1e-05,0.000745,-0.00707,3.9e-05,3e-05,2.4e-05,8e-06,-2e-06,-1e-06,-0.015376,0.000157,-0.015185,1e-06,7e-06,1e-06,-0.015361,1.1e-05,-0.008054,5e-06,1.6e-05,4e-06,-9.5e-05,0.00022,3.9e-05,3.5e-05,0.01522,1.2e-05,1.4e-05,0.272794,0.003934,0.006668,0.130014,0.457825,0.509238,-0.070651,0.884235,-0.032401,0.267999,0.473331,-0.002177,-0.026815,0.463395,0.502134,0.448814,0.634897,2.213084,2.300265,1.606429,0.507513,2.069494,2.133347,1.955093,0.428405,0.723611,1.341487,0.028669,0.205278,-0.058762,0.105481,-0.103372,0.066976,0.238158,-0.006767,0.109243,0.289312,0.10763,0.006026,0.010296,0.151373,0.017934,0.03323,-0.076606,-0.576778,0.048034,-0.673687,-0.548548,-0.548745,-0.510108,-0.593077,1.585642,-0.271027,-0.242192
-1.694793,-0.907859,-1.115196,-0.890853,-0.902282,-0.706837,-0.288172,-0.534557,-0.514243,-0.66556,-0.544655,-1.057592,-0.326833,-5.217174,-0.003827,-1.650367,0.013954,-0.071556,-0.231053,-0.085506,-0.083436,-0.061073,-0.106055,-0.13435,-0.211195,-0.111643,-0.332171,-0.263199,-0.501827,-0.201604,4.995179,-0.041903,-0.017141,0.086529,-0.053702,-0.002802,0.036014,0.046662,0.089116,-0.011683,-0.075666,0.010518,-0.136442,0.065228,0.03108,-0.140146,-0.004084,-0.019322,-0.000915,-0.014557,-0.267743,-0.013019,-0.018995,-0.188434,0.001229,-0.278243,0.007033,0.000119,-9e-05,-7.3e-05,-0.000154,0.02415,-0.006752,0.027032,-0.000119,-0.000168,-0.000155,-0.005078,0.029036,-8.1e-05,-6.5e-05,-4.3e-05,-3.1e-05,-0.019417,-1.9e-05,-1.2e-05,-5e-05,0.009717,-7e-05,-5.1e-05,-4e-05,-2.8e-05,-2.1e-05,-1.4e-05,0.024279,-0.000118,0.029151,-8.4e-05,-5.2e-05,-3.7e-05,0.024256,-2.2e-05,0.019431,-7e-06,-6e-06,-2e-06,0.003718,-0.000112,-9.3e-05,-5.8e-05,-0.029299,-3.6e-05,-2.2e-05,0.187624,-0.036102,-0.018937,0.222438,0.149021,0.716971,0.528252,0.878479,5.987911,1.119184,1.520436,1.76116,1.995198,2.069283,1.36535,1.087601,0.907196,5.469656,5.123084,1.210698,-0.295989,4.301586,4.071224,3.604769,-0.112093,0.827825,3.762591,-0.16723,-0.332493,-0.549349,-0.172495,-1.660247,-0.720394,0.118966,0.025807,0.059111,0.177639,-0.083371,-0.012176,-0.009297,-0.199287,-0.013468,-0.043489,0.096239,-0.274747,0.778892,-0.90478,-0.778469,-0.619342,-0.645447,-0.655849,-1.925725,-1.215385,-1.074783
-0.007447,-0.007595,-0.00052,-0.008027,-0.000816,-0.001046,-0.001197,-0.001272,0.006082,0.006058,0.006024,0.01347,0.006001,0.006127,0.0061,0.006325,0.006705,0.007226,-0.000113,-0.007172,-0.006786,-0.006536,-0.006021,-0.013197,-0.012991,-0.012485,-0.012196,-0.01234,-0.00495,-0.012441,-0.00548,0.0015,0.001339,0.008423,0.001005,0.00086,0.000476,0.000101,-9.3e-05,-0.000448,-0.000547,-0.000558,-0.000508,-0.000367,-0.007438,-4.4e-05,8e-06,2.7e-05,0.000137,0.00022,0.000463,0.000445,0.000423,0.007742,0.000496,0.007841,0.007917,0.000764,0.000765,0.00078,0.000774,-0.006514,0.00075,-0.006465,-0.006504,0.000709,0.000706,-0.006265,0.000945,0.000977,0.00098,-0.006335,-0.006376,-0.006399,0.000743,-0.006468,-0.006485,0.000577,-0.006648,0.000394,0.000437,-0.006656,-0.006683,-0.006712,-0.006663,-0.006692,-0.006819,-0.006845,-0.006885,0.000181,0.000177,0.0002,0.000228,0.007407,0.000351,0.007338,0.000201,-0.006795,0.000174,3.5e-05,-1.2e-05,6.2e-05,3.6e-05,0.006877,0.006798,0.00663,0.013565,0.013433,0.013399,0.020509,0.020562,0.020674,0.020828,0.021014,0.013982,0.014071,0.014226,0.007159,0.007168,0.007224,5.7e-05,0.000105,8e-05,8.7e-05,8.9e-05,8.7e-05,4.3e-05,0.007128,-2.2e-05,-1e-06,1e-05,-4.6e-05,-7e-06,-2e-05,4.8e-05,-2e-06,-0.007125,-5.2e-05,-0.000125,0.006973,-0.00021,-0.000208,0.006802,0.006733,0.006787,-0.000361,0.006845,-0.000265,0.007016,0.007081,-3.7e-05,0.007116,-6.4e-05,-1.6e-05,1.8e-05,0.0001,0.000159
-0.001079,-0.002448,-0.004911,-0.006244,-0.007617,-0.009718,-0.011129,-0.011861,-0.012771,-0.013476,-0.014051,-0.015037,-0.015335,-0.008784,-0.014352,-0.013352,-0.009499,0.001499,-0.001329,0.004514,0.014441,0.010948,0.015677,0.019199,0.020685,0.024023,0.025284,0.017283,0.022427,0.020266,0.016468,0.008238,0.006877,0.005353,0.004047,0.00274,-0.006119,-0.014938,-0.011398,-0.020071,-0.021011,-0.021125,-0.020646,-0.019343,-0.011577,-0.01101,-0.010523,-0.010373,-0.004019,-0.003264,0.009655,0.004174,0.003974,0.003923,0.00473,0.00516,0.005989,0.007589,0.002173,0.002355,0.002345,0.00202,-0.003311,-0.003004,-0.008833,-0.009052,-0.014484,-0.0118,-0.012021,-0.006264,-0.000798,-0.001797,0.003043,0.008125,0.00746,0.007025,0.006763,0.010968,0.004884,0.003818,0.004209,0.00458,-0.000969,0.003873,0.004261,0.003915,0.002689,0.002427,0.002034,0.001625,0.001566,0.001775,0.002004,0.00272,0.003099,0.002191,0.001785,0.002593,0.001552,0.00034,-9.4e-05,0.005414,0.005359,-0.001805,0.002475,-0.004158,-0.005677,-0.007236,-0.007777,-0.008331,-0.008503,-0.007678,-0.006635,-0.005044,-0.004025,-0.003001,-0.001148,3.6e-05,0.000185,0.001033,0.000822,0.001528,0.001163,0.001245,0.001286,0.001235,0.00062,-0.000219,-0.000302,-3e-05,0.000147,-0.000645,-0.000103,-0.00027,-0.00557,9e-06,0.000354,-0.000689,-0.00174,-0.002542,0.003286,-0.003003,0.001184,-0.005809,-0.012008,-0.005399,-0.005193,-0.004062,-0.002927,-0.001995,-0.000626,0.005244,0.005664,0.006479,0.00703,0.008363,0.009318
-0.001204,-0.002808,-0.00574,-0.00731,-0.008987,-0.011556,-0.013366,-0.014316,-0.015619,-0.016681,-0.017505,-0.019023,-0.01962,-0.022653,-0.018668,-0.017681,-0.012528,-0.009373,-0.001847,0.006063,0.007802,0.014554,0.020526,0.024885,0.026559,0.030174,0.030891,0.031468,0.026557,0.023707,0.018954,0.019756,0.018034,0.016152,0.014627,0.013142,0.013476,0.013911,0.007707,0.00833,0.007308,0.007194,0.007723,0.009167,0.007619,0.008206,0.008753,0.008924,0.00575,0.00658,0.000437,0.004562,0.004336,0.004218,0.005115,0.00559,0.006376,0.008185,0.012268,0.012434,0.012368,0.012047,0.016223,0.016591,0.020332,0.019999,0.024184,0.026943,0.026586,0.022629,0.018411,0.017445,0.012587,0.008,0.007223,0.006849,0.00658,0.001077,0.004735,0.003627,0.003992,0.004408,0.008503,0.003716,0.004072,0.003736,0.002584,0.002334,0.001964,0.001514,0.001458,0.001648,0.001857,0.002447,0.002856,0.001948,0.001638,0.002447,0.001419,0.000311,-8.9e-05,-0.004111,-0.004288,-0.001728,-0.007047,-0.003789,-0.005403,-0.006884,-0.007411,-0.008085,-0.008318,-0.007576,-0.006647,-0.005189,-0.004124,-0.003157,-0.001403,-0.000128,1.4e-05,0.000824,0.000781,0.001456,0.00111,0.001187,0.001225,0.001176,0.00059,-0.00036,-0.000288,-3e-05,0.000139,-0.000614,-9.9e-05,-0.000258,0.004093,1e-05,0.000491,-0.000657,-0.001659,-0.002577,-0.006272,-0.002873,-0.008447,-0.005732,-0.002297,-0.005245,-0.00522,-0.00397,-0.003037,-0.002131,-0.000618,-0.004589,-0.004004,-0.003199,-0.002657,-0.001349,-0.000418
-0.001593,-0.001573,-0.000584,-0.002106,-0.00111,-0.000928,0.002367,0.00237,0.002818,0.002659,0.002012,0.003325,-0.039805,-1.437457,-5.409868,-1.516773,-5.262373,-5.143631,-0.301614,0.053795,-0.041413,-1.41194,-1.998539,0.079554,0.067881,-0.758274,-3.406867,-0.620594,-2.971704,0.321444,-0.033938,-0.136445,-0.029084,-0.048845,-0.027836,-0.032081,-0.061701,-0.098037,0.000457,-0.081799,-0.095808,0.528065,0.122952,0.357413,0.238239,0.287797,0.036823,-0.075223,-0.037144,-0.034665,0.037563,0.004654,-0.046144,0.001959,-0.57927,-2.99419,0.201398,-2.890224,-0.018683,0.106386,-0.020629,0.354073,0.009609,0.224501,0.012681,-0.122861,-0.148379,-0.062415,-0.146678,-0.105084,-0.068391,-0.070179,-0.028631,0.005259,-0.07721,0.013658,0.003684,0.036127,-0.000387,0.000616,0.000634,-0.000341,-0.035852,-0.001004,-0.000313,-0.000326,-0.00099,-0.000994,-0.000988,-7e-06,2e-06,0.062589,-0.001226,-0.001002,-0.010923,-0.010575,-0.003076,0.157148,0.116369,0.114328,0.234361,2.601613,0.046431,0.003587,2.171613,2.135102,0.001065,0.005526,0.000196,0.006554,0.001982,0.001802,0.009756,0.002724,0.0053,0.005604,-0.252433,0.00299,-0.008356,0.011689,-0.056477,0.008878,0.000398,-0.059245,0.000902,-0.000126,-0.000183,0.005158,0.001165,-0.000438,-0.000141,-0.00084,-7.5e-05,-4.7e-05,-0.036088,-0.00014,0.002932,-0.072723,-0.236786,-0.080247,0.013718,-0.17153,-0.117308,2.245596,0.563541,-0.140446,-0.244877,-0.108197,-0.274758,-0.33968,0.02242,-0.242205,-0.200916,0.016245,-0.004919,-0.823205,-0.179487
