0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.027856,0.028285,0.034679,0.03485,0.035509,0.035594,0.036314,0.030343,0.030972,0.031039,0.024812,0.023353,0.024105,0.022767,0.022178,0.016043,0.015079,0.009594,0.004342,0.004098,0.009337,0.003838,-0.001067,-0.001171,-0.006988,-0.013756,-0.013578,-0.014766,-0.015723,-0.021815,-0.016335,-0.01572,-0.010207,-0.015351,-0.009278,-0.00806,-0.002589,-0.001549,0.004939,0.00507,0.005332,0.006591,0.007459,0.006371,0.012079,0.012034,0.011593,0.011321,0.011482,0.011067,0.016428,0.010217,0.004328,0.004256,-0.001379,-0.005871,-0.005193,0.000216,-0.00449,0.000722,0.000951,0.001803,0.007,0.001804,0.000951,0.005816,0.005747,0.004552
0.017788,0.014742,0.012034,0.010318,0.004987,0.004905,7.6e-05,-0.000628,-0.004674,-0.004969,-0.004828,0.003268,-0.001347,0.005516,0.007698,0.007487,0.0111,0.006758,0.001694,0.002574,0.005682,0.001863,-0.004063,-0.003639,-0.004273,0.000578,8e-05,0.006747,0.012636,0.015251,0.018859,0.016918,0.019695,0.017283,0.017144,0.0107,0.011645,0.00695,0.003188,0.00376,0.002608,-0.004063,-0.009,-0.003029,-0.004259,-0.003988,-0.002068,-0.000908,-0.00157,0.000146,0.001579,0.004884,0.005548,0.005819,0.00551,-0.000666,-0.00471,-0.003565,-0.008865,-0.006957,-0.0079,-0.011384,-0.008054,-0.010041,-0.005246,-0.001849,-0.001556,0.0046
-0.007394,-0.001826,0.003596,0.002746,0.007394,0.00722,0.012,0.012059,0.017258,0.017129,0.017733,0.014444,0.019355,0.015529,0.016563,0.016803,0.018464,0.023789,0.028772,0.029125,0.030111,0.035635,0.04024,0.040376,0.040279,0.03544,0.035158,0.030711,0.025872,0.020093,0.014152,0.013231,0.007097,0.006367,-0.000659,0.003777,0.003896,0.002302,0.000886,-0.005562,-0.005943,-0.001514,0.003483,-0.001183,0.004901,0.004997,0.005648,0.006042,0.005826,0.006409,0.006744,0.001324,0.001693,0.001784,0.001821,0.006584,0.011915,0.01216,0.017239,0.017742,0.01745,0.016356,0.010651,0.010159,0.005011,0.005974,0.006069,0.001339
1.424273,-0.6821,-2.085091,-0.668895,3.782179,-0.020324,-0.048644,-0.036787,-0.079405,-0.090314,3.081717,1.072743,-0.245998,-0.001692,-0.019661,-0.008869,0.07855,0.05656,-0.029751,0.040115,0.040919,-0.115169,-0.082978,-0.013751,0.058177,-0.040387,-0.150002,-0.051142,-0.110829,-0.076402,-0.034565,-0.037584,-0.001931,-0.012027,0.728888,-0.006011,0.003568,-0.021759,0.00258,-0.029424,-0.099298,-0.047323,-0.017131,0.003273,-0.036982,-0.035429,-0.031444,-0.030994,-0.032156,-0.030815,-0.027855,0.009892,0.002632,0.002839,0.00082,-0.035999,0.226851,0.057973,-0.096475,-0.087472,-0.052496,1.942759,-0.077413,-0.069858,-0.034766,-0.032615,-0.032607,0.002048
-2.419944,0.403882,-0.388602,0.186285,-1.937026,0.245311,-0.196876,-0.169369,-0.158757,-0.076398,-1.845859,-0.630998,-0.403283,-0.493116,-0.410918,-0.45742,-0.744706,-0.719901,-0.488392,-0.775311,-0.747592,-0.409824,-0.487413,-0.659084,-0.81098,-0.399212,-0.19379,-0.284454,-0.065034,-0.044734,-0.01679,-0.009319,-0.025912,0.01711,0.448231,0.000439,-0.028598,0.024937,0.126473,0.107358,0.324508,0.324523,-0.035579,-0.01206,-0.034181,-0.033063,-0.030614,-0.030276,-0.031216,-0.030434,-0.055211,-0.096018,-0.024836,-0.024692,-0.009461,0.005458,-0.636776,-0.281458,-0.064785,-0.043111,0.036228,1.36438,-0.023002,-0.001717,-0.000763,-0.015982,-0.016031,-0.015198
5.098056,0.418498,1.685463,0.803084,3.509783,0.340406,0.326939,0.313947,0.281217,0.101294,4.320767,1.677954,0.797259,1.019613,0.877699,0.789333,0.256496,0.205028,0.2815,0.175628,0.427445,0.524139,0.241204,0.175013,0.087975,0.022832,0.315944,0.094147,0.23003,0.196199,0.054374,0.028265,0.081557,0.061221,-0.341015,0.029298,0.051663,0.044271,0.290541,0.103627,-0.030501,0.041781,-0.019911,-0.000509,0.0386,0.037772,0.035115,0.034884,0.035681,0.034854,0.091242,0.246068,0.05658,0.056451,0.027199,-0.025752,-0.287881,-0.11875,0.114929,-0.054007,-0.073467,-1.306771,-0.012361,-0.04745,-0.023873,0.005316,0.005329,0.029213
-0.000408,-0.000385,-0.000143,-0.005782,-0.005609,0.000132,0.000475,0.000916,-0.00465,-0.00455,0.001263,0.00116,-0.004458,-0.004002,0.002072,-0.003477,-0.009016,-0.008842,-0.008767,-0.014501,-0.01443,-0.019722,-0.019005,-0.018744,-0.012854,-0.007154,-0.012895,-0.007661,-0.002615,0.002478,0.001505,0.001076,0.006217,0.000608,0.000688,0.000778,0.001142,0.001953,-0.008448,-0.003476,0.001954,-0.008435,-0.008566,-0.003474,-0.003334,-0.003503,-0.00405,-0.004286,-0.00453,-0.004203,-0.009868,-0.0047,-0.005312,-0.005432,-0.00046,-0.005651,-0.000153,-0.000301,0.00016,0.000465,0.000613,0.000542,0.00524,-0.000281,0.000114,-3.2e-05,7.3e-05,-0.005076
0.005826,0.005925,0.011308,0.00936,0.01449,0.008883,0.011049,0.009563,0.007717,0.008275,0.007528,0.002843,0.004604,0.007203,0.008177,0.010102,0.011809,0.012403,0.016488,0.012847,0.012548,0.01462,0.01763,0.018579,0.010742,0.006224,0.001909,-0.000746,-0.004115,-0.003108,-0.008007,-0.00627,-0.000992,-0.000815,0.003488,0.007904,0.009624,0.013661,0.013746,0.010479,0.00965,0.009551,0.004796,0.00244,0.003023,0.002108,0.003278,0.005981,0.000899,0.00238,0.001666,0.003827,0.000987,0.00043,-0.005908,-0.000546,-0.000684,-0.005175,-0.003085,0.002126,0.002796,-0.005187,-0.005099,-0.005091,-0.003297,-0.003972,0.000348,0.002066
-0.011809,-0.011757,-0.016621,-0.010127,-0.015125,-0.010509,-0.009716,-0.003304,0.003235,0.003443,0.002849,0.008009,0.008947,0.009889,0.009918,0.010881,0.011733,0.011867,0.006381,0.012227,0.012047,0.012994,0.013907,0.014163,0.024643,0.029479,0.03516,0.03395,0.032566,0.02581,0.024394,0.018231,0.006011,0.006439,0.000984,-0.004429,-0.003959,-0.002839,0.004553,0.00324,0.002608,0.009953,0.01524,0.014216,0.014348,0.014096,0.007812,0.001918,0.007209,0.007572,0.007814,0.001372,0.000677,0.000543,0.005116,0.0003,-0.000165,0.005291,0.005807,0.000521,0.000683,0.01186,0.004891,0.005327,0.005764,0.005605,8.5e-05,0.000933
0.197583,0.258311,3.482905,0.14794,0.084634,3.601306,0.003145,-2.042708,0.000263,1.096872,-0.000404,-0.033192,0.108069,0.016776,-0.009287,0.084394,0.042905,0.003679,0.058734,-2.900489,0.043347,0.182275,0.044347,-0.290638,0.011528,-0.064025,-0.119887,-0.175314,0.559838,-0.154073,-0.235166,-0.190351,-0.036504,-0.032903,-0.040673,2.65271,-0.070265,0.011231,0.00525,0.00446,0.009415,2.796406,-0.069988,-0.068974,-0.086894,-0.068481,-0.02778,-0.107365,-0.101438,-0.034162,-0.032106,0.000477,-0.002364,-0.001482,-0.03622,-0.001803,-4.6e-05,-0.038121,-0.037718,-3.9e-05,0.002162,-0.069743,-0.034981,-0.035969,-0.040707,-0.037888,-0.000567,-0.001052
-0.282639,-0.605184,0.687212,-0.15802,-0.298453,0.56423,-0.514025,0.811112,0.01276,0.251017,-0.00929,0.103733,0.389354,0.631985,0.349159,0.853036,0.67372,0.773289,0.410814,0.092578,0.365366,0.81198,0.384093,0.089765,0.402495,0.264326,0.237034,0.100148,-0.342688,0.019458,-0.244515,-0.212458,-0.005117,0.00811,-0.195522,-0.205484,-0.369705,-0.140766,0.021784,0.002385,-0.001024,-0.010758,0.038392,0.023722,-0.026696,0.025651,0.027489,-0.304678,-0.171429,0.019471,0.04527,0.007826,0.015313,0.012533,0.013813,0.015107,-1e-06,0.019675,0.013221,1.3e-05,-0.007243,0.017409,-0.002446,0.0122,0.01446,0.00707,0.000179,0.014735
0.264843,-0.38643,-4.114014,0.051857,-0.092584,-4.038965,-0.096498,-1.438555,0.001061,-1.435635,0.029192,-0.159423,-0.192698,-0.414862,-0.264632,-0.319697,-0.441797,-0.258377,-0.263242,4.548096,-0.125731,-0.035107,-0.160118,0.197917,0.080404,0.041633,-0.022597,-0.063332,0.311887,-0.029874,-0.092489,-0.090689,0.036983,0.008883,-0.060551,-4.873232,-0.053955,0.047749,-0.001015,0.025783,0.057925,-4.771154,-0.039928,-0.010419,-0.024423,-0.009753,0.010842,-0.074855,-0.066112,-0.021281,-0.046744,-0.00164,-0.02999,-0.031026,-0.01803,-0.029875,6.3e-05,-0.04582,-0.019058,-0.0,0.027819,-0.008371,0.011449,-0.018131,-0.02083,-0.019264,-0.000349,-0.029613
