0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
-0.01636,-0.023315,-0.015512,-0.014889,-0.007412,-0.00818,-0.007637,-0.01576,-0.015135,-0.01569,-0.023228,-0.023271,-0.023828,-0.023739,-0.015642,-0.015579,-0.015545,-0.014924,-0.014862,-0.007486,-0.00695,-0.0069,-0.01427,-0.014277,-0.006385,-0.013811,-0.014831,-0.014303,-0.01432,-0.006942,-0.006951,-0.00696,-1.6e-05,-0.007433,-0.007428,-0.006962,-0.006955,-0.007406,-0.007405,6e-06,-0.014775,-0.014324,-0.007368,-0.007772,-0.014721,-0.00735,-9e-06,4.3e-05,7.6e-05,0.007052,-0.000411,-2e-06,0.007349,0.006962,0.006925,-0.000435,8e-06,-0.000425,-0.000393,4.6e-05,-0.007275,0.000467,4.4e-05,-0.007224,-0.015763,-0.023074,-0.022657,-0.022763,-0.015233,-0.023355,-0.023658,-0.015757,-0.022698,-0.006797,0.001683,0.009585,0.009506,0.009299,0.001137,0.001035,0.000496,-0.007248,-0.01422,-0.006875,-0.006846,0.000766,0.007965,0.000189,0.000201,-7.4e-05,-0.007303,-0.007302,-0.007337,-0.007733,-0.007614,-0.007214,0.000807,0.007863,0.007449,8.9e-05,4.9e-05,0.007287,0.006901,0.006889,-0.000402,2.7e-05,5.9e-05,-0.00718,-0.007263,-0.007332,-0.007372,0.007202,0.014236,0.014598,-0.008059,-0.015272,-6e-06,0.000257,0.015369,0.007359,0.006692,-0.000707,0.006294,0.013952,0.021158,0.021315,0.01429,0.01464,-0.007815,-0.022974,-0.038452,-0.054081,-0.069341,-0.075961,-0.075805,-0.082668,-0.074425,-0.066593,-0.058735,-0.035785,-0.006004,0.00138,0.023464,0.038105,0.045375,0.052807,0.053247,0.038723,0.038543,0.023554,0.008316,-0.006999,-0.014872,-0.022209,-0.029395,-0.029156,-0.020429,-0.011533,-0.011194,0.003677,0.004997
0.008753,0.004381,0.002763,-0.002628,-0.001398,0.005923,0.001254,0.006325,0.001235,0.006399,0.006172,0.00864,0.016197,0.01572,0.009691,0.008721,0.007407,0.00165,0.001634,0.002731,-0.00299,-0.003855,-0.00605,-0.006341,-0.011854,-0.011945,-0.000398,-0.004991,-0.004639,-0.006274,-0.006132,-0.005467,0.00175,0.002844,0.002509,-0.003329,-0.001992,0.003352,0.001927,0.003565,0.003132,-0.002445,0.002606,0.009259,0.002345,0.001378,0.001779,0.002559,0.002102,0.007978,0.005824,-0.000121,0.000303,0.008027,0.006249,0.004813,0.00042,0.007464,0.008868,0.004026,0.003866,-0.001796,0.004127,0.006155,0.020064,0.015991,0.007803,0.003732,-0.0049,-0.009223,-0.011912,-0.009948,-0.012975,-0.013157,-0.004211,-0.005834,-0.006463,-0.010161,-0.001491,-0.003654,-0.002161,0.001765,-0.003728,-0.003362,-0.002781,-0.009054,-0.011377,-0.007993,-0.007864,-0.00132,0.000696,0.000686,8e-05,0.004413,0.006348,0.002091,-0.008251,-0.002055,0.00197,0.001531,0.000834,-0.000783,0.003678,0.00344,0.004168,0.000441,0.001086,0.002762,0.001169,-5.5e-05,-0.000731,-0.002096,0.003689,-0.001287,0.009844,0.011471,-0.000138,-0.006527,-0.010109,0.000461,0.011515,0.010244,0.016097,0.011155,0.009383,-0.000332,-0.008668,-0.015648,-0.011951,-0.006156,0.006295,0.025393,0.044773,0.039264,0.038805,0.032743,0.018161,0.015273,0.012245,0.011263,0.007457,0.001851,-0.003144,-0.014708,-0.027407,-0.033495,-0.045263,-0.046935,-0.042088,-0.03137,-0.021453,-0.003806,0.014448,0.021597,0.022274,0.024279,0.026759,0.017313,0.013003,0.002091,0.006335
-0.01907,-0.013138,-0.005208,-0.000948,-0.000803,-0.002858,0.002428,-0.001458,0.003324,-0.001248,-0.000745,0.002004,0.000116,-0.000452,0.002169,0.001064,-0.00038,0.003472,0.003438,0.003768,0.007664,0.006726,0.005136,0.004818,0.008183,0.008859,0.001119,0.00619,0.006562,0.0041,0.004251,0.004953,0.001882,0.003772,0.00341,0.007211,0.008615,0.004266,0.002748,0.003766,0.004683,0.00877,0.003421,0.000424,0.003794,0.002105,0.001849,0.002658,0.002103,-0.002411,-0.003845,-0.000118,-0.000334,-0.00223,-0.00407,-0.00489,0.000426,-0.002175,-0.000714,0.004126,0.004607,0.007951,0.004194,0.006878,-0.007619,-0.011094,-0.00965,-0.013798,-0.013455,-0.027227,-0.030402,-0.019306,-0.012037,0.006609,0.025597,0.033233,0.032364,0.02839,0.018112,0.015875,0.007587,0.002359,0.007113,0.006923,0.007503,0.010358,0.007465,0.001679,0.001806,-0.001337,0.00126,0.001247,0.000634,-0.004743,-0.002785,0.002664,0.011187,0.007134,0.001437,0.001535,0.000837,-0.001336,-0.006591,-0.006834,-0.00555,0.000443,0.001095,0.003335,0.001728,0.000496,-0.000185,-0.002639,-0.007115,-0.002401,-0.009021,-0.006825,-0.000125,0.003167,0.008209,-9.9e-05,-0.008446,-0.009163,-0.013543,-0.009352,-0.011716,-0.011848,-0.010044,-0.007419,-0.011754,-0.014549,-0.020349,-0.029095,-0.037706,-0.033378,-0.034063,-0.03058,-0.01705,-0.010878,-0.004559,0.003444,0.008316,0.012046,0.01586,0.022805,0.028782,0.031888,0.03923,0.038307,0.033322,0.025492,0.016878,0.006376,-0.003975,-0.006065,-0.004946,-0.002872,0.008788,0.02766,0.032863,0.040151,0.053137
-0.058325,3.259021,-0.241993,-0.219866,3.169176,3.0648,0.233238,3.112487,0.332851,1.110853,2.634675,3.328609,0.957274,0.145343,0.506508,3.913134,4.558884,3.520804,4.305233,0.971686,1.160648,4.163751,0.071482,1.262509,0.29109,-0.052503,0.389894,4.19627,3.957787,-0.01586,0.127792,-0.032406,0.117606,0.193059,0.107709,-0.038433,-0.037909,0.007361,0.1565,0.452659,-0.007415,0.180252,-0.014775,0.013669,0.204358,-0.059914,-0.793205,-0.299555,-3.860864,-4.156588,-0.829617,-0.198648,0.430323,0.184638,0.128108,0.05099,-0.128899,-1.158618,0.043,0.005985,0.001948,-0.337939,0.366104,-0.075364,-3.463256,0.136141,0.079615,0.072271,0.006159,1.013095,1.251825,0.037207,0.171168,0.28799,-0.010548,0.328894,0.295893,-0.125746,0.132332,-0.093809,0.37654,0.250335,-0.013044,0.071085,-0.038114,0.401346,0.09723,0.168303,-0.050802,0.008245,0.001395,0.008101,0.00167,0.035689,0.035332,0.005139,-0.078959,-0.006507,0.002333,0.000835,-0.156309,0.013756,0.167858,-0.30717,0.029753,0.001202,-0.03842,0.000103,-0.038912,0.011063,-0.002049,-0.006347,0.036969,-0.087352,0.031945,0.080157,0.000896,-0.036594,-0.050519,0.00123,-0.071897,-0.206786,-0.297993,-0.404156,-0.409953,-0.662481,-0.995118,-0.893792,-0.938626,-1.107147,-0.7257,-0.480576,-0.235488,0.185939,-0.139612,0.205539,-1.295628,-0.147954,0.126606,0.068381,0.020912,-0.023117,-0.071814,-0.140853,-0.026988,-0.067226,0.278331,-2.603406,1.199899,1.096619,1.126631,0.503065,0.482375,-0.291173,2.62488,2.091456,-0.03823,-0.46464,-1.107585,0.345901,-0.722619
0.551671,4.17368,1.093076,0.003501,2.431968,1.993113,0.291633,2.19602,0.594718,2.618433,2.534607,1.936723,0.983415,0.702385,1.402979,2.204799,2.875628,2.295315,1.964998,1.047313,0.642738,1.719329,0.065081,0.499809,0.263637,0.086189,0.159372,1.494296,1.916905,0.209053,0.509751,0.009549,0.037558,-0.088239,0.061774,0.01001,0.009686,-0.015428,-0.227942,-0.527141,0.020815,-0.341458,0.032359,0.107379,-0.256116,-0.2188,-2.11337,-0.652789,-1.785552,-2.275047,-1.094635,-0.533512,-0.945716,-0.966619,-0.31537,-0.189582,-0.292044,-1.793458,-0.019814,-0.009438,0.003246,-0.132158,-0.481474,-1.050599,-2.128213,-0.079891,0.025534,0.053267,0.089093,2.279279,1.883128,-0.02489,-0.151956,-0.541308,-0.253151,-0.729904,-0.651992,-0.052028,-0.18824,0.106553,-0.533135,-0.463152,-0.003356,-0.137673,0.014144,-0.153084,-0.227856,-0.368647,0.029417,-0.099416,0.020839,0.004793,0.01945,0.005686,0.004834,-0.014241,0.028945,-0.051644,-0.021078,0.000997,0.284259,-0.027674,0.192478,0.440535,0.012301,-0.00203,-0.050048,0.001899,-0.049061,-0.080495,0.01533,0.005905,-0.03748,0.099834,0.059818,-0.066855,-0.00145,0.010907,0.054287,-0.014614,0.163676,0.379082,0.512508,0.515072,0.509017,0.799048,1.027969,1.605039,1.976652,1.639642,1.412453,1.310672,-1.083801,-0.477656,0.244083,-0.380609,-0.941417,-0.15243,-0.447332,-0.391537,-0.235512,-0.126168,0.045366,0.038536,1.560949,0.311108,-0.050847,-3.406693,-1.469351,-1.156491,-1.207531,-1.516401,-1.529475,-0.693731,2.54357,2.566093,1.857662,3.099798,1.348175,2.046414,0.056648
0.389853,3.917899,0.203976,0.678767,4.232306,4.661442,0.28366,4.474826,-0.140305,-1.39585,3.947144,3.570987,0.812963,-0.009614,1.234355,3.829732,4.783112,3.517191,3.447233,0.935005,0.866543,3.243844,0.009621,0.936147,0.05588,-0.306678,0.239876,3.184607,3.372339,0.131291,0.459616,-0.057201,0.082011,0.001143,0.060938,-0.023777,-0.02369,-0.013955,-0.173177,-0.224658,-0.032945,-0.276792,-0.020005,-0.151675,-0.433648,0.111008,1.694544,0.560408,-3.721857,-2.890908,-1.020637,-0.121952,-0.389741,0.092925,0.324819,0.373261,0.299527,1.481818,0.042135,0.022529,-0.00524,-0.374616,-0.256251,0.297136,-3.622928,0.140423,-0.080929,-0.094677,-0.058248,-1.635585,-1.666472,0.030211,-0.309962,-0.181678,0.094214,-0.173355,-0.354125,-0.007223,-0.320884,-0.151463,-0.285191,-0.230273,-0.11259,-0.112791,-0.020568,0.231875,-0.178873,-0.009271,-0.034544,0.167409,-0.031212,0.006556,-0.031867,-0.012141,-0.012196,-0.019839,-0.033655,-0.025687,0.054555,-0.000101,-0.033765,0.025452,-0.093242,0.307766,0.043552,-0.001463,0.037526,-0.005219,0.033882,0.142714,-0.029593,0.006328,0.07793,0.136268,0.055996,0.168708,-0.001281,-0.018596,-0.013277,0.02958,0.179725,0.239846,0.423261,0.683645,0.726984,0.978219,1.294236,0.618009,0.349307,0.426033,-0.02792,-0.261767,1.994795,0.483229,0.658235,0.664889,0.080011,1.027441,0.596727,0.555824,0.350108,0.197855,-0.037576,-0.005859,-1.870552,-0.477889,-0.768566,-4.637046,-1.488711,-1.468503,-1.290986,-0.255476,-0.017407,0.722883,4.848768,6.083854,3.376872,-0.167986,1.551891,1.664367,1.036798
0.021681,0.007313,0.014206,0.014226,-3.5e-05,0.007077,0.007007,0.006929,0.006997,0.014033,0.013985,0.014018,0.021063,0.021029,0.021051,0.013942,0.013985,0.013891,0.01386,0.013976,0.021275,0.028575,0.021312,0.021542,0.021772,0.021821,0.021649,0.021847,0.014396,0.014417,0.014417,0.021696,0.014147,0.014339,0.013843,0.013784,0.013989,0.020944,0.020732,0.020609,0.020837,0.021065,0.014075,0.020947,0.020879,0.013729,0.020571,0.034025,0.026867,0.02007,0.027463,0.027435,0.020425,0.034649,0.020812,0.027695,0.041511,0.034875,0.028166,0.034607,0.021657,0.014786,0.014638,0.006585,-0.00737,-0.007457,-0.007543,-0.014333,-0.013914,-0.007134,-0.006926,-0.007212,-0.006748,0.000343,0.006968,0.006308,0.007235,0.013882,0.028181,0.028498,0.02839,0.028845,0.01538,0.021365,0.02192,0.008077,0.008088,0.01548,0.000903,0.000595,-0.007008,-0.007057,-0.000265,-0.000369,0.007304,0.014236,0.006939,0.000272,-7.8e-05,-0.000128,-0.006999,-0.00698,-0.00701,-0.014001,-0.014418,-0.007588,-0.006564,0.00031,0.020965,0.021699,0.021154,0.02182,0.014425,2.1e-05,-0.000356,-0.000178,-0.006989,-0.013991,-0.028186,-0.035011,-0.042765,-0.035234,-0.048859,-0.063062,-0.069926,-0.09197,-0.091725,-0.091736,-0.092885,-0.086136,-0.079775,-0.073148,-0.060382,-0.046655,-0.03968,-0.032489,-0.017148,-0.002063,-0.001889,0.005844,0.006238,-0.000853,-0.022296,-0.051618,-0.087537,-0.094351,-0.115799,-0.129156,-0.128567,-0.121027,-0.111944,-0.088315,-0.065136,-0.04879,-0.028165,-0.006857,0.00777,0.034062,0.040226,0.052125,0.064909
-0.001857,-0.003243,-0.011434,-0.011348,-0.009936,-0.006262,-0.00717,-0.002491,-0.001817,-0.003316,-0.004026,-0.003877,-0.005961,-0.006806,-0.007471,-0.007243,-0.006912,-0.009321,-0.011106,-0.01032,-0.0101,-0.011478,-0.005264,-0.000596,-0.004001,-0.003033,0.001283,-0.00407,0.002835,0.004977,0.006108,0.006558,0.011788,0.007727,0.018936,0.018817,0.012858,0.019145,0.023236,0.023182,0.016385,0.011794,0.007539,0.012208,0.012077,0.010493,0.012176,0.025052,0.02417,0.017942,0.012114,0.010301,0.010229,0.008904,0.005343,0.007156,0.011342,0.007623,0.003262,0.008425,-0.003823,-0.007047,-0.006042,0.003586,0.001669,0.002301,0.002969,0.000902,-0.003597,0.000296,-0.001209,0.000911,-0.00404,-0.004093,-0.000679,0.005698,-0.002684,0.002061,0.0013,-0.000693,0.000374,-0.003972,-0.010292,-0.001509,-0.006501,-0.009022,-0.00906,-0.010123,-0.0069,-0.005224,-0.000991,-0.000704,0.001478,0.002049,-0.002645,-0.001279,0.001299,-0.001482,0.000429,0.000687,-0.001023,-0.00113,-0.000972,-0.00204,0.000311,0.00236,-0.005446,-0.003712,0.003156,-0.000894,0.004155,-0.001223,-2.6e-05,-9.7e-05,0.001864,0.00092,-0.001142,-0.002229,-0.003398,-0.007318,-0.002139,-0.003896,-0.008359,-0.007967,-0.010502,-0.004193,-0.009698,-0.012744,-0.008979,-0.013941,-0.009356,-0.007847,0.007984,0.011187,0.019616,0.034528,0.027086,0.027773,0.023495,0.023545,0.033941,0.031364,0.026823,0.026676,0.026982,0.023246,0.001716,0.007029,0.005604,0.001433,0.009058,0.01369,0.025102,0.02865,0.018069,0.019661,0.027953,0.019639,0.016778,0.009635,0.005997
0.007047,0.006073,0.00787,0.007944,0.009232,0.003469,0.002681,-0.002304,-0.001724,-0.003181,-0.003814,-0.003707,-0.005722,-0.006493,-0.007141,-0.006815,-0.006539,-0.008742,-0.010431,-0.009816,-0.009869,-0.011468,-0.014972,-0.010702,-0.004514,-0.003647,-0.00906,-0.004697,-0.007367,-0.005361,-0.004293,-0.004197,-0.008396,-0.002805,-0.011083,-0.011201,-0.007413,-0.011249,-0.007442,-0.007522,-0.004559,0.000478,0.006187,0.000797,0.00063,-0.00046,0.000638,-0.006957,-0.007364,-0.003424,-5e-05,-0.001619,-0.001338,-0.003504,-0.005809,-0.004674,-0.01113,-0.014072,-0.008395,-0.004318,0.003911,0.010706,0.01162,0.00266,0.0021,0.002671,0.00327,0.001969,0.007014,0.000843,-0.000517,0.001385,0.006022,0.00542,0.007924,0.004539,0.006106,0.000711,-0.001137,-0.00295,-0.002058,0.003078,0.00769,0.005862,0.010454,0.009452,0.009424,0.007815,0.002899,0.004418,-0.000243,1.8e-05,0.001339,0.001848,0.006095,0.006664,0.000508,-0.001338,0.000382,0.000616,-0.000268,-0.000364,-0.000223,-0.000544,0.001558,0.002748,0.004869,0.00579,0.000934,-0.00272,-0.00733,-0.003084,-0.001376,-0.000105,0.001674,0.000823,-0.000365,-0.000677,-0.000421,0.005782,0.001885,-0.000388,-0.00328,-0.011088,-0.012942,-0.024405,-0.030025,-0.033184,-0.040015,-0.036671,-0.042969,-0.05195,-0.086428,-0.095485,-0.097789,-0.093478,-0.072477,-0.062278,-0.056985,-0.046843,-0.034482,-0.026418,-0.009627,-0.009094,-0.007956,-0.002093,0.013157,0.028578,0.036421,0.040099,0.047571,0.05233,0.04522,0.048733,0.047369,0.039937,0.029069,0.021307,0.018435,0.011365,0.007814
0.184361,0.086362,0.074847,0.09944,-4.353144,0.123165,0.0512,0.13119,-0.010329,0.234944,0.32945,0.298294,0.073259,0.05015,0.279822,0.36252,0.239261,0.321805,-0.006051,-0.01595,-0.001942,0.010853,0.038827,0.04178,0.005657,0.007876,0.041159,0.013816,0.037879,0.030159,0.032486,-0.016252,-0.135542,-0.018663,-0.125887,0.069543,-0.026361,-0.317431,-1.206018,-0.159558,-0.284917,0.071059,-0.010191,-0.616141,-1.271557,0.061793,-3.836924,-0.081695,0.02569,-0.361997,-0.230342,-3.304429,0.03527,-0.586778,-0.000229,-0.775304,-0.058766,0.265445,0.005354,-0.004015,0.233066,0.137306,-0.030651,0.110596,-0.010095,-0.082369,-0.153245,0.021574,-0.067417,-0.320735,0.013153,-0.003403,-0.07084,-0.033894,0.165273,0.098724,0.194101,0.166481,0.012457,0.076722,0.047769,0.070196,0.237274,0.207224,0.114366,0.133384,0.019769,0.145589,0.079739,-0.041633,0.007713,0.008082,0.001278,0.011447,0.051257,-0.030762,-0.369115,0.006299,-0.009158,0.01038,0.003638,-0.001512,0.09059,-0.17315,-0.092155,0.00556,-0.040018,-0.036499,0.160187,0.187876,0.038922,-0.359704,0.006497,0.041379,-0.013879,0.000556,-0.000593,0.00584,0.049148,0.932695,0.125856,-0.473114,-0.475337,-0.004585,-0.074605,-0.403422,-0.792894,-0.648144,4.380474,4.262821,-0.687282,0.762596,-0.256142,-0.300619,0.033926,-0.282234,-1.445199,0.009752,-1.282603,-0.287561,-3.91628,0.230513,-0.16436,-5.299211,-3.915073,-4.28115,-0.953871,-4.884818,-4.995233,-0.093299,-1.277235,-1.186708,-1.193738,-1.563911,0.042282,-0.028291,0.005722,-1.475249,-0.517508,-0.181023,1.287695
