0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
-0.008626,-0.008439,-0.015614,-0.016233,-0.016093,-0.022811,-0.022306,-0.022555,-0.022369,-0.029837,-0.030118,-0.029939,-0.038064,-0.038358,-0.038451,-0.030878,-0.038699,-0.038734,-0.031024,-0.031025,-0.023259,-0.023246,-0.023198,-0.015415,-0.015395,-0.015353,-0.014862,-0.007146,-0.014822,-0.007088,-0.006639,0.001062,-0.006581,0.001521,0.001522,0.001534,0.001524,0.001136,-0.006472,-0.006026,-0.006411,-0.013966,-0.006377,-0.014323,-0.014317,-0.014355,-0.014345,-0.007219,-0.006855,-0.006867,-0.006948,-0.006586,-0.006957,-0.006599,0.000879,-0.006608,0.000549,0.000571,0.000213,-0.006905,0.000553,-0.006905,-0.006932,-0.006964,-0.01478,-0.014452,-0.014827,-0.014574,-0.007446,-0.007135,-4e-06,0.007397,-1e-06,0.007433,0.007423,0.007425,-3.8e-05,-5.6e-05,0.00738,0.007398,0.007349,0.007018,0.007109,0.007133,0.007519,-5.4e-05,0.000294,-0.007572,-0.007748,-0.008327,-0.015977,-0.016196,-0.016946,-0.017225,-0.02486,-0.024757,-0.024642
0.007168,0.005369,0.001554,0.006034,0.004002,-0.004705,-0.010426,-0.008867,-0.011389,-0.014525,-0.012455,-0.014719,-0.011606,-0.008734,-0.007834,-0.004979,-0.004504,-0.003642,-0.001394,-0.000691,0.001136,0.002203,0.003301,0.004146,0.004346,0.0046,-0.000203,1.5e-05,-0.000327,0.001015,-0.004024,-0.002864,-0.002253,-0.006698,-0.006326,-0.005713,-0.005732,0.001331,0.001484,-0.003411,0.002326,0.002232,0.001819,0.005598,0.004118,0.002476,0.001585,0.006578,0.000562,-2.4e-05,-0.001198,-0.007452,-0.002199,-0.007647,-0.007442,-0.007778,-0.001597,-0.001232,0.003993,-0.001708,-0.001629,-0.001907,-0.00239,-0.002987,0.001657,-0.003866,0.000772,-0.005645,-7.9e-05,-0.005544,-5e-06,-0.000565,-5e-06,-0.000102,-0.00027,-0.000232,-0.000577,-0.000823,-0.000966,-0.00072,-0.001539,0.003868,0.005431,0.005895,0.001312,-0.000945,-0.006298,-0.00217,-0.005025,-0.003232,-0.005791,-0.007995,0.003245,0.008868,0.009134,0.010047,0.011802
-0.032478,-0.034764,-0.038443,-0.043958,-0.046881,-0.046199,-0.043095,-0.041452,-0.034084,-0.026162,-0.023601,-0.015405,-0.010245,-0.006497,-0.005344,-0.002625,-0.001076,3.7e-05,0.002028,0.002885,0.004384,0.005822,0.007246,0.007444,0.007682,0.007959,0.012976,0.012419,0.012698,0.013624,0.018303,0.019017,0.020479,0.025119,0.025466,0.02618,0.026014,0.023661,0.024504,0.029218,0.025135,0.025627,0.024222,0.018553,0.016684,0.014721,0.013606,0.008164,0.011706,0.010996,0.009589,0.012925,0.008475,0.012687,0.012308,0.012521,0.008504,0.008894,0.004401,0.008926,0.008421,0.008679,0.008145,0.007486,0.002929,0.007073,0.001945,0.005114,0.000462,0.004673,-3e-06,-0.001145,-7e-06,-0.000653,-0.000837,-0.000801,-0.000632,-0.000901,-0.001607,-0.001343,-0.002246,-0.006531,-0.004832,-0.004327,0.000849,-0.001032,0.003302,-0.001791,-0.004922,-0.013202,-0.015499,-0.018093,-0.026398,-0.03047,-0.029894,-0.028935,-0.027047
-0.368792,0.015053,-0.281535,-0.157722,-0.074711,-0.223175,-0.223939,-0.220025,-0.009214,0.051492,0.031535,-0.247064,0.000797,0.000753,-0.011839,-0.007611,-0.010732,0.005491,-0.005064,-0.006739,-0.358221,-0.74658,0.000989,-0.059526,-0.017693,-0.009861,-0.02895,-0.028153,-0.037449,-0.03527,-0.084144,-0.067608,-0.081629,0.043035,0.131678,0.20541,0.12123,0.035238,0.195653,0.882192,-0.038361,0.067148,0.038996,0.197598,-0.055197,0.319645,0.130526,0.021465,-0.03019,0.19823,3.625605,-0.077302,0.204492,-0.044072,-0.091532,-0.089844,0.038673,-0.049535,0.031547,-0.038749,0.029975,-0.034697,0.119281,0.227225,-0.01251,-0.045477,-0.003187,-0.039423,-0.00966,-0.050916,0.227883,8.1e-05,0.000176,0.002389,-0.00975,0.002213,-0.001613,-0.286761,0.015323,0.017494,-0.295291,0.048181,0.032656,0.03584,-0.000929,0.00836,-0.02262,0.004051,0.00214,-0.040927,-1.171978,-1.074659,-3.479366,-0.354387,-3.477987,-0.150094,-0.242664
0.795479,0.256568,0.675402,0.588691,0.352461,0.586792,0.546341,0.475652,0.12825,0.00113,0.10807,-0.605742,0.001564,0.001222,0.113796,0.082854,0.095514,-0.029322,0.046852,0.063977,-0.419204,-1.809267,0.04434,-0.172388,0.063895,0.045106,0.022301,-0.01258,0.009442,-0.005307,0.116397,-0.04348,0.000731,-0.245307,-0.365477,-0.702657,-0.377117,-0.238692,-0.61198,1.581331,-0.090505,-0.239785,-0.20521,-0.361312,0.01011,-0.520781,-0.060071,-0.066541,-0.030035,-0.336262,1.707914,0.012191,-0.435565,-0.045163,0.027594,0.038455,-0.133602,0.006233,-0.086037,-0.092828,-0.124745,-0.011558,-0.259904,-0.486749,0.015439,0.037125,0.031186,0.04287,0.015138,0.03205,-0.372381,-0.011999,0.000633,-0.015048,0.085254,-0.015131,0.014594,0.459972,-0.024555,-0.031359,0.47996,0.008523,0.012144,-0.003267,-0.00379,0.002825,0.004435,0.026788,0.029128,0.083308,-1.535503,-1.666057,-2.240022,0.257537,-3.108025,0.113315,0.004875
0.487701,0.099925,0.292876,0.285415,0.320137,0.399352,0.354904,0.314808,0.089717,-0.065033,-0.196019,0.57361,-0.034755,-0.033913,-0.19977,-0.14686,-0.173627,0.012952,-0.094768,-0.120082,0.679919,1.854198,-0.054357,0.147577,-0.002089,0.030281,-0.016517,-0.003612,-0.029358,0.000177,-0.182026,0.017837,0.011632,-0.136306,-0.207152,-0.103157,-0.221073,-0.081332,-0.142286,-2.032514,-0.054528,-0.146062,-0.087349,-0.21985,-0.002177,-0.341858,-0.005559,-0.019438,-0.022815,-0.454534,3.74246,-0.055116,-0.319849,-0.091317,-0.005835,-0.037014,-0.073658,0.014763,-0.02457,0.14216,-0.07205,-0.046762,-0.18859,-0.345755,-0.047074,-0.046975,-0.057281,-0.075761,-0.036986,-0.052854,-0.206882,0.031015,0.000881,0.029771,-0.141696,0.02948,-0.02462,0.250017,0.032447,0.029704,0.31519,0.0549,0.084376,0.07021,0.078338,0.009841,-0.014058,-0.061358,-0.05959,0.213692,2.044706,2.201576,-3.151555,1.038059,-2.29266,1.147688,0.869392
0.007753,-1.6e-05,-3e-06,-4e-06,-3e-06,0.007753,4e-06,-1e-06,4.4e-05,6.6e-05,0.000133,5.2e-05,9.3e-05,0.000126,0.007875,0.007834,0.007816,0.007838,0.015505,0.015592,0.023395,0.023431,0.015736,0.023409,0.023356,0.030804,0.030831,0.030795,0.038241,0.038211,0.030493,0.030479,0.030207,0.022778,0.022786,0.023069,0.015412,0.022789,0.022794,0.023075,0.015402,0.022751,0.022782,0.015177,0.022513,0.022883,0.015251,0.022953,0.022593,0.023015,0.022694,0.023183,0.023209,0.023274,0.023238,0.023678,0.023112,0.015271,0.007841,0.007813,0.000472,-1.2e-05,-4.3e-05,-4.5e-05,-9.7e-05,-8.7e-05,-3.9e-05,-5.1e-05,-5.5e-05,2e-06,1e-06,2e-06,-4.1e-05,-2.8e-05,-3.5e-05,-0.007737,-6.7e-05,-0.015495,-0.022753,-0.030953,-0.053541,-0.061435,-0.076964,-0.07702,-0.077115,-0.077129,-0.077127,-0.069394,-0.046428,-0.038903,-0.031351,-0.023816,-0.008729,0.0065,0.013822,0.005938,0.013399
-0.000183,-0.000199,6e-06,4e-06,-2e-06,-0.00019,5.9e-05,-3e-06,0.000546,0.00082,-0.00463,0.000629,0.001141,0.001605,0.001452,0.000982,0.000808,0.001146,0.006783,0.001512,0.002943,0.003909,0.005387,0.005639,0.005199,0.009686,0.002218,0.001573,0.005855,0.005967,0.005849,0.005671,0.010755,0.004682,0.00404,-0.001458,-0.001661,0.0044,0.004287,-0.000278,-0.000474,0.005198,0.004559,0.003106,0.008745,0.003244,0.002443,0.002695,0.007876,0.002321,0.007035,0.001191,0.00116,0.001015,0.001845,-0.003214,0.003483,0.004089,-0.000304,-7.8e-05,-0.005254,9.1e-05,0.000336,0.000354,0.000754,0.00069,0.000308,0.000402,0.000431,-1.7e-05,-4e-06,-6e-06,0.000324,0.000226,0.000273,-0.000453,0.000534,-0.000692,-0.006552,-0.001539,-0.009799,-0.008754,-0.009142,-0.008446,-0.006775,-0.005875,-0.005602,-0.005421,-0.000799,0.003499,0.00832,0.011926,0.02055,0.023877,0.032363,0.028298,0.031786
-0.000345,-0.000245,9e-06,6e-06,-2e-06,-0.000356,6.9e-05,-8e-06,0.000659,0.000993,0.005253,0.000761,0.00138,0.001941,0.001624,0.001044,0.000818,0.001222,-0.002989,0.001447,0.002941,0.004069,0.005977,0.005977,0.005411,-0.000321,0.001446,0.000633,-0.005428,-0.005444,-0.005332,-0.005599,-0.010369,-0.006508,-0.007319,-0.003158,-0.002961,-0.007011,-0.007168,-0.001923,-0.001665,-0.006203,-0.007025,-0.008241,-0.012894,-0.008756,-0.009163,-0.009563,-0.014156,-0.010138,-0.015358,-0.011724,-0.011815,-0.012112,-0.011187,-0.006527,-0.00926,-0.007695,-0.001285,-0.000999,0.004459,0.00011,0.000424,0.000454,0.000966,0.000882,0.000397,0.000514,0.000552,-2e-05,-3e-06,-5e-06,0.000415,0.000291,0.000352,0.000295,0.000688,0.000837,0.005351,0.001359,0.004237,0.005965,0.006361,0.006936,0.008387,0.00884,0.008853,0.008049,0.001225,-0.005026,-0.010439,-0.01738,-0.029325,-0.036818,-0.048748,-0.05392,-0.061386
0.000984,5e-06,6e-06,6e-06,6e-06,0.00099,1.2e-05,2e-06,9e-06,0.000802,-0.03565,0.18315,0.148787,0.006832,0.020277,0.018141,-1.294972,-0.428815,0.04186,-1.293477,0.00545,-0.121178,-0.125117,0.002102,0.007538,0.040674,0.002296,-0.430017,-0.082882,-1.281218,0.03719,0.03782,0.073777,0.039486,-0.0904,0.005552,-0.031956,0.03991,0.041646,0.004811,0.005231,0.04214,0.042307,0.038969,0.040024,0.004188,-1.284609,-0.084446,-0.050084,-0.387527,0.076158,0.030954,-0.090781,0.031019,-0.287363,0.004571,-1.285308,0.038295,0.003161,-3.3e-05,-0.027898,-0.000106,-0.00023,0.007549,0.001006,0.001027,-4.2e-05,-3.3e-05,-1.5e-05,-1.1e-05,-0.0,0.007676,7e-06,6e-06,0.00766,-0.000975,-4e-06,-0.001979,-0.042529,0.119499,0.38022,1.263884,0.3442,0.248986,0.247702,0.113689,-0.212672,-0.339434,0.668617,-0.275567,-0.297792,-0.394763,-0.362187,-0.418619,-0.458947,-0.392834,-0.292688
