0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178
-0.016914,-0.024318,-0.02519,-0.016107,-0.023714,-0.023754,-0.023281,-0.024096,-0.032206,-0.03226,-0.032312,-0.032389,-0.032433,-0.032454,-0.032448,-0.031906,-0.023924,-0.031903,-0.015957,-0.023929,-0.015952,-0.015949,-0.007494,-0.007979,-0.007977,-0.007972,-0.007985,-0.007974,-0.007941,-0.007905,-0.007898,-0.015811,-0.007827,-0.01576,-0.015754,-0.007803,0.00013,-0.007357,0.000532,0.000533,0.000527,0.000512,0.000518,0.00052,-0.007375,-0.007366,-0.007365,-0.007354,-0.007335,-0.015632,-0.015217,-0.015694,-0.01571,-0.007837,-0.00787,-0.007875,-6e-06,0.0,-3e-06,2.4e-05,-2e-06,-0.007871,-2e-06,3.2e-05,-0.007815,-0.007771,-0.007756,0.000152,-0.007697,-0.007717,0.000122,0.000114,-0.007744,0.000111,-0.007722,-0.007686,0.000139,-0.007663,-0.007987,0.000137,-0.007727,-0.007721,-0.008036,-0.007756,-0.007734,-0.007702,-0.007721,-0.008003,-0.00774,-0.007749,-0.00806,-0.007783,-0.007746,-0.0,-0.007773,-0.007741,-0.007743,-0.007721,-0.007723,-0.007684,-0.007743,-0.007773,-2e-06,-2e-06,-0.008037,-0.007768,1e-06,-0.007745,7.4e-05,5.8e-05,5.5e-05,3.1e-05,6.5e-05,5e-06,-3e-06,-0.0,-0.0,-0.0,-1e-06,-4.7e-05,-0.00776,5.7e-05,2e-06,-2.2e-05,1.7e-05,3e-05,5.9e-05,1.6e-05,-1e-06,-1e-06,2.3e-05,1.6e-05,3.3e-05,7e-06,-4.3e-05,0.007582,0.015293,0.015051,0.022748,0.030458,0.030446,0.030443,0.030521,0.022769,0.023145,0.015434,0.015516,0.007709,0.007732,0.007749,0.01559,0.007805,0.007812,0.015639,0.015652,0.01563,0.007823,3e-06,4e-06,6e-06,-1e-06,-2e-06,-1.7e-05,-8e-06,-1.2e-05,-2e-05,-0.000456,-0.000471,-0.000474,-0.00051,-0.000559,-0.000619,-0.000985,-0.001004,-0.001035,-0.000653,-0.008577,-0.008621,-0.009032
0.005823,0.000699,0.007607,-0.001186,-0.005327,-0.004582,-0.008762,-0.002132,-0.001479,-0.001061,-0.000602,0.000593,0.001304,0.002348,0.002605,-0.00197,-0.00152,-0.001619,-0.000403,-0.001135,-0.001302,-0.001061,-0.005932,-0.000168,7.5e-05,8e-06,-0.000354,0.000235,0.002117,0.003605,0.003555,0.004344,0.005034,0.004538,0.003661,0.004167,0.004621,-0.001336,-0.001734,-0.001689,-0.001809,-0.002405,-0.002195,-0.00209,-0.002232,-0.002024,-0.002166,-0.001911,-0.001604,0.00336,-0.002357,0.001021,0.000435,0.00056,-0.000137,-0.000243,-0.000102,-1e-06,-5e-05,0.000436,4e-06,-0.000188,-3.9e-05,0.000518,0.000706,0.001355,0.001508,0.002425,0.002286,0.001873,0.001848,0.00172,0.001271,0.001609,0.001468,0.00189,0.001961,0.002107,0.007726,0.00187,0.001027,0.001082,0.006679,0.00053,0.000753,0.001093,0.000814,0.006594,0.000524,0.000369,0.00575,-3.3e-05,0.000366,-4e-06,8e-05,0.000416,0.000377,0.000589,0.000543,0.000922,0.000338,1.9e-05,-2.4e-05,-7e-06,0.005644,4.8e-05,6e-06,0.000267,0.000712,0.00056,0.000522,0.000305,0.000613,4.2e-05,-1.7e-05,-2e-06,-0.0,-0.0,-1e-06,-0.000442,6.7e-05,0.000535,9e-06,-0.000196,0.000162,0.000278,0.000549,0.000148,-7e-06,-1e-06,0.000225,0.000161,0.000317,8.1e-05,-0.00039,-0.001744,-0.00242,0.003364,0.002535,0.001649,0.001378,0.00099,0.001643,0.00172,-0.00369,-0.002815,-0.001655,-0.001845,-0.00155,-0.001309,-0.000702,-0.000224,-0.000107,0.000194,0.000579,-8.5e-05,0.000145,1.9e-05,0.000103,0.000219,-2e-06,-6e-06,-0.000485,-0.000287,-0.00041,-0.000639,0.004261,0.003872,0.00375,0.002713,0.001243,0.000607,0.006496,0.006065,0.005367,-0.001103,-0.002907,-0.003486,0.002406
-0.036324,-0.030657,-0.032821,-0.023023,-0.015869,-0.014695,-0.008737,-0.011351,-0.009177,-0.008639,-0.008089,-0.006456,-0.005411,-0.004042,-0.0038,0.00162,0.001115,0.001961,0.00155,0.001477,0.000134,0.000469,0.004545,0.000753,0.001105,0.001,0.000447,0.001314,0.004097,0.00627,0.006178,0.0082,0.008249,0.00838,0.007049,0.006863,0.006647,0.010975,0.009535,0.009574,0.009392,0.008536,0.008815,0.008953,0.009572,0.009838,0.009616,0.009955,0.010351,0.006193,0.010048,0.002939,0.00211,0.001517,0.000563,0.000407,-0.000128,9e-06,-6.1e-05,0.000596,6e-06,0.000452,-5e-05,0.000712,0.001658,0.002533,0.002731,0.003286,0.003765,0.003192,0.002493,0.002319,0.002358,0.002161,0.002612,0.003167,0.00262,0.003435,-0.000584,0.00249,0.001982,0.002052,-0.002007,0.001305,0.001591,0.002037,0.00166,-0.002158,0.001266,0.001054,-0.00329,0.00051,0.001029,4e-06,0.000644,0.001081,0.001028,0.001304,0.001242,0.001735,0.000962,0.000541,-2.7e-05,-5e-06,-0.003479,0.000569,1e-05,0.000852,0.000934,0.000735,0.000683,0.000401,0.000802,5.7e-05,-2.4e-05,-4e-06,2e-06,2e-06,3e-06,-0.000574,0.000584,0.000702,1.5e-05,-0.000257,0.000213,0.000363,0.000716,0.000194,-7e-06,1e-06,0.000297,0.000215,0.000416,0.000109,-0.000509,-0.002771,-0.004181,-0.008014,-0.009693,-0.011523,-0.01195,-0.012607,-0.011869,-0.011234,-0.006985,-0.005193,-0.003665,-0.003229,-0.002846,-0.002531,-0.002448,-0.001071,-0.000923,-0.001293,-0.00078,-0.001704,-0.00061,1.7e-05,0.000136,0.000298,-1e-06,-6e-06,-0.000659,-0.000387,-0.000559,-0.000871,-0.005867,-0.006407,-0.006576,-0.008013,-0.010062,-0.010927,-0.014619,-0.015256,-0.016288,-0.013506,-0.015346,-0.016281,-0.019953
0.657529,3.541296,0.204221,-0.167254,4.491096,1.018167,-0.017732,1.116685,-0.054552,1.11389,1.319436,-0.274451,4.380289,-0.017691,-0.295038,-0.022596,-0.009741,-0.001632,-0.001283,0.00139,-0.003225,2.321032,-0.115178,0.296574,-0.019,1.569275,0.849513,0.017906,-0.001981,0.000212,0.448624,0.048703,-0.072878,0.065209,0.003208,-0.9228,-0.041241,0.026661,0.224656,0.140822,0.142339,0.051824,0.073491,0.171202,0.143164,0.233143,0.095348,0.208197,-0.574914,0.019354,0.121996,0.090385,0.257597,0.000478,0.012076,-0.461251,0.004621,-0.133341,0.003383,-0.006466,-1.390957,-0.001239,0.003174,0.003568,0.002086,-0.000202,0.000551,-1.396021,0.000635,0.002643,0.00401,-1.397197,0.001013,-0.133802,0.001558,0.001254,0.24938,0.253109,0.025333,0.158013,-0.002205,0.000578,0.034544,-0.009972,-0.000906,-0.013736,-0.00149,0.03267,0.000672,0.001255,0.031888,-0.000913,-0.013513,0.000263,-0.021067,-0.000268,-0.000809,-0.006646,0.12201,-0.009634,0.000761,-0.012263,-0.001479,0.001748,0.034477,-0.007127,-0.000528,-0.001574,-0.003004,-0.000449,0.000155,-0.003724,0.001819,-0.011514,9.8e-05,8e-05,0.000336,0.000112,4.6e-05,4.1e-05,-0.002005,-0.008092,-0.012423,-0.002124,0.000162,0.000133,0.001804,8.3e-05,5.2e-05,4.4e-05,3.6e-05,-0.012324,-0.005374,-0.004871,0.000126,-0.07485,-0.004634,0.037207,0.048946,-0.007993,-0.192329,0.005482,0.157769,0.028526,0.023266,0.016205,0.018197,0.014976,0.003766,0.018402,0.005142,-0.001618,0.131421,0.009453,0.017656,0.003572,-0.010857,-0.001804,0.008121,-0.034003,-0.023716,-0.453262,-0.116456,-0.022764,-0.02474,-0.192177,-0.07906,-0.225619,-0.369277,-0.307851,-0.609314,-2.584949,-0.040444,0.073966,-0.354621,-0.195689,0.503567,0.113801,-0.200738
0.865421,1.542636,0.569406,0.435655,3.780405,0.741578,0.443323,0.785488,0.369554,0.861662,0.570161,0.747342,1.345868,0.316745,0.7339,0.098748,0.139018,0.044968,0.018104,0.029683,0.017556,1.934323,0.186338,0.568645,0.115576,0.31961,1.712425,0.05881,-0.000264,-0.015479,0.034603,0.066708,-0.988557,0.01916,-0.026802,-1.604879,0.054403,-0.157519,-0.688565,-0.438368,-0.501931,-0.30489,-0.343376,-0.672395,-0.471847,-0.710155,-0.91097,-0.649112,-1.366319,-0.491939,-0.433581,-0.314687,-0.678156,-0.067583,-0.078099,-0.583626,0.005064,-0.174018,0.003842,-0.008848,-1.804358,0.016095,0.003917,0.004445,0.020321,0.017496,0.018459,-1.818205,0.001446,0.003974,-0.012133,-1.815713,0.01907,-0.189459,0.019281,0.002142,-0.368744,-0.443494,0.001979,-0.260569,0.019556,0.017999,-0.005405,0.014269,0.01795,0.027866,0.016535,0.01049,0.019535,0.019105,0.00762,0.016589,0.11967,0.000258,0.126589,0.019649,0.016636,0.026531,-0.188467,0.011925,0.018914,0.024876,0.001988,0.002024,0.00289,0.020526,0.00093,0.015678,-0.010106,0.000862,0.000143,0.004132,-0.014887,0.10454,8.8e-05,5.4e-05,0.000252,0.000126,-3e-06,-2e-06,0.015211,-0.005995,0.01079,0.002618,0.000171,0.000118,-0.015046,4e-05,4.1e-05,2.8e-05,7e-06,0.010517,-0.005227,0.00559,0.000249,0.132249,0.007448,-0.026636,-0.047742,-0.051993,0.313885,0.039454,1.073049,-0.009152,-0.046123,-0.030344,-0.02646,-0.007175,0.086172,-0.014841,-0.036916,-0.019852,0.15993,-0.037143,-0.04296,-0.032014,0.090122,-0.001578,-0.007569,-0.050077,-0.045575,0.375935,0.188864,0.065639,0.053521,0.315226,0.098928,0.379819,0.552989,0.506572,0.314742,0.168009,0.156355,0.010118,0.314918,0.142649,2.222842,0.229862,0.346113
0.316779,3.931303,0.317215,-0.081801,2.157662,0.982612,-0.28571,0.75203,-0.388154,0.748201,0.547208,-0.151287,2.77735,-0.393685,0.115995,-0.088976,-0.261646,-0.125521,-0.063177,-0.093418,-0.059562,-1.245948,0.062829,-0.691029,-0.191385,0.529893,-2.029325,-0.080699,-0.004877,0.019216,0.215506,-0.19722,0.16,-0.52456,-0.232007,1.523372,-0.072613,-0.106561,-0.198387,-0.274914,-0.325664,0.038781,0.014858,-0.100423,-0.097486,-0.264962,0.117615,0.023538,0.423532,0.243288,0.115303,0.18084,0.082982,0.143846,0.140967,0.485633,-0.002844,0.150414,-0.002474,0.008176,1.555078,-0.029713,-0.00315,-0.003683,-0.033524,-0.031152,-0.032004,1.581237,-0.005704,-0.007873,0.022115,1.581692,-0.032584,0.174911,-0.032834,-0.006278,-0.214305,-0.297555,0.012271,-0.120159,-0.029287,-0.030489,0.012807,-0.039824,-0.029873,-0.03032,-0.029081,-0.012516,-0.031381,-0.031884,-0.01141,-0.029766,-0.198037,0.000101,-0.196813,-0.031239,-0.030042,-0.03094,-0.150119,-0.005321,-0.031399,-0.028216,0.000885,-0.001107,-0.011798,-0.028013,0.000598,-0.029226,0.025664,0.000607,0.00033,0.001123,0.024888,-0.168518,0.00023,0.000157,-8e-06,4e-06,6.6e-05,6.7e-05,-0.02919,0.025265,-7.9e-05,0.000963,0.000435,0.000274,0.024689,0.000163,9.9e-05,5.9e-05,6.6e-05,-0.000388,-0.016417,0.001099,0.000463,0.091645,0.064491,0.106148,0.132063,0.366514,0.338989,0.1679,-0.082346,0.117709,0.066277,0.037706,0.037231,0.009407,-0.131938,0.002514,0.057521,0.031374,-0.125438,0.054989,0.057522,0.058425,-0.138884,-0.003677,-0.002296,0.042086,0.050446,0.347374,0.122182,0.048199,0.062333,0.198576,0.337649,0.274959,0.372833,0.323809,0.24101,-5.246351,0.310585,0.182274,0.649283,0.530816,-1.498261,-0.25521,0.184905
0.00015,9.1e-05,-1.2e-05,0.008112,0.008132,1.1e-05,0.008153,0.000116,0.008125,0.008117,0.008101,6.2e-05,0.008089,0.008081,5.5e-05,0.007965,0.007965,0.008038,0.007895,0.008012,0.007887,0.007887,0.007878,0.01588,0.007868,0.007872,0.007856,0.00802,0.008005,0.015999,0.008,0.015993,0.015805,0.007812,0.007992,0.007803,0.007993,0.00799,0.007999,1e-05,1e-05,-1e-06,0.007984,0.007983,0.008083,0.007983,0.007985,0.007984,0.007985,0.007986,0.007986,0.007985,-2e-06,-5e-06,-4e-06,-3e-06,-5e-06,-6e-06,-7e-06,-5e-06,-2e-06,0.007985,0.007984,0.01597,0.007984,0.015974,0.015975,0.016251,0.015972,0.023976,0.01599,0.015987,0.015972,0.01597,0.015969,0.007972,0.007963,0.015967,0.007988,0.007985,0.00034,-2e-06,-1.8e-05,-4.4e-05,0.007931,0.007937,0.007925,0.007934,-4.7e-05,0.007965,0.008,0.008005,0.008016,0.008049,0.008036,0.008057,6e-05,0.007988,0.00799,0.00798,0.008004,1.5e-05,4.4e-05,-2e-06,0.007982,2e-05,3e-06,1.5e-05,1e-05,2.1e-05,0.007987,3e-06,-2e-06,-3e-06,-3e-06,-0.0,1e-06,0.007996,-1e-06,0.007981,0.007994,0.008022,6.9e-05,7.1e-05,4.8e-05,-2e-06,-2.8e-05,-2e-06,-4e-06,-2e-06,0.007985,2e-06,1.4e-05,1.5e-05,4.6e-05,-0.008343,-0.016413,-0.024413,-0.024759,-0.032999,-0.032907,-0.033073,-0.032697,-0.04055,-0.032883,-0.032499,-0.032177,-0.032155,-0.039803,-0.031647,-0.039569,-0.039392,-0.039439,-0.023769,-0.023616,-0.015891,-0.007932,-0.007911,5e-06,0.007912,0.015841,0.015697,0.007928,0.007767,0.007753,0.00774,0.007957,0.007868,0.007842,0.007637,0.007619,-0.000332,-0.000549,-0.008552,-0.000829,-0.000847,-0.001028,0.006952,0.006951
0.001856,0.001138,0.00624,0.000634,0.00092,0.006553,0.001254,0.001468,0.001021,0.000953,0.000796,0.000798,0.000702,0.000639,0.000773,0.006037,0.006047,0.000218,0.00516,-0.000109,0.005144,0.005251,0.005241,0.005204,0.005271,0.005558,0.005296,0.000314,0.00018,0.000311,0.000137,0.000313,0.005388,0.005389,8.8e-05,0.005544,0.000205,0.000165,0.000778,0.000544,0.000596,2.5e-05,0.000197,-2.4e-05,4.9e-05,0.000169,0.000141,0.000182,0.000202,0.000213,0.000213,0.000227,-2e-06,0.000646,0.000355,0.000468,0.001109,0.00114,0.000993,0.000449,1.4e-05,0.000186,0.000255,0.000398,0.000281,0.000294,0.000472,-0.004643,0.000599,0.000354,0.000288,0.000417,0.000815,0.000866,0.000912,0.000708,0.000852,0.000919,0.000407,0.00047,-0.005294,2.3e-05,0.000317,0.000762,0.001363,0.001258,0.001427,0.001223,0.000764,0.00067,0.000137,9.5e-05,-5.8e-05,-0.000518,-0.000251,-0.000539,-0.000808,0.000483,0.000458,0.000597,0.000277,-0.000199,-0.000558,2.7e-05,0.0006,-0.000256,-4.6e-05,-0.000182,-0.000103,-0.000262,0.000559,-2.6e-05,1.5e-05,1e-05,5e-06,1e-06,-1.8e-05,0.00045,3e-06,0.000613,0.000481,0.000163,-0.000823,-0.000852,-0.000567,3.1e-05,0.000334,4e-06,3e-06,2e-06,0.000622,-2.6e-05,-0.000151,-0.000171,-0.000544,0.004271,0.004824,0.004618,0.010184,0.014696,0.01396,0.019019,0.013486,0.013218,0.019269,0.013282,0.008322,0.008088,0.002694,-0.001264,-0.000805,-0.00663,-0.00638,3.2e-05,-0.005576,-0.000799,-1.3e-05,0.000405,-3e-06,-0.000354,-0.000308,0.005314,2.6e-05,0.005566,0.00518,0.005093,-0.000175,-0.001868,-0.002997,0.001457,9.2e-05,-0.001276,0.003081,0.000599,0.004724,0.003971,0.009805,0.009983,0.009695
0.002466,0.001509,-0.003189,0.000709,0.001087,-0.002777,0.001525,0.001936,0.001201,0.001108,0.000893,0.001043,0.000759,0.000669,0.001007,-0.003657,-0.003645,8.9e-05,-0.004822,-0.00035,-0.004859,-0.004725,-0.004754,-0.005037,-0.004729,-0.004365,-0.004714,0.000146,-5.5e-05,-0.000188,-0.000133,-0.000223,-0.004983,-0.004668,-0.000243,-0.004483,-0.000105,-0.000161,0.000639,0.000703,0.000775,2.8e-05,-0.000134,-0.000425,-0.000155,-0.000194,-0.00024,-0.000189,-0.000174,-0.000168,-0.000168,-0.000155,-1.2e-05,0.000837,0.000459,0.000609,0.001451,0.00149,0.001297,0.000583,1.7e-05,-0.000227,-0.000146,-0.000451,-0.000136,-0.000629,-0.000428,0.004218,-0.000311,-0.001225,-0.000789,-0.000636,-0.000143,-0.000102,-5.3e-05,0.000285,0.000469,-9.8e-05,-0.000126,-4.8e-05,0.00443,2.3e-05,0.000412,0.000995,0.001115,0.000977,0.001192,0.000919,0.000997,0.000184,-0.000521,-0.000585,-0.00079,-0.001399,-0.001055,-0.00144,-0.001072,-0.000109,-0.000148,3.5e-05,-0.000388,-0.000267,-0.000739,3.1e-05,3e-05,-0.000342,-6.5e-05,-0.000241,-0.000139,-0.000348,-2.9e-05,-3.5e-05,1.6e-05,9e-06,2e-06,1e-06,-2.5e-05,-0.000176,3e-06,4e-05,-0.000137,-0.00056,-0.001088,-0.001126,-0.000749,3.9e-05,0.000443,3e-06,2e-06,-0.0,4.1e-05,-3.8e-05,-0.000204,-0.00023,-0.000721,-0.005008,-0.003517,-0.00305,-0.007184,-0.012041,-0.013076,-0.01789,-0.013972,-0.013878,-0.01798,-0.014586,-0.009825,-0.010207,-0.005578,6.3e-05,0.000996,0.004587,0.004758,0.001018,0.005017,-0.000473,0.000269,0.000812,-1.7e-05,-0.000734,-0.000954,-0.004994,-0.000263,-0.004404,-0.004914,-0.005051,-0.000448,-0.002827,-0.004337,-0.009946,-0.011808,-0.013308,-0.019102,-0.02223,-0.028836,-0.029983,-0.033929,-0.034281,-0.034823
0.000923,0.00325,0.030333,-0.006406,0.000564,0.035745,0.004254,0.00095,0.002205,0.002011,0.001491,-0.000893,-0.010796,0.028255,-0.01067,0.037241,0.036922,0.135729,0.03661,0.004765,0.041541,0.041838,0.038772,0.040181,0.039907,0.041601,0.098828,0.461193,0.284235,-0.007953,0.236189,-0.007503,0.026139,0.265624,0.147905,0.040203,-0.001018,-0.00719,-0.002431,-0.007439,0.119532,-0.009916,0.053722,0.188189,0.953181,-0.010501,-0.002657,0.051308,0.086254,0.011071,0.185716,0.133538,0.253899,-0.001672,0.024693,-0.0009,0.000895,-0.003473,0.165971,0.005112,0.160658,0.002523,0.009198,0.047588,0.132101,0.043968,0.204126,0.21051,0.085936,-0.001643,-0.000765,0.016062,0.006206,0.043634,0.230151,0.122403,0.040866,-0.0047,-0.006323,0.219626,-0.039701,0.01651,-0.000402,0.005466,0.052574,0.220101,0.080876,-0.003991,0.009825,0.174851,0.05729,0.211195,-0.006677,0.059107,0.025766,-0.004402,-0.00189,-0.003621,-0.004334,-0.000101,-0.00191,-0.004755,-0.00085,2e-05,0.001012,0.006245,3e-06,5e-06,2.3e-05,-7e-06,0.000986,1e-06,1e-06,-2e-06,4e-06,3e-06,-3e-06,0.000988,-1e-06,0.000986,0.001003,0.000997,-1.5e-05,-1.5e-05,4e-06,2e-06,7e-06,-1.7e-05,-2.4e-05,-6e-06,0.000977,-2.7e-05,-0.00485,-0.001417,0.004875,0.034884,-0.124898,-0.212406,-0.205793,-0.297264,-0.232845,-1.003501,-0.472746,-0.605287,-0.615968,-0.586018,0.022301,0.038931,-0.886658,-0.233814,0.440042,-0.041205,0.001225,-0.723625,0.006362,-0.006508,-0.003461,-0.002144,-1.530151,-0.482247,-0.148387,-0.475961,0.004539,-0.11041,-0.721298,-0.060891,-2.373535,-0.514688,-0.398556,-0.119959,-0.159829,-0.424724,-0.337105,-0.209028,0.113576,0.109884,0.178804,0.140688,-0.359633
