0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
-0.006343,-0.014206,-0.015047,-0.015335,-0.015679,-0.016067,-0.023274,-0.023732,-0.031335,-0.023942,-0.024013,-0.023276,-0.022645,-0.015718,-0.014685,-0.007622,-0.022642,-0.015083,-0.015091,-0.022672,-0.015132,-0.022736,-0.007117,-0.006633,-0.006138,-0.006656,-0.006647,-0.007106,-0.015139,-0.015115,-0.022631,-0.014616,-0.015106,-0.00706,-0.00701,0.000927,0.000926,-0.007484,-0.007031,-0.014997,-0.00748,-0.007872,-0.000289,-0.00738,6.9e-05,0.000509,7.2e-05,-0.007422,6.3e-05,0.007598,-0.007343,-0.007382,-0.014757,-0.007197,-0.007182,0.00022,-0.006869,0.000437,4.7e-05,7.3e-05,-0.007351,-0.007421,3.8e-05,0.008289,0.000501,0.000526,-0.006866,0.000473,2.4e-05,-0.007408,-0.007359,-0.007307,-0.007263,-0.007205,0.000504,5.8e-05,-0.007688,-0.007281,-0.007145,-0.007125,-0.000278,-0.007609,-0.00766,-0.007309,-0.007271,-0.00734,-0.007347,0.000374,0.000368,0.000385,-0.000393,-0.007338,0.000383,-0.006978,2.9e-05,2.4e-05,4.7e-05,0.000374,2.4e-05,3.3e-05,2.7e-05,-0.007662,-2.1e-05,0.00728,0.007339,0.0,-1e-06,-0.00735,-0.007706,0.007247,0.00762,0.007663,0.014649,0.014608,0.00685,0.007173,0.014841,0.007435,-0.000604,-0.016116,-0.024129,-0.031647,-0.024701,-0.024501
-0.012856,-0.011641,-0.004682,-0.002863,-1.3e-05,0.003784,0.000618,0.005977,0.005853,0.009668,0.01118,0.004026,-0.002624,0.004744,-0.003699,0.001022,-0.002426,-0.001724,-0.001712,-0.001731,-0.001012,0.000917,-0.002744,-0.007476,-0.012935,-0.006673,-0.007439,-0.002189,0.00094,-0.000984,-0.001239,-0.005984,0.002286,0.001494,0.000794,-0.004637,-0.004907,0.0064,7.1e-05,0.00281,0.002025,0.00889,0.012984,0.005839,0.004101,-0.000324,0.003972,0.001793,0.00318,0.008019,0.004819,0.002695,0.00419,0.008896,0.009539,0.008831,-0.000779,-0.003699,0.002105,0.003121,-0.000275,-0.001676,0.001558,-0.006201,-0.001217,-0.000201,-0.001432,-0.002289,0.001107,-0.001712,-1.7e-05,0.001673,0.003073,0.004732,-0.001558,0.001995,0.006424,0.001338,0.004944,0.005359,0.007938,0.007071,0.005617,-0.000243,0.000743,-0.000888,-0.00103,-0.005044,-0.00514,-0.004738,0.004637,-0.00082,-0.00475,-0.005905,0.000637,0.000547,0.001028,-0.004866,0.000541,0.000714,0.000591,0.005212,-0.000433,-0.000441,0.000772,2.9e-05,-1e-06,-0.000993,0.004228,-0.001195,-0.006138,-0.005413,0.000657,-0.000259,0.003099,-0.003912,-0.011162,-0.014667,-0.018721,-0.021648,-0.016229,-0.014342,0.004053,0.010196
-0.023021,-0.031124,-0.034176,-0.032141,-0.029199,-0.02502,-0.017161,-0.011022,-0.010222,-0.00686,-0.005127,-0.00295,-0.000267,-0.003139,0.008108,0.002112,-0.000101,-0.000184,-0.000197,0.000612,0.000586,0.003597,0.008171,0.013193,0.017397,0.01407,0.013183,0.008733,0.002649,0.000463,0.000907,0.005155,0.00408,0.012752,0.011912,0.015431,0.015103,0.00777,0.011008,0.004478,0.002914,0.000194,0.003908,0.006956,0.004402,0.009729,0.004236,0.002574,0.003382,0.007804,0.005727,0.003491,0.005694,0.009904,0.010472,0.009082,0.00966,0.006041,0.002148,0.003171,0.000338,-0.001078,0.001585,0.012651,0.008533,0.009552,0.00892,0.007432,0.001113,-0.001094,0.000604,0.002291,0.003689,0.005327,0.008132,0.00198,-0.002693,0.001928,0.005477,0.005875,-0.001816,-0.00209,-0.003515,0.000342,0.001303,-0.000296,-0.000437,0.004667,0.00457,0.004961,-0.005056,-0.000237,0.004954,0.004384,0.000626,0.000535,0.001007,0.004842,0.000531,0.000697,0.000575,-0.003943,-0.000415,-0.000981,0.000196,2.2e-05,-3e-06,-0.000413,-0.004903,-0.001721,0.003035,0.003733,-0.000511,-0.001416,-0.007164,-0.004449,-0.002574,-0.005495,-0.018743,-0.03067,-0.034928,-0.032636,-0.034132,-0.027777
0.966848,0.01999,2.402054,0.353159,1.374509,1.307703,0.292798,-0.19696,-1.073189,0.975582,-0.06799,0.446053,3.298619,0.613005,-0.444641,0.135818,1.085997,0.059776,1.156396,-0.248822,4.030253,-0.013776,1.305672,-0.080752,-0.101313,0.397179,0.192536,4.329313,-0.004763,0.401338,4.377545,4.34494,-0.004526,-0.033846,4.353899,0.144459,-0.304118,0.178417,0.435798,0.195441,0.001567,0.031963,0.046961,0.0033,0.370649,-0.034514,-0.010904,-0.000515,0.001577,0.011302,0.000981,-0.001953,-0.000365,-0.409336,-1.253226,0.004276,-0.153881,-0.03578,0.015097,-0.411306,3.7084,-0.002621,-0.00043,-0.067238,-0.157389,-0.035039,-0.048691,0.293772,-0.011418,-0.01371,-0.053075,0.07879,-0.012684,0.288146,-0.071688,0.003828,0.04883,0.001396,0.002385,-0.427206,0.039809,0.042584,0.035696,-0.002231,-0.045865,0.000517,-0.001707,-0.036417,-0.048445,-0.032921,0.029543,-0.001912,-0.027009,-0.035768,-0.004336,0.002451,-3.3e-05,-0.036526,0.031304,0.091505,-0.022299,0.034364,0.000477,0.002149,0.003868,2.6e-05,2e-06,-0.043733,0.035386,0.000177,-0.034468,-0.016179,-0.311705,-0.334662,-0.436321,-0.58907,-0.7181,-1.735679,-0.487355,0.333175,-0.016951,0.143939,-3.237434,-0.213684
2.444769,0.390915,1.691459,0.651124,1.887406,1.03711,0.508453,0.534386,-1.353093,0.621431,0.629673,1.179236,1.65805,1.391246,1.119364,0.730659,1.495856,0.975746,0.722683,0.865993,1.526455,0.126315,0.233211,0.030535,0.00629,-0.064586,-0.263455,0.733412,0.030484,-0.002479,0.761043,0.750848,0.015003,0.000509,0.605852,-0.463195,-0.885686,-0.546514,-0.113391,-0.381148,-0.079086,-0.008547,-0.125774,-0.009481,0.072046,-0.003353,0.082029,0.001247,-0.013952,-0.035124,0.003073,0.015431,0.016722,-0.57784,-1.689099,-0.02648,-0.162065,0.011187,-0.10769,-0.553998,1.37335,0.028606,-0.000362,-0.005838,-0.164696,0.008648,0.024653,-0.576036,0.005454,0.022142,-0.012653,-0.138861,0.008159,-0.567547,-0.044702,0.00517,0.001683,0.018968,0.004817,-0.570736,-0.044855,-0.010974,0.00534,0.015123,-0.021139,0.018905,0.015675,0.01055,0.022627,-0.014139,-0.002113,0.01551,0.01524,0.027598,0.005152,-0.013791,-7e-05,0.010538,-0.146029,-0.173323,0.105248,0.00502,8.4e-05,-0.015196,-0.028849,8e-06,1.2e-05,0.116609,0.003141,-0.001603,-0.004659,-0.114557,0.609193,0.527444,0.861799,0.910633,0.786942,0.110134,0.35368,1.943333,-0.13735,0.091112,-2.904119,-0.074973
-0.924093,0.097966,5.006181,0.128232,-0.832547,1.115153,0.328661,-0.455521,1.110427,1.003748,0.474101,-0.134251,3.534875,0.749315,-0.441933,-0.208624,1.100366,-0.105762,0.577369,0.030699,3.264189,-0.237202,0.945069,-0.038833,-0.076822,0.164219,-0.133816,3.354831,-0.061287,0.416237,3.266777,3.273862,-0.036346,-0.005057,3.270326,-0.264565,0.397866,0.005954,0.210081,-0.262001,0.176735,0.011728,0.246166,0.01736,0.353993,0.00517,-0.148886,-0.004282,0.024971,0.070447,-0.006221,-0.029589,-0.034911,0.637954,1.814829,0.048472,0.172967,-0.01987,0.197466,0.593548,3.829767,-0.055459,-0.000987,0.013433,0.168261,0.001885,-0.018666,-0.299932,0.029415,-0.030747,0.020253,-0.122685,-0.010421,-0.078556,0.054527,-0.004116,-0.021122,-0.033563,-0.007433,0.605461,0.050309,0.008892,-0.013028,-0.029527,0.020401,-0.033021,-0.029694,-0.01825,-0.015394,-0.038865,0.021221,-0.028836,-0.009533,-0.049107,0.001653,0.024564,-0.000241,-0.018317,0.140252,-0.095493,-0.171623,-0.010674,-0.000308,0.029272,0.054595,2.1e-05,1.6e-05,-0.001739,-0.011649,0.003802,0.010898,0.195403,0.439552,0.596668,0.801939,0.981887,1.120437,0.022469,0.961368,-1.556426,0.021858,-0.077999,-3.551559,-0.569352
0.008198,0.01588,0.016214,0.016382,0.031003,0.030715,0.03777,0.037258,0.03687,0.029353,0.021955,0.014398,-0.000158,-0.00014,-0.00733,-0.00734,0.000153,0.007458,0.007279,0.021835,0.029147,0.036474,0.043895,0.05852,0.051172,0.050793,0.050631,0.050571,0.043159,0.03578,0.02144,0.021446,0.027966,0.013665,0.006879,0.007272,0.007313,0.007388,0.021456,0.014571,0.021979,0.021563,0.021596,0.014336,0.021033,0.033977,0.027319,0.021615,0.014256,-0.006964,0.000487,0.007631,0.000323,0.00016,0.007012,0.00708,-2.3e-05,0.00772,0.000559,0.000699,0.000719,0.007168,0.000114,0.00764,0.007506,0.007388,0.007483,0.022416,0.022515,0.00776,0.022293,0.014452,0.014271,0.007079,-0.006817,-0.006728,0.007015,0.007036,9.5e-05,-0.007301,-0.000174,-0.007554,-0.006934,0.000437,0.000114,-0.000157,0.006985,6e-06,0.007227,0.007257,0.00731,-2.2e-05,-1.9e-05,-0.000103,0.000565,-5e-05,-5.5e-05,4e-06,-0.007267,0.007223,0.007222,4e-06,8.6e-05,0.000563,-0.007227,-0.007443,0.007331,0.000145,5.7e-05,-8.2e-05,-0.007359,-0.008048,-0.008803,-0.01597,-0.023616,-0.038782,-0.038791,-0.045624,-0.058859,-0.051161,-0.057741,-0.064816,-0.065245,-0.066331
0.009796,0.008714,-0.003837,-0.000987,-0.00429,-0.012665,-0.014779,-0.015797,-0.016724,-0.017032,-0.013093,-0.003899,-0.006115,-0.005521,-0.00202,-0.001965,-0.005388,-0.004906,-0.000329,-0.002247,-0.002413,-0.003852,-0.008962,-0.00236,0.001833,0.012255,0.013953,0.013904,0.013444,0.013028,0.007734,0.007413,0.017185,0.011769,0.004938,0.000359,-0.00013,-0.000933,0.005831,0.00054,-0.000333,0.004875,0.003474,0.002798,0.009475,0.025612,0.017717,0.002204,0.002599,-0.004081,-0.005171,-0.003962,-0.003967,-0.001182,0.002157,0.001656,0.00015,-0.004515,-0.005617,-0.006646,-0.006782,0.00115,-0.000822,-0.002138,-0.001128,-0.000283,-0.000909,-0.00401,-0.004544,-0.004289,-0.002867,0.001915,0.003026,0.00183,-0.005326,-0.005888,0.002243,0.002117,-0.000586,-0.000498,0.001063,0.001082,-0.004593,-0.004564,-0.000729,0.000973,0.002431,-4.8e-05,0.00093,0.00075,0.000437,0.00013,0.000112,0.00062,-0.005281,0.0003,0.000332,-2.8e-05,-0.000707,0.000975,0.000973,-2.4e-05,-0.000525,-0.00526,-0.000967,0.000348,0.000313,-0.000862,-0.000336,0.000483,-0.000159,0.005919,0.01442,0.013321,0.01717,0.023021,0.024633,0.022257,0.01292,0.009992,0.003807,0.001696,0.005638,0.017428
0.009724,0.018099,0.034385,0.037016,0.04266,0.04379,0.041481,0.030993,0.020716,0.0113,0.005834,-0.004113,-0.005667,-0.005124,-0.001621,-0.001573,0.004367,0.00456,-0.000569,-0.0029,-0.003358,-0.005067,-0.010329,-0.014468,-0.010252,-0.009996,-0.008569,-0.008703,-0.008855,-0.008903,-0.003573,-0.003894,-0.004582,0.000696,0.00416,-0.000182,-0.000641,-0.001403,-0.005481,-0.000563,-0.001952,-0.006472,0.001617,0.001524,-0.002154,-0.006921,-0.00447,0.000235,0.001212,0.006148,0.004516,0.005046,0.005654,-0.001114,0.001413,0.000936,0.00014,0.00452,0.004101,0.003138,0.003006,0.00046,-0.00078,-0.002651,-0.001706,-0.00091,-0.001506,0.003683,0.003153,0.004696,0.004711,0.000453,0.001509,0.001053,0.005062,0.004532,0.001465,0.001332,-0.000561,0.000199,0.001013,0.001699,0.005753,0.005113,-0.000693,0.000921,0.001635,-4.9e-05,0.000211,3.9e-05,-0.000271,0.000115,0.000104,0.000587,0.004434,0.000287,0.000315,-3e-05,7e-06,0.000245,0.00024,-2.6e-05,-0.000495,0.004455,-0.000238,0.001004,-0.000379,-0.00082,-0.000321,0.000457,0.000528,-0.003153,-0.013956,-0.014327,-0.019459,-0.022058,-0.020584,-0.022247,-0.020596,-0.024127,-0.029686,-0.031355,-0.037447,-0.04555
0.171276,0.243711,0.216154,0.274894,0.367803,-0.018477,0.044775,-0.042221,0.345099,-0.018332,-0.012423,-0.003543,0.001044,0.00148,-0.009829,0.005049,-0.047483,-0.034293,0.031804,0.053424,0.430672,0.408495,-1.187489,-1.116964,0.078633,-0.242476,0.082382,-0.033794,0.076749,-0.328278,-0.084444,0.045457,0.07386,0.024201,0.057545,0.002458,0.041257,-0.129913,0.137811,0.221251,-0.059022,-0.395173,-0.002717,0.179769,-0.107761,0.11457,0.074937,-6.1e-05,-0.004556,0.08311,-0.053665,0.000289,0.040604,0.2546,-0.01061,0.098257,0.00129,-0.034929,-0.034843,-0.034341,-0.04537,0.158392,0.012011,-0.00513,0.137008,0.199417,0.04531,-0.04447,0.085838,-0.01414,-0.043065,0.204619,0.306021,0.013936,-0.040169,-0.036219,0.011501,0.00637,0.000237,0.005665,0.003446,-0.010247,-0.039565,-0.035383,0.24413,-0.00173,0.000937,0.149776,-0.017838,-0.002222,0.2004,-0.010859,-0.002542,-0.144374,-0.040167,0.006636,0.006682,0.005632,-0.000852,0.001053,0.001013,-0.006543,-0.002278,-0.035599,-0.000645,9.6e-05,0.003287,-0.184217,-0.004729,-0.000557,-0.235607,-0.024346,-0.360815,-0.489241,1.019061,0.469642,0.335118,0.36133,-0.728433,-0.415244,-0.575654,-0.21951,-0.526286,-4.370971
