0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.007087,0.013348,0.013343,0.006312,0.006273,0.013112,0.013747,0.006842,0.013568,0.014273,0.013759,0.006871,-2e-06,1e-06,2e-05,-0.000618,-0.000607,-0.000514,-0.00804,-0.008028,-0.008752,-0.001818,-0.001851,-0.001792,0.004991,-0.001233,-0.001221,-0.000641,-0.000618,9.5e-05,3.3e-05,-5.5e-05,-0.0001,-0.000808,-0.007486,-0.000459,-0.000506,-0.00053,5e-06,0.006644,-0.000251,0.007067,0.006257,0.006918,0.006801,0.006671,0.007321,0.007279,0.008019,0.008049,0.008154,0.008281,0.007522,0.001608,0.007626,0.000813,0.000939,0.000913,0.006957,0.006919,0.006724,0.013375,0.006423,0.013927,0.014713,0.007219,0.008035,0.001154
-0.001796,0.004936,0.005057,0.005889,0.00623,0.007402,0.001818,0.001163,0.003599,-0.002554,0.001474,0.000829,-1.2e-05,-1e-05,-0.000172,0.005023,0.004881,0.004005,0.008697,0.008629,0.014991,0.015004,0.015352,0.014711,0.015884,0.010217,0.010137,0.005418,0.005138,-0.000942,-0.000313,0.000572,0.001038,0.007057,0.005055,0.003477,0.004011,0.004269,2.1e-05,0.002286,0.002619,-0.000926,0.005871,0.000789,0.001384,0.002436,-0.002916,-0.002554,-0.008669,-0.00896,-0.009839,-0.010929,-0.00481,-0.012373,-0.005663,-0.005979,-0.007051,-0.00684,-0.000458,-0.000146,0.001436,0.002971,0.003683,-0.001614,-0.007649,-0.002763,-0.008915,-0.008569
-0.002439,-0.006108,-0.005996,-0.004455,-0.004138,-0.003823,0.000121,0.000282,0.001773,0.005184,-0.000232,-3.8e-05,-2.5e-05,-1.7e-05,-0.000164,-0.00447,-0.004602,-0.005417,-0.00939,-0.00945,-0.012637,-0.013397,-0.013048,-0.013639,-0.013307,-0.00868,-0.008737,-0.00404,-0.004301,-0.000895,-0.000297,0.000542,0.000988,-0.002475,-0.003576,-0.005863,-0.005356,-0.005109,2.1e-05,0.001383,0.002489,0.007476,0.004749,0.009151,0.009598,0.010548,0.014596,0.014916,0.018268,0.017988,0.017189,0.016262,0.012775,0.015692,0.011999,0.012505,0.011544,0.011728,0.007709,0.007979,0.009357,0.009918,0.011271,0.014658,0.018208,0.014388,0.017853,0.018909
-0.108011,-0.313161,-0.211363,-0.137762,-0.187957,-0.412508,1.035935,0.00117,0.152943,-0.416269,-0.152805,-0.210282,-0.208043,-0.129236,-0.010199,-0.003797,-0.098308,-0.018477,-0.063505,-0.090443,0.032125,-7.8e-05,-0.002262,-0.049487,-0.037753,0.11459,1.58375,0.002725,0.020768,0.016877,0.013558,-0.001215,-0.042079,0.040574,0.039919,0.002846,0.036993,0.049955,-0.000225,0.016712,0.089861,0.029474,0.191941,-5.120097,0.080153,0.196852,0.0267,0.045092,0.089972,-0.194595,0.192965,-4.76833,-1.280908,-1.22828,-1.202423,-0.13358,-0.034421,-0.022611,-1.322239,-0.025862,-0.02661,-0.047598,-0.026605,-0.063449,-0.101667,-0.066148,-0.10485,-0.21814
0.643513,0.844614,0.567303,0.51512,0.710052,1.388016,1.37935,1.511404,1.287853,1.45637,1.129784,1.014346,0.98876,0.691696,0.096319,-0.163649,0.618684,0.311484,0.678139,0.799088,0.417487,0.528516,0.503663,0.682575,0.728967,0.518953,0.927551,0.195977,0.088353,-0.127455,-0.118006,0.000517,0.175457,-0.01935,0.008972,0.145143,-0.012583,-0.109769,0.003416,-0.132252,-0.39945,-0.269296,-0.701787,-2.203349,-0.549198,-0.914534,-0.950064,-1.061473,-1.214358,-1.333424,-1.01094,-2.135456,-1.289624,-1.300391,-1.321828,-0.5021,-0.312901,-0.323055,-0.716544,-0.019033,-0.034956,-0.085431,-0.033447,-0.044369,-0.019402,-0.030036,-0.006607,-0.056276
0.169215,0.457038,0.232401,-0.043556,0.117803,0.112787,1.04056,0.329891,-0.026187,0.105964,0.265317,0.007015,0.041411,-0.020922,-0.180633,0.232774,0.44375,0.203196,0.471027,0.522625,0.328819,0.405735,0.430147,0.547765,0.610379,0.419624,0.535089,0.172993,0.091632,0.152389,0.159319,-0.001388,0.128507,0.008261,-0.011812,0.13362,0.016303,0.155069,-0.004475,0.189252,-0.016234,-0.151826,-0.451395,-1.032368,-0.124601,-0.362807,-0.412413,-0.24534,-0.430395,-0.530502,-0.255966,-2.407013,-0.605061,-0.76735,-0.501977,0.53138,0.488142,0.485824,-0.548047,0.03397,0.058265,0.117654,0.055537,0.068406,0.023889,0.039153,-0.004661,-0.096159
-0.01361,-0.013448,-0.013399,-0.013262,-0.013264,-0.013215,-0.013219,-0.013256,-0.006338,-0.006429,-0.006608,0.000231,0.000134,6.5e-05,-1.1e-05,-3.2e-05,-2e-06,1.8e-05,-0.0,0.0,-0.00693,-2e-06,-2e-06,-3e-06,-0.0,-3.9e-05,-2e-05,0.0,2.7e-05,2.2e-05,1.5e-05,-0.0,-0.006935,-0.006911,4.3e-05,2e-06,-1e-05,-9e-06,-4.8e-05,-0.007011,-0.007101,-0.000306,-0.007687,-0.015145,-0.015276,-0.015604,-0.015764,-0.015799,-0.022784,-0.029798,-0.022526,-0.022187,-0.021885,-0.01442,-0.014376,-0.014339,-0.00715,-0.007172,-1e-06,0.007199,8.9e-05,0.007233,3.7e-05,0.000123,0.000148,1.9e-05,4.6e-05,5.8e-05
0.008201,0.003499,0.003927,-0.000985,0.004596,0.004667,-0.001545,-0.002328,0.002278,0.001129,-0.001097,0.002806,-0.003967,0.000838,-8.2e-05,-0.000351,-8e-06,0.000194,-0.005679,-0.005677,0.000654,-9e-06,-4e-06,-0.005675,-0.00567,-0.000455,-0.000228,1.3e-05,0.000339,0.000266,0.000186,1.3e-05,0.000707,0.000991,-0.00506,-0.00552,-0.005667,-0.005674,-0.000546,-0.000105,-0.001113,-0.008986,-0.007386,-0.01698,-0.012497,-0.020323,-0.020725,-0.020278,-0.017254,-0.019351,-0.012632,-0.009226,-0.0063,0.000517,0.000876,0.001139,0.00071,0.000561,-5e-06,-0.000357,0.000631,-8.8e-05,0.000272,0.000892,0.001083,0.000141,0.00034,0.000425
0.008293,0.013088,0.013458,0.018027,0.013928,0.013909,0.017301,0.016507,0.011401,0.010329,0.008262,0.002562,0.005507,0.000765,-7.1e-05,-0.000319,-9e-06,0.000175,0.003945,0.003945,0.000717,-9e-06,-4e-06,0.003955,0.003955,-0.000416,-0.000207,1e-05,0.000312,0.000243,0.000168,1.2e-05,0.000765,0.001024,0.004523,0.004104,0.00397,0.003965,-0.000494,2.7e-05,-0.000889,0.000951,-0.006639,-0.00623,-0.011352,-0.009537,-0.010099,-0.009772,-0.006961,0.000415,-0.002577,0.000624,0.003453,0.000549,0.000892,0.001133,0.000704,0.000555,3e-06,-0.000341,0.000617,-8.6e-05,0.000266,0.000876,0.001063,0.000137,0.000333,0.000417
-0.009235,-0.036085,-0.036885,-0.07234,-0.036575,-0.036454,-0.071954,-0.073804,-0.03714,-0.031138,-0.033685,0.008344,-0.028807,0.001612,-0.007609,-3.2e-05,9.9e-05,8.4e-05,-0.035488,-0.035501,-0.000938,3.1e-05,1.6e-05,-0.035527,-0.035523,1.2e-05,1.9e-05,-0.000133,-7.5e-05,-5.3e-05,-4.4e-05,0.396381,-0.00114,-0.0011,-0.03562,-0.035588,-0.035724,-0.035661,-0.002766,-0.001224,0.002901,-0.026729,-0.157715,1.183597,-0.034859,0.382381,1.105446,-0.019189,0.007288,0.323535,4.745313,-0.026799,-0.032551,0.005499,0.002803,0.00134,-0.001663,-0.001545,-0.000382,0.000738,-0.000171,0.00085,-9.7e-05,-6.8e-05,0.000568,-3.7e-05,-2e-05,-1.9e-05
