0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0.02018,0.014371,0.008975,0.003562,0.002692,-0.002509,-0.003413,-0.009789,-0.005267,-0.003693,-0.004929,-0.000735,0.000232,-0.000163,-0.000331,-0.000179,0.006252,0.005987,0.005905,0.007291,0.00047,-0.003465,0.0023,0.003267,0.00381,0.003831,0.003746,-0.003015,-0.003097,-0.004419,-0.004513,-0.005668,-0.001548,-0.000232,0.006067,0.006601,0.000507,-3.6e-05,-0.000387,-0.000194,-0.000429,-0.000516,-0.000782,-0.00062,-0.000809,-0.00095,-0.001015,-0.000894,-0.00089,-0.001166,-0.001222,-0.001063,-0.001252,-0.001152,-0.001198,-0.001269,0.004675,-0.002095,0.002356,0.002837,0.002863,-0.003768,0.002085,0.003486,0.003631,-0.001429,0.004005,-0.001613,-0.000369,-0.000761,-0.001138,-0.002694,4e-06,-0.001194,0.000346,0.000283,0.000406,0.000704,0.001366,0.001799,0.001616,0.001671,0.001265,0.001191
-0.013517,-0.014506,-0.016684,-0.018867,-0.014673,-0.017511,-0.013221,-0.010988,-0.004262,-0.010582,-0.005429,0.002096,-0.002436,-0.001275,-0.000789,-0.001039,-0.003682,-0.002924,-0.00271,-0.008463,-0.004876,-0.013135,-0.011921,-0.014742,-0.016331,-0.016396,-0.016154,-0.012851,-0.012651,-0.007093,-0.006786,-0.001669,0.00625,0.000686,0.000478,-0.001075,-0.001494,0.000104,0.001134,0.000566,0.001248,0.001509,0.002298,0.001813,0.002416,0.002769,0.002936,0.002598,0.00261,0.003418,0.003584,0.003117,0.003673,0.003382,0.003514,0.003726,0.004409,0.007861,0.014582,0.013117,0.013049,0.016127,0.016925,0.011137,0.010684,0.007594,0.009564,0.008109,0.002823,0.003807,0.005014,0.011135,1.2e-05,0.005163,-0.000986,-0.00082,-0.001202,-0.001713,-0.003934,-0.004808,-0.00467,-0.004854,-0.003678,-0.003422
0.025986,0.025953,0.025257,0.024566,0.01993,0.01883,0.01423,0.0089,0.005089,0.008583,0.004509,0.00121,0.005739,0.006402,0.006673,0.006427,0.011672,0.012096,0.012219,0.016098,0.011475,0.014452,0.014691,0.01317,0.012334,0.012317,0.012488,0.007644,0.007775,0.003703,0.003868,-0.000455,-0.003689,0.000393,-0.000176,-0.001039,-0.00082,6.4e-05,0.000637,0.000324,0.000702,0.000845,0.001273,0.001005,0.001055,0.00153,0.00162,0.001433,0.001432,0.001869,0.001951,0.001693,0.001988,0.001828,0.001896,0.002002,0.001946,-0.002854,-0.006717,-0.007505,-0.007511,-0.012459,-0.012414,-0.008478,-0.008705,-0.009929,-0.009271,-0.009629,-0.005468,-0.004886,-0.004266,-0.008198,3e-05,-0.004184,-0.000504,-0.000417,-0.000615,-0.001131,-0.002115,-0.002761,-0.002539,-0.002643,-0.002016,-0.001875
-0.187947,0.019199,0.387109,-0.143379,-0.178685,1.452592,0.026934,-0.13331,4.401634,5.922633,0.465757,-0.091539,-0.192424,0.193191,-0.21383,4.85928,-0.051896,0.804307,-0.089991,-0.011875,-0.098865,0.006069,-0.097028,0.392134,-0.09465,0.018178,0.050607,1.487467,1.567451,0.058121,1.573268,0.057885,1.062245,0.210945,0.467698,0.212053,0.187469,0.133302,0.08934,0.157076,0.276356,0.274856,0.079058,0.206303,5.101032,0.376258,0.479226,0.268937,0.103633,0.236235,0.22412,0.187118,0.162055,0.088622,-0.008417,0.00692,0.008995,0.153816,-0.225154,-1.226563,0.120954,0.185479,0.127602,0.231039,0.087129,0.102115,0.107799,0.09043,0.014941,1.550851,0.097198,-4.062978,0.122892,-0.930068,0.160883,0.261011,0.404045,-4.23365,0.151866,-4.300893,0.596492,0.737297,0.726583,-0.896068
0.155675,0.166117,0.432802,0.125282,0.136542,1.923764,0.268709,0.340306,-1.868014,0.196265,0.223211,0.94052,1.116378,1.067194,1.176285,-1.045091,0.71749,2.259971,1.022674,0.808666,0.726041,0.747643,0.611316,2.376312,0.895878,0.611301,1.039611,0.826911,1.135127,1.647777,1.312158,1.784233,-0.206889,1.729838,0.906354,1.132737,0.909052,0.818052,0.366873,0.723166,0.151879,0.133045,0.023264,0.103596,1.290877,0.136994,0.164406,0.062993,0.025678,0.068648,0.058233,0.045621,0.038393,0.012089,-0.132505,-0.117711,-0.118955,-0.749343,-0.852771,-1.069997,-0.337062,-0.428018,-0.11287,-0.203013,-0.119083,-0.205402,-0.221532,-0.114905,-0.115628,-1.112651,-0.246681,-3.625636,-0.496898,-2.032016,-0.84883,-1.070282,-1.421341,-4.151837,-1.738972,-4.178787,-1.69725,-2.084469,-2.018282,-2.278888
-0.523291,-0.554681,-1.066658,-0.260308,-0.201842,-1.42009,-0.148676,0.146107,2.614948,0.893441,0.13852,0.562533,0.528125,0.468607,0.292583,1.575904,-0.167994,-2.047979,0.501242,0.330143,0.207293,0.198111,0.116139,-2.03634,0.160154,0.100821,0.34134,0.313231,0.382499,0.648929,0.141986,0.11142,2.296521,0.34632,1.059467,0.631381,0.734912,0.456573,0.432632,0.631086,0.789662,0.717708,0.137476,0.72972,-1.533507,1.135794,1.645821,1.266816,0.212644,0.363292,0.426878,0.375597,0.31267,0.239367,0.412441,0.203305,0.205991,-0.156493,0.183133,0.783023,0.114038,0.0395,0.291382,0.456628,0.24181,0.343534,0.41274,0.209058,0.180828,2.472589,0.093754,1.765622,0.159581,0.177853,-0.265527,-0.609374,-0.894829,-0.245522,-0.983367,-1.157463,-1.148486,-1.406959,-1.280928,-1.389644
0.00256,0.003241,0.003183,0.003108,0.003188,0.002737,0.002714,0.002914,0.002496,-0.003508,0.003115,0.003263,-0.00212,-0.00268,-0.002542,-0.008297,-0.008509,-0.00242,-0.008487,-0.003901,-0.003591,0.001973,0.007583,0.001575,0.00223,0.002752,0.00209,0.000837,0.00042,-5.6e-05,0.005272,-0.000985,0.005087,0.004973,-6e-06,0.005125,0.005597,-0.000591,-0.000285,-0.000409,-0.000667,-0.000148,-0.001145,-0.001227,-0.001779,0.003558,0.003204,0.004095,0.003315,0.004124,0.004398,0.009974,0.004193,0.009639,0.00431,0.003341,0.003119,-0.003346,-0.003497,-0.004058,-0.003361,-0.00304,-0.008377,-0.008117,-0.007179,-0.006668,-0.005909,-0.005728,-0.00024,-0.000156,-0.006454,-0.000593,-0.000515,-0.001003,-0.001018,-0.006971,-0.001009,-0.006969,-0.00697,-0.012938,-0.007098,-0.006528,-0.00066,-0.006631
0.004079,0.009523,0.00938,0.009181,0.009429,0.004697,0.004654,0.00528,0.000626,-0.001785,-0.000895,-0.000434,0.002306,-0.002799,-0.002424,-0.000905,-0.001615,0.001203,0.001831,-0.006622,-0.00235,-0.004319,-0.006129,-0.005491,-0.000152,0.004797,0.002852,-0.004267,-0.005512,-0.00693,-0.009497,-0.009746,-0.00668,-0.007044,-4e-06,-0.006618,-0.001777,-0.005202,-0.004275,-0.004644,-0.00885,-0.003844,-0.010305,-0.010554,-0.012245,-0.01498,-0.016076,-0.006528,-0.012424,-0.006525,-0.005738,-0.007922,-0.006481,-0.012569,-0.00619,-0.012806,-0.013545,-0.014134,-0.011123,-0.01639,-0.010645,-0.009598,-0.006283,-0.00543,-0.002443,-0.000814,0.001557,0.002114,-0.004242,-0.003981,-0.003623,-0.005311,-0.005074,-0.010081,-0.010119,-0.008645,-0.010073,-0.008593,-0.008558,-0.007041,-0.008878,-0.003652,-0.005449,-0.003927
0.009993,0.005825,0.005694,0.005533,0.005663,0.010198,0.010124,0.010449,0.015049,0.021011,0.021379,0.021603,0.023165,0.027486,0.027622,0.02854,0.028094,0.022221,0.022672,0.025216,0.020279,0.019075,0.017973,0.01846,0.014024,0.009399,0.008418,0.01197,0.011366,0.010686,0.009243,0.00935,0.003593,0.003422,-5e-06,0.003632,-0.001074,0.004535,0.004983,0.004811,0.009848,0.005211,0.009178,0.009066,0.00827,0.00675,0.006224,-0.003366,0.000874,-0.003386,-0.003013,-0.004301,-0.003404,0.000542,-0.003275,0.000601,0.000223,9.7e-05,-0.00564,-0.00113,-0.005468,-0.004972,-0.003115,-0.002677,-0.001121,-0.000265,0.000986,0.001279,0.005109,0.005244,0.005588,0.004546,0.00467,0.009387,0.009373,0.010317,0.009427,0.01037,0.010402,0.011367,0.010257,0.005627,0.004528,0.005487
-0.146445,0.000795,-0.000368,0.001632,0.001251,-0.031964,-0.034129,-0.033051,-0.067081,-0.100553,-0.099869,-0.095404,-0.109365,-0.142621,-0.13794,-0.133912,0.295137,-0.117737,4.640473,-0.136977,-0.102595,-0.098715,-0.062564,-0.10217,-0.06786,-0.033448,1.407889,-0.068323,-0.06831,-0.068739,-0.062326,-0.068828,-0.022674,-0.03393,-0.000774,-0.030962,0.000339,-0.034381,-0.035095,-0.034802,-0.069347,-0.035044,-0.068539,-0.069986,-0.070287,-0.068769,-0.069214,-0.000556,-0.034875,-0.000359,0.038553,0.428801,-0.000265,-0.03364,-0.000713,0.13115,-0.039828,-0.015168,0.125189,-0.035939,-0.004852,-0.004627,-0.002036,-0.003299,-0.002084,-0.002042,-0.001073,-0.00106,-0.034518,-0.025228,-0.038508,-0.034505,-0.034465,-0.054194,-0.032457,-0.051867,-0.046494,-0.074095,0.058914,-0.071918,-0.076816,-0.038807,-0.03526,-0.040347
