0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
-0.002121,-0.001363,-0.002988,-0.009754,-0.00308,-0.00315,0.002576,-0.003993,0.001807,0.001829,0.002869,0.007908,0.001189,0.007209,0.000654,0.007909,0.000214,-0.00488,0.001687,0.002836,0.001556,0.001405,5.9e-05,0.000826,0.000143,0.000143,0.000248,0.000807,0.001107,0.008229,0.007726,0.013718,0.01349,0.014263,0.011996,0.011526,0.004336,0.00321,-0.002771,-0.004021,-0.002432,-0.010537,-0.009125,-0.009635,-0.007012,-0.001429,-0.006781,0.00181,0.006828,0.006569,0.012958,0.012799,0.01284,0.01106,0.011922,0.007367,0.00584,0.004785,-0.001646,0.004598,0.005341,0.005312,0.005104,0.004731,0.005639,-0.000583,-0.0018,0.005101,-0.001167,-0.000271,0.000419,-0.005765,0.001109,0.001309,0.001236,-0.005269
-0.022709,-0.025363,-0.016761,-0.015317,-0.014808,-0.014624,-0.009226,-0.010159,-0.006364,-0.006434,-0.011717,-0.003459,-0.004159,-0.000937,-0.00227,-0.004984,-0.000746,-0.00885,-0.00752,-0.013181,-0.007092,-0.006572,-0.000225,-0.002904,0.001147,0.001121,0.000762,-0.001172,-0.002215,-0.002493,-0.000674,0.003042,0.00404,-0.000352,0.008913,0.010433,0.010711,0.015996,0.010705,0.016567,0.009666,0.01497,0.008659,0.010611,-0.001403,0.004904,-0.000646,-0.007603,0.000464,0.001481,0.003312,0.003834,0.003817,0.011129,0.006551,-0.002899,0.003604,0.006894,0.00511,0.007408,0.003254,0.003332,0.003891,0.005029,0.000374,-0.001861,0.003745,0.003728,0.001718,-0.000889,-0.002988,-0.005347,-0.005228,-0.005824,-0.005613,-0.006924
0.016157,0.014053,0.004317,-0.002159,-0.002643,-0.002539,-0.007462,-0.007443,-0.005266,-0.005353,-0.001209,-0.003846,-0.003503,-0.001757,-0.001923,0.003462,-0.000639,0.002129,0.002288,0.006161,0.002662,0.003102,-0.000191,-0.002469,-0.007727,-0.007756,-0.008071,-0.009749,-0.010667,-0.011978,-0.010442,-0.008253,-0.007539,-0.002446,-0.003108,-0.001761,-0.000447,-0.004626,0.000609,-0.003044,-0.000309,-0.003415,-0.000166,0.001319,0.008335,0.004088,0.000467,0.002011,-0.000602,0.00018,0.00082,0.001258,0.001221,-0.001173,0.003574,0.005163,0.002054,0.004875,0.004349,0.005287,0.010367,0.010386,0.010841,0.011717,0.016403,0.015483,0.011524,0.010553,0.009842,0.007628,0.005973,0.005057,0.004229,0.003744,0.003924,0.003803
0.101104,-0.070285,4.171316,0.122294,1.443409,-0.008453,4.77639,0.021872,-0.017046,-0.018148,1.795095,0.166204,-0.013846,0.000673,0.071093,0.472753,0.5181,1.203831,0.254431,1.619386,-0.06467,-0.063884,-0.020282,0.740625,1.290101,0.258406,0.243556,0.342095,-0.04481,1.406745,0.353476,-0.061186,4.763492,1.503786,-0.01614,0.01174,0.038525,-0.546619,-0.52322,0.017908,0.02186,0.064989,0.028154,-5.326046,-5.705195,-5.561225,-0.438379,-6.207368,-0.698531,-5.462354,0.087692,-1.467645,-5.074226,0.222032,0.200484,-4.603058,1.211554,-1.337517,0.324316,0.170591,0.215435,-3.950661,-0.07918,-3.942689,0.213524,0.034056,-3.493949,-0.124464,0.267475,-2.879242,-3.22243,-0.087625,0.064724,-0.85261,0.105104,0.31951
-0.215061,-0.525885,-2.134791,0.178831,-0.650068,-0.220892,-1.948305,-0.291342,0.010942,0.006974,1.329021,0.121045,0.009777,-0.00855,0.013678,0.228191,0.992932,-0.300996,0.26926,1.314382,0.046725,0.361844,0.262017,1.141054,-0.134592,0.894274,1.178003,0.734963,0.785393,-0.008737,0.77487,0.551088,-1.645382,0.095509,0.119128,0.488179,0.53103,-1.199986,-1.216022,0.100246,0.079662,-0.041644,-0.038182,1.389866,0.705961,0.283973,-0.831142,-0.656392,-0.621825,-0.077047,-0.833509,-0.607207,-1.23859,-1.343997,-1.32442,-1.242398,0.566174,-0.951257,-1.069372,-0.639389,-0.885869,-1.178342,-0.953081,-2.168741,-0.977886,-0.572596,-0.850202,-0.561185,-0.5447,-1.034426,-0.508609,-0.438809,-0.128539,-0.352493,-0.180705,-0.632782
-0.745235,-0.542341,2.751129,-0.256326,0.477577,-0.265198,2.11081,-0.307999,-0.01463,-0.017043,-1.653645,-0.146013,-0.018933,-0.010451,0.079995,0.310226,-0.145722,0.906184,0.424318,-1.781354,-0.003184,0.249803,0.190649,-0.150307,0.884839,0.828977,0.51094,0.189761,-0.007688,0.45349,0.663187,0.138376,0.435569,0.354477,-0.076225,0.520182,0.278185,2.308342,2.282799,0.00889,-0.126054,0.084845,0.064994,-0.193133,-0.087622,-0.308349,-0.23592,0.665783,0.920754,-0.29553,0.712382,0.457544,-1.182665,0.436318,0.631131,-2.306718,-1.482868,-0.43368,-0.000722,0.386184,0.420215,-3.182075,0.059245,-3.209877,0.231048,0.237548,-3.717252,-0.184601,-0.084492,-4.843096,-4.504169,-0.476236,-0.115522,-1.342015,-0.152143,-0.393769
-0.00531,-0.011307,-0.010501,-0.009751,-0.002721,0.003663,0.004173,0.009991,0.009896,0.002879,0.001899,0.001163,0.000565,-5.8e-05,-0.000317,-0.006942,-0.007184,-0.007543,-0.007601,-0.014048,-0.014096,-0.013404,-0.014079,-0.013891,-0.006882,-0.006389,0.000903,0.000796,0.000603,0.000626,-0.000828,-0.007855,-0.008395,-0.008805,-0.009709,-0.009241,-0.0095,-0.00263,-0.002541,-0.001907,-0.00725,-0.000465,-0.00044,0.006612,-0.000959,-0.000585,-0.001598,-0.008841,-0.00851,-0.014446,-0.007678,-0.007477,-0.007927,-0.007566,0.000232,0.008818,0.002306,0.008967,0.001783,0.001351,0.007288,-0.006314,-0.005756,-0.005928,-0.012838,-0.012391,-0.005809,-0.005986,-0.006156,0.000154,-0.007168,-0.000684,0.005872,0.005622,0.00591,-0.00069
0.009805,0.013513,0.015983,0.01447,0.014141,0.008032,0.013447,0.005746,0.009286,0.009389,0.006237,0.003889,0.001902,-0.000182,-0.00104,0.000174,-0.004321,-0.009176,-0.009321,-0.007434,-0.007516,-0.00158,-0.00731,-0.006692,-0.010511,-0.008985,-0.008286,-0.008612,-0.009202,-0.005425,-0.009896,-0.006044,-0.007675,-0.008872,-0.011449,-0.006351,-0.007018,-0.011416,-0.014849,-0.013044,-0.003858,-0.005064,-0.004991,-0.001735,-0.002832,0.001971,-0.00102,-0.001078,-5e-05,0.007466,0.002424,0.003042,-0.001934,-0.000865,0.000647,0.008109,0.010251,0.004925,0.005127,0.003894,0.000208,-0.00109,0.00052,2.2e-05,0.000877,0.00213,0.00032,-0.0002,-0.000693,-0.003231,-0.003523,-0.005579,-0.007455,-0.008152,-0.003718,-0.001956
-0.000821,0.002041,0.004061,0.011482,0.011376,0.015174,0.010781,0.013357,0.007512,0.007362,0.004857,0.00302,0.001464,-0.000144,-0.000808,-1.1e-05,0.00498,0.009701,0.009595,0.010903,0.010842,0.006951,0.011007,0.011485,0.01721,0.018391,0.019096,0.01883,0.018376,0.012788,0.009407,0.003724,0.002488,0.001571,-0.000419,-0.005037,-0.005596,-0.000307,0.005583,0.007003,0.005385,0.004646,0.004704,-0.001155,-0.00222,-0.007073,-0.009427,-0.009715,-0.008931,-0.011858,-0.00698,-0.006494,-0.001798,-0.000946,0.00053,-0.001918,-0.000456,0.004187,0.004083,0.003091,0.000391,0.007551,0.008822,0.008429,0.008869,0.009844,0.008645,0.008227,0.007837,0.006077,0.005624,0.004245,0.003003,0.002448,-0.002688,-0.001533
-0.09299,-0.116694,0.050482,-0.000319,0.000332,-0.033141,0.008705,-0.029522,0.327487,-0.244879,-0.20242,3.662349,3.555739,0.012147,-0.049008,0.002184,-0.027763,-0.314904,-0.062342,0.783937,-0.335849,0.048338,3.922906,-0.067479,0.428346,-0.104196,-0.101923,-0.099866,-0.100438,0.086424,-0.040022,0.505354,0.236231,-0.036096,4.107946,0.374589,-0.014715,4.712285,4.162467,-0.114483,-0.02168,-0.074417,-0.114863,-0.147914,1.309753,0.044136,0.040021,-0.040822,-0.011008,0.067061,-0.106536,0.032544,0.051304,-0.000709,-0.001008,-0.43586,0.036465,0.03134,0.044997,0.158191,0.022949,-0.021754,-0.013293,-0.069614,0.255074,0.135702,0.043384,0.041454,0.166304,-0.020491,0.132754,0.039703,-0.018823,1.31767,0.594076,0.126744
