0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
0.005963,0.006097,0.006166,0.012001,0.01205,0.011497,0.011532,0.01167,0.011906,0.011922,0.012082,0.018413,0.029161,0.029337,0.035407,0.035758,0.041515,0.041807,0.042169,0.04216,0.042292,0.04229,0.042461,0.043386,0.042636,0.031981,0.037967,0.026659,0.020766,0.020473,0.021208,0.015197,0.014937,0.014313,0.006948,0.006746,0.006258,0.001123,-0.003709,-0.004338,-0.004598,-0.011088,-0.011739,-0.010693,-0.010605,-0.011017,-0.011164,-0.010913,0.000617,0.000987,0.000887,0.00601,0.004811,0.005127,0.007007,0.006526,0.006423,0.012108,0.012245,0.000778,0.001146,0.002105,0.002078,0.001662,0.007174,0.007173,0.00037,0.001158,0.001522,0.001697,0.001209,0.001277,0.006856,0.005916,0.00024,-6e-06,-0.006949,-0.000938,-0.000739,0.006047,-1.3e-05,-0.000264,-0.000451,0.006676,0.007102,0.006283,0.006405,0.0068,0.006724,-0.000669,-0.00087,-0.00159,-0.001463,-0.000904,-0.000721,-0.000657,-0.001545,-0.001879,-0.002411,-0.008117,-0.000763,-0.000577,-0.001571,0.005171,0.006127,0.006518,0.006988,0.012299,0.012625,0.011802
-0.004524,-0.005985,-0.006711,-0.008847,-0.008925,-0.00395,-0.003857,-0.004944,-0.007005,-0.006842,-0.007829,-0.011835,-0.004931,-0.005103,-0.005975,-0.006966,-0.005387,-0.005507,-0.00597,-0.004947,-0.004014,-0.002475,-0.001964,-0.006899,-0.000893,-0.007762,-0.006825,-0.009804,-0.010127,-0.008348,-0.012474,-0.012825,-0.011503,-0.008727,-0.002812,-0.003321,-0.001416,-0.007222,-0.015662,-0.01322,-0.012203,-0.01126,-0.00719,-0.012713,-0.013042,-0.009971,-0.008025,-0.009075,-0.003948,-0.005525,-0.005081,0.000896,0.007268,0.005912,-0.004562,-0.001237,-0.000758,0.001535,0.001013,-0.003159,-0.004653,-0.009916,-0.009823,-0.008135,-0.004988,-0.006325,-0.002888,-0.007444,-0.008944,-0.009647,-0.00767,-0.007943,-0.003642,0.001544,-0.000965,1.7e-05,0.004005,0.005189,0.004377,0.000999,4.2e-05,0.001079,0.001818,-0.002988,-0.004621,-5e-05,-0.000466,-0.003363,-0.003053,0.004049,0.00343,0.006264,0.005758,0.003557,0.002851,0.002613,0.007514,0.008775,0.012357,0.010188,0.004422,0.00365,0.009032,0.005617,0.000486,-0.00102,-0.002809,0.000896,-0.001767,0.002812
-0.001955,-0.002496,-0.002769,-0.00389,-0.003951,-0.008823,-0.008816,-0.009257,-0.01009,-0.010052,-0.010498,-0.005678,-0.010413,-0.010538,-0.01128,-0.011759,-0.011467,-0.011588,-0.011867,-0.011462,-0.011126,-0.010502,-0.010333,-0.005573,-0.009932,-0.005402,-0.005355,-0.006137,-0.006008,-0.005208,-5.6e-05,0.000104,0.000726,0.002087,-0.001829,0.005199,0.006167,0.010927,0.021673,0.02294,0.023468,0.024337,0.019067,0.023651,0.023504,0.017736,0.011417,0.010921,0.005392,0.004639,0.004851,6.7e-05,-0.004169,-0.004822,0.004728,-0.000966,-0.000734,-2e-06,-0.000248,-0.00153,-0.002253,0.0025,0.002536,0.003354,0.004517,0.011202,0.005924,0.011047,0.010322,0.009988,0.010966,0.010836,0.005208,0.000372,-0.000468,2e-06,-0.005038,-0.004825,-0.005205,0.000114,1.9e-05,0.000527,0.000882,0.005521,0.004732,-0.000396,-0.000598,0.005344,0.005493,-0.005385,0.001675,0.003042,0.002791,0.001721,0.001374,0.00125,-0.003716,-0.00311,-0.008705,-0.009378,-0.005361,-0.005534,-0.010258,-0.004949,-0.000125,-0.000845,-0.001701,-0.000292,0.005723,0.000623
0.560922,0.048143,0.002723,0.000167,-0.14945,-0.295322,1.62533,0.035905,0.200076,0.058617,0.039037,-0.012724,0.072287,0.22897,-0.007351,-0.139684,-0.169595,-0.24204,0.174668,-0.010565,0.02038,-0.116101,0.543709,1.539053,0.535629,-1.153483,-0.009505,-0.018085,0.134285,-0.004757,0.489159,0.092777,-0.013695,-0.045115,0.073733,0.045773,0.221173,1.897629,0.127826,-0.019699,-0.025619,-0.032201,-0.036495,1.908586,-0.150835,-0.062865,-0.069883,-0.080745,-0.043001,-0.030395,-0.059595,-0.001315,0.01279,0.267999,-0.063415,0.477985,0.002008,1.892955,0.616758,0.351256,-0.029869,-0.038403,-0.0006,-0.111915,-0.104396,-0.059795,-0.033344,-0.021447,1.170571,-0.076598,-0.080831,0.092584,-0.08801,0.070722,2.793214,-0.082165,0.196347,1.112099,4.414526,0.998908,0.17451,0.993704,0.204514,-0.388017,0.002673,-0.608577,-0.441103,-0.039697,-0.025612,0.042652,0.159153,-0.017905,0.013387,-0.022099,-0.042193,1.540161,0.079627,0.227773,0.081841,0.145624,5.287206,0.477132,0.096092,1.069451,0.097404,0.26435,0.05323,0.07321,0.008254,0.042877
0.491502,-0.046465,-0.087115,-0.009412,0.253991,0.59208,1.702145,-0.02549,0.125248,-0.094834,-0.030522,0.049747,0.054937,0.571837,0.13057,0.413983,0.423189,0.574729,0.542031,0.079057,0.544574,0.210479,0.492917,1.495156,0.571679,0.331754,0.103181,0.128796,-0.291225,0.061317,0.516441,-0.161865,0.033823,0.078797,-0.228242,-0.193846,-0.567676,0.81438,-0.738287,-0.435273,-0.310455,-0.362595,-0.254075,0.884605,0.02565,-0.170616,0.009303,0.026321,-0.002178,0.004422,0.042406,0.257054,0.018494,0.235655,0.322497,1.042612,0.034697,1.076413,0.326667,-0.226875,0.042697,0.501984,0.161723,0.358882,0.261954,-0.088476,-0.000821,0.018463,-0.845464,-0.011832,-0.010942,0.24861,0.132267,0.601321,0.958955,0.931575,0.998325,0.703068,-1.259145,1.413479,1.37054,0.610116,1.272616,0.201631,0.883616,0.195121,-0.578449,0.027601,-0.022639,0.046227,0.768478,0.906299,1.179039,1.052218,1.080553,0.451759,0.67298,-0.647963,0.537384,1.000717,-0.624167,-0.67614,0.565714,-0.754874,0.41552,0.477245,-0.095571,0.460456,0.451949,0.274908
-0.498452,0.153977,0.194521,0.005974,0.151097,0.27434,-1.444595,0.034429,-0.150314,0.20453,0.000944,-0.170013,-0.106674,-1.147302,-0.221408,-0.097394,0.156474,0.230229,-0.952388,0.007836,-0.23052,-0.098989,-0.601741,-1.781161,-0.784114,-1.499624,-0.268048,-0.321946,-0.564721,-0.147366,-0.769561,-0.581739,-0.393175,-0.152719,-0.097195,-0.080996,-0.241887,-2.122963,-0.62215,-0.504164,-0.407455,-0.254301,-0.185187,-1.530489,-0.084978,-0.182323,-0.071313,-0.069966,-0.018763,-0.027827,-0.009247,0.093374,0.08861,0.540275,-0.16446,-0.209796,-0.187792,-1.619235,-0.497631,0.228028,-0.011807,0.271707,0.100832,-0.121801,0.120297,0.167717,-0.022562,-0.065809,0.698366,-0.050898,-0.055078,0.088708,0.05442,0.055484,-1.026089,0.457743,0.437918,0.915578,1.934758,0.595481,0.033739,0.582134,-0.263362,2.19877,-0.289503,2.341136,2.049462,-0.19615,0.003025,0.255304,0.28982,0.21365,0.229483,0.201683,-0.034181,-0.234886,0.138952,2.524495,0.014724,0.143466,-1.244503,2.462035,0.029675,2.557106,0.427225,0.443593,0.245092,0.438216,0.422376,0.375817
0.024416,0.030837,0.024707,0.031299,0.031804,0.038334,0.039563,0.040702,0.047763,0.054345,0.049333,0.050144,0.050534,0.044373,0.044452,0.038139,0.031876,0.019437,0.013103,0.007105,0.007201,0.000764,0.000841,0.000962,0.001105,0.001113,0.000965,-0.005597,0.000331,0.000554,0.000375,0.006433,0.006615,0.006178,0.006232,0.006702,0.006974,0.000722,0.007013,0.001197,0.007493,0.007754,0.013808,0.013849,0.01388,0.007496,0.007269,0.007289,0.001638,0.001867,0.00195,0.00205,0.00218,0.002328,0.002404,0.002286,0.00807,0.001856,0.001687,0.001876,0.002207,0.002122,0.002094,0.002051,0.001743,-0.004825,0.000879,0.000447,0.000373,0.000268,4.6e-05,0.000124,0.0007,-0.004755,0.001693,0.001923,0.001699,0.001381,0.001134,0.000373,-8.7e-05,-9.5e-05,-0.000136,-0.000118,5.7e-05,4.9e-05,2e-06,-7.7e-05,-0.005933,-0.00578,0.000358,0.000678,0.000809,-0.00507,-0.005039,-0.005069,0.000775,0.000513,0.00044,0.000576,0.000522,0.000239,-0.005628,0.000185,-0.005844,-0.005866,-0.005907,-0.005895,-7.3e-05,-0.005948
-0.009329,-0.010363,-0.012894,-0.013534,-0.009094,-0.009691,-0.006528,-0.0034,-0.005909,-0.006103,-0.000748,-0.001418,0.000188,-0.00178,-0.005008,-0.003938,-0.002796,-0.000178,0.000622,0.006842,0.003407,0.003584,0.003955,0.004515,0.005188,0.005217,0.004514,0.003912,0.001569,0.002603,0.00178,7.9e-05,0.000964,-0.00501,-0.000831,0.001419,0.002718,0.003513,0.003082,0.005132,0.005475,0.006872,0.000622,0.005844,0.006111,0.006056,0.005018,0.005168,0.008802,0.005961,0.006474,-0.001121,-0.004422,0.000499,-0.003145,0.00031,-0.001986,0.002098,-0.002907,-0.001857,-7e-06,-0.000463,0.003509,0.003322,0.005663,0.003155,0.000816,-0.001572,-0.001991,-0.002582,-0.00382,0.000711,0.003907,0.003368,0.005325,0.006632,0.005364,0.003692,0.002304,0.002139,-0.004579,-0.00462,-0.000737,-0.000665,0.00441,0.000263,1.3e-05,0.003657,0.000619,0.001466,0.001984,0.003773,0.00449,0.00126,0.00549,0.001229,0.00021,0.002846,0.002443,0.003185,-0.001182,-0.002739,-0.001974,0.001044,-0.003161,-0.00328,0.000566,0.000646,-0.000387,0.000355
-0.035346,-0.036215,-0.029794,-0.030439,-0.03584,-0.03639,-0.034861,-0.033299,-0.027247,-0.027536,-0.024566,-0.017343,-0.016498,-0.009797,-0.003936,-0.003202,-0.002418,-0.000672,-6.3e-05,-0.004175,0.001583,0.001858,0.002051,0.002337,0.002675,0.00268,0.002312,0.002191,0.000793,0.001317,0.000897,-0.000171,0.000281,0.004726,-0.000636,0.000507,0.001167,0.001761,0.001255,0.002688,0.002518,0.003194,0.007434,0.002432,0.002551,0.002717,0.0022,0.002268,0.004153,0.010189,0.010345,0.021455,0.027197,0.022128,0.027732,0.021973,0.020659,0.015446,0.020465,0.020907,0.021676,0.02146,0.015899,0.015712,0.009552,0.008756,0.00751,0.006519,0.006347,0.006103,0.005597,0.00029,0.0016,0.008798,0.009295,0.009802,0.009263,0.008565,0.008008,0.000836,0.005307,0.005289,-0.000289,-0.00026,-0.005374,0.0001,5e-06,-0.005665,0.000528,0.00086,0.000779,0.001472,0.00175,0.007862,0.002409,0.007841,0.007156,0.001091,0.000931,0.001211,0.00661,0.006021,0.006605,0.000395,0.00616,0.00612,0.000512,0.000546,-0.000142,0.000436
0.130564,2.422782,0.099632,0.103009,0.138655,0.141882,0.1422,0.147963,0.115413,0.117887,0.115973,0.067552,-0.689266,0.047578,0.03855,0.009888,0.008937,0.003784,-0.008256,0.026733,0.021673,0.0364,0.005651,0.031878,0.008434,-0.205297,0.063568,0.005308,0.072068,0.026327,0.020679,0.072523,0.043983,0.011044,0.098967,-0.005148,-0.492381,0.041089,-2.63282,-1.287479,-0.161732,-0.040811,-1.442857,0.108438,0.171984,0.136109,-0.016768,0.001959,-2.615203,-0.039507,-2.675063,-0.097251,-0.139452,-0.104208,-0.134794,-0.161303,-0.2499,-0.064671,-0.273181,-0.156521,-0.101944,-0.305258,-0.11585,-2.695577,-0.057431,-0.043586,-0.067746,-0.03533,-0.032279,-0.170169,-0.034824,4.9e-05,-0.11201,-0.108522,-0.024015,-0.041321,0.314945,-0.027929,-0.060968,-0.014586,-0.06096,-0.025099,0.00012,0.004506,-0.029552,-0.012979,0.002542,0.040717,-0.112001,0.00382,0.001798,0.004721,-0.023958,-0.107353,-0.008969,-0.031942,-0.034315,0.01366,-0.208808,0.005482,-0.091445,-0.030838,-0.036312,0.00133,-0.037765,-0.036803,-0.001087,-0.000642,4.1e-05,-0.001093
