0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
0.008973,0.002309,0.002299,0.0099,0.010178,0.009332,0.00887,0.002653,0.007708,-0.000186,-0.00018,-0.000774,-0.000181,1.5e-05,0.000614,3.5e-05,-0.000149,0.006895,0.007409,0.001867,0.000544,0.006984,0.006924,0.000846,0.001081,0.000813,0.005863,0.005753,-0.001704,0.005249,-0.001147,-0.001332,-0.001673,-0.001599,-0.00807,-0.001362,-0.007159,2.2e-05,0.000155,0.000108,-0.000119,0.000727,2e-06,0.000702,0.000867,1e-06,-7.1e-05,-7.5e-05,0.000197,0.000262,0.000402,3.7e-05,0.006591,0.000245,0.000672,0.006234,0.007015,0.001273,0.001023,0.001133,0.008578,0.007,0.014208,0.013597,0.007344,0.012622,0.006492,0.012951,0.005099,0.00571,0.00574,-0.000636,0.000421,0.001263,0.001287,0.001091,0.006887,-0.000211,0.006067,0.006571,0.006614,0.007479,0.007172,0.006585,-0.00029,0.006306,-0.000641,-0.000883,0.006648,-6.7e-05,-0.001193,0.004902,-0.001662,-0.001004,-0.002046,-0.000966,-0.007114
-0.010857,-0.01133,-0.01125,-0.015821,-0.016927,-0.011858,-0.009783,-0.013886,-0.004785,0.000774,0.000762,0.004603,0.002114,0.00129,-0.002559,-0.000132,0.00063,1.8e-05,-0.002124,-0.009129,-0.002256,-0.000268,-0.0,-0.003587,-0.004402,-0.0033,0.005795,0.004813,0.008286,0.008214,0.006002,0.006778,0.008055,0.007858,0.006117,0.006908,0.002503,-0.000103,-0.000584,-0.000475,0.00042,-0.004369,-6e-06,-0.004136,-0.00494,-2e-05,0.000276,0.000284,-0.000786,-0.001062,-0.001579,-0.000151,0.001285,-0.000983,-0.002665,0.004048,-0.000363,-0.005047,-0.002571,-0.002988,-0.006337,0.001375,-0.000962,0.002916,0.000106,0.008295,0.003505,0.005526,0.010219,0.006537,0.006249,0.003981,-0.001537,-0.006169,-0.006256,-0.005578,0.000605,0.000711,0.003394,0.001624,0.001482,-0.003202,-0.000459,0.001621,0.000974,0.002502,0.002192,0.002932,-0.000427,-0.001454,0.004083,0.007301,0.005678,0.001749,0.006986,0.001614,-0.001307
0.00056,0.000833,0.000871,0.00536,0.004629,-0.00022,0.001097,0.007176,0.00435,0.000502,0.000496,-0.005119,-0.006747,-0.007293,-0.001681,-9.2e-05,0.00041,-0.000642,-0.002057,0.002126,-0.001496,-0.000843,-0.000671,-0.002361,-0.00294,-0.002208,-0.005,0.002531,-0.002665,-0.003384,-0.004187,-0.003667,-0.002852,-0.002955,-0.003446,-0.003583,-0.005822,-6.6e-05,-0.000459,-0.000309,0.000285,0.005267,3e-06,0.005315,0.004894,-2e-06,0.000191,0.000195,-0.00051,-0.000691,-0.00105,-9.3e-05,0.000193,-0.000649,-0.001763,-0.006124,-0.000905,-0.003351,-0.009893,-0.010185,-0.004957,-0.007984,-0.002063,-0.007661,-0.008862,-0.012252,-0.006575,-0.005908,-0.010211,-0.004741,-0.004681,-0.005717,-0.001042,0.003997,0.003943,0.004427,-0.000425,0.000501,0.001626,0.000392,0.000289,0.005312,-0.001074,0.000366,0.000666,0.001048,0.001513,0.00211,0.007319,0.007257,0.002808,0.004272,0.003877,0.009414,0.004739,0.009296,0.00802
-0.042911,-0.029391,-0.033851,-0.066849,-0.113286,-0.040744,-0.043422,-0.067776,-0.035739,-0.007012,0.621741,0.004857,-0.063933,-0.083689,-0.082727,-0.005364,-0.107535,-0.015257,1.959102,-0.130198,-0.100202,0.102921,-0.084986,4.202447,-0.134985,-0.113644,-0.037513,-0.002502,-0.002945,0.474921,4.410897,-0.129619,4.559623,-0.05561,-0.077094,-0.097597,1.340385,-0.240989,4.736531,-0.209347,0.620179,0.244516,1.30785,4.773276,0.260195,0.342297,-0.108405,0.330602,-0.066906,-0.017827,1.624309,0.077429,0.495553,0.091736,0.113003,0.505877,0.039519,0.182213,0.033406,0.048471,0.022041,0.061561,0.020429,0.047024,1.321224,0.079713,0.053798,0.342135,0.078895,-5.619295,-1.541956,-5.249671,-0.052737,-1.653923,-1.706635,-0.205531,-5.583843,-0.072439,-0.572568,-1.765108,-1.760141,-0.14757,-0.108539,-0.072023,-0.126906,-5.487926,-0.076333,-5.478222,-5.407211,-0.062197,-0.20054,-0.553753,-0.070526,-0.032261,-0.081688,-0.057779,-0.076164
-0.009329,0.025275,0.012049,-0.002677,0.146046,-0.010568,-0.010681,0.012185,-0.016438,-0.003997,0.367221,0.324209,0.311242,0.610706,0.266086,0.327781,0.593785,0.121379,1.564927,0.587638,0.464898,0.257241,0.46416,-2.42799,0.685539,0.588668,0.672919,0.008135,0.033109,0.323325,-2.100621,0.731039,-2.627926,0.252941,0.552444,0.880918,-0.154092,1.116093,-1.839697,0.946697,-0.597281,1.028351,0.359146,-0.968423,0.790572,0.895466,0.642646,0.782561,0.778006,0.757235,-0.307876,0.522097,0.423455,0.164085,0.183845,-0.076178,0.449119,-0.022395,0.114814,0.399578,0.507432,0.566371,0.354957,0.292336,-0.861822,0.183369,0.534467,-0.347197,0.003201,-0.389879,-0.347454,-1.210498,-0.4909,-0.925484,-0.704086,-0.786792,-0.826024,-0.650804,-1.139158,-1.256883,-1.144018,-0.632257,-1.040815,-0.820942,-0.978167,0.064929,-0.771505,-0.039453,0.448623,-0.452143,-0.631482,-1.093341,-0.627373,-0.239839,-0.843004,-0.758541,-0.899037
-0.014182,-0.083783,-0.052204,-0.046176,-0.228323,-0.016598,-0.013216,-0.076155,0.008315,0.00586,-0.538216,-0.114331,0.106431,0.273617,-0.166399,-0.016623,0.226951,0.003943,-1.339486,-0.019095,0.171933,-0.11604,0.230785,1.807,0.234026,0.23032,0.355497,0.070826,0.048567,0.157562,1.514945,0.323607,1.120905,-0.088906,0.195169,0.404816,0.445145,0.418603,0.446555,0.653264,2.764382,0.012651,0.451591,0.084364,0.14397,-0.229549,-0.347094,0.605597,-0.296395,0.591418,0.295734,0.705257,-0.031837,0.551248,0.556014,2.443408,0.028011,0.68917,-0.008667,0.092188,0.150979,0.222096,0.177744,0.163126,2.365057,0.181899,0.249028,1.06742,0.290138,1.055976,0.53645,1.487234,-0.217182,0.118851,0.163581,-0.540725,0.66535,-0.623812,-0.742424,-0.751809,-0.550652,-0.644624,-0.556329,-0.247233,-0.550391,-0.84593,-0.250869,-1.198817,-1.191495,0.021092,-0.249886,-0.261164,8.9e-05,0.131674,-0.053916,-0.024181,-0.148211
0.014898,0.014352,0.007605,0.000912,0.000886,0.001159,0.001557,0.001575,0.001846,0.001931,0.001994,0.001994,0.002013,0.001815,0.001613,0.000848,0.006376,0.006428,8.8e-05,0.000607,-0.006079,0.000412,0.000102,-0.00666,-0.006587,0.000163,0.000335,0.000298,0.000211,0.000305,0.000438,0.000542,0.000496,0.000365,0.000282,0.000296,0.000524,0.000557,0.000689,0.000818,0.000814,0.007412,0.00095,0.000871,0.000781,0.000424,0.000351,9e-05,-2.3e-05,-0.006578,-6e-06,9.5e-05,5e-06,-0.000124,-0.00656,-0.006698,-0.000189,-0.000198,-0.006763,-0.006745,-0.000229,-0.006782,-0.006632,-0.006735,-0.006771,-9e-05,-0.006805,-0.000402,-0.000686,-0.001023,-0.00113,-0.001428,0.005021,-0.001462,-0.001389,-0.001129,-0.001061,0.005505,-0.000813,-0.000663,-0.000726,-0.007284,4.7e-05,0.000101,-2.6e-05,-0.006635,3.1e-05,-2.6e-05,-0.006937,-0.000485,-0.007227,-0.000864,-0.001075,-0.000914,-0.000883,-0.000867,-0.000569
0.00667,-0.000663,0.00456,0.001266,0.001113,0.002795,0.005233,0.001015,0.002689,0.003217,0.003641,-0.000676,-0.000478,-0.001662,-0.007255,-0.011981,-0.015312,-0.015118,-0.012507,-0.004833,0.0,-0.001713,0.00071,0.000598,0.001045,0.00101,-0.002285,-0.002477,-0.003012,-0.002425,0.002728,-0.000985,-0.001266,0.002287,-0.002602,0.001846,0.003255,0.00345,0.004271,0.005076,0.005058,0.00443,0.00592,0.005439,0.000533,-0.001684,-0.002135,-0.003764,-0.004461,0.000657,-0.004365,0.000625,-1.4e-05,-0.000749,0.00066,-0.000102,-0.001158,-0.001213,-0.000454,-0.000333,-0.001372,-0.000527,0.000384,-0.00022,-0.000414,-0.000531,-0.000596,0.001933,0.000276,-0.005959,-0.006578,-0.00404,-0.005794,-0.008541,-0.003832,-0.002318,-0.001933,-0.003223,-0.000496,0.000384,1.8e-05,0.001461,0.00452,0.004844,0.00411,0.005223,0.004438,0.004119,-0.000776,-0.002769,-0.002383,-0.00492,-0.001847,-0.005188,-0.005008,-0.004909,-0.003224
0.004174,0.007496,0.002856,0.008957,0.008853,0.009927,0.011468,0.016842,0.017856,0.018129,0.018325,0.02363,0.023686,0.022904,0.027469,0.024551,0.014518,0.014653,0.016382,0.013034,0.008116,0.006942,0.000429,0.000513,0.00078,0.00061,0.006599,0.006482,0.006162,0.006509,0.001617,0.007355,0.007187,0.001345,0.006397,0.001085,0.001912,0.002022,0.002494,0.002958,0.002936,0.002401,0.003415,0.003125,0.008165,0.00689,0.006632,0.005704,0.005308,0.000541,0.005366,0.000354,3e-06,-0.000426,0.000555,0.000108,-0.000659,-0.000689,-9.1e-05,-1.9e-05,-0.000775,-0.00013,0.000388,4.3e-05,-6.8e-05,-0.000298,-0.000176,-0.006761,-0.007726,-0.003443,-0.003812,-0.010265,-0.011481,-0.005028,-0.010221,-0.009349,-0.009135,-0.010061,-0.008292,-0.007766,-0.007992,-0.006984,-0.005258,-0.005057,-0.005504,-0.004689,-0.005302,-0.005496,-0.000334,-0.001684,-0.001319,-0.00301,-0.009168,-0.003202,-0.003098,-0.003052,-0.002011
0.011172,-0.031639,0.002972,-0.029668,-0.031334,-0.056604,-0.030893,-0.067752,-0.067517,-0.067579,-0.068901,-0.104702,-0.110325,0.769766,0.110147,2.488974,-0.034347,-0.125572,-0.122424,-0.164972,-0.050929,-0.037051,-0.00507,-0.005629,-0.072213,-0.251936,-0.035446,-0.035914,-0.0257,-0.036721,-0.000365,-0.034437,-0.035921,-0.000973,-0.034448,0.001502,0.004078,0.002257,-0.017743,-0.093234,-0.069134,-0.020047,-0.068751,-0.029013,-0.043653,-0.049619,-0.033872,-0.033808,-0.040853,0.00155,-0.034657,-0.001664,0.557457,-0.015397,0.60837,0.000672,0.00234,-0.029438,-0.002645,-0.003287,-0.046655,-0.001933,5.1e-05,-0.020904,-0.002713,-0.000546,-0.001042,0.035912,0.876141,-0.002581,0.007164,0.028868,-0.057154,-0.007271,0.040194,0.034563,0.03448,0.033898,0.021017,0.034861,-0.051003,-0.051026,0.036581,0.011831,0.037543,0.024798,-0.042738,0.034777,-0.004303,-0.001349,-0.00185,-0.001433,0.034446,-0.006729,-0.00025,-0.001713,5e-05
