0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
-0.003223,-0.002412,0.003129,-0.002449,0.003172,0.002369,0.002677,-0.003959,-0.004614,-0.004709,-0.006149,0.000166,-0.005899,-0.005916,-0.006047,0.000215,-3.4e-05,0.006375,0.000406,0.000852,-0.005248,0.00143,0.001343,0.001163,-0.000102,0.000943,0.005813,0.000468,0.006827,0.006695,0.007128,0.007392,0.007072,0.006858,0.006685,0.00627,0.005941,0.004707,0.011539,0.011837,0.005697,0.006018,0.006211,-0.00026,1e-06,-0.006222,-0.001182,-0.00118,-0.000806,0.000279,0.000219,-0.006044,0.000138,0.000187,0.000392,0.000414,0.000709,0.00052,0.000316,0.000106,-2e-05,-4.1e-05,-3.7e-05,-0.000119,0.006275,3e-06,0.006291,0.006259,0.011319,0.012804,0.006798,0.00861,0.00751,0.001575,-0.00471
-0.021508,-0.02414,-0.018715,-0.022387,-0.017184,-0.012878,-0.013883,-0.012508,-0.008509,-0.008386,-0.001824,-0.000571,-0.002806,-0.002771,-0.002309,-0.000722,2.1e-05,0.001227,-0.001356,-0.002796,-0.004994,-0.004724,-0.004452,-0.003826,0.002036,-0.003091,0.004915,-0.001522,-7.1e-05,0.000377,-0.001011,-0.001828,-0.000782,-6.6e-05,0.000481,0.001785,0.002807,0.008387,0.006607,0.005636,0.003484,0.002501,0.001906,0.000782,-3.4e-05,-0.001877,0.005367,0.005365,0.004235,-0.000835,-0.000656,-0.002415,-0.000415,-0.000675,-0.00118,-0.001424,-0.002172,-0.001583,-0.000972,-0.000337,3.2e-05,0.000102,0.000102,0.000377,0.001731,-9e-06,0.001678,0.001766,0.008908,0.00272,0.000187,-0.006904,-0.001864,-0.004582,-0.006349
0.033298,0.031428,0.0266,0.02477,0.019781,0.014876,0.014176,0.007893,0.002624,0.002814,-0.000656,-0.000403,-0.001246,-0.001224,-0.000899,-0.000511,1.5e-05,0.00013,-0.000967,-0.002014,-0.002826,-0.003401,-0.003218,-0.002769,-0.006636,-0.002252,-0.005332,-0.001117,-0.000845,-0.000525,-0.001548,-0.002159,-0.00139,-0.000868,-0.000465,0.000501,0.001256,-0.002795,0.003246,0.00252,0.001745,0.00102,0.000583,0.000574,-1.9e-05,-0.000567,-0.0042,-0.004202,-0.005036,-0.000614,-0.00048,-0.000965,-0.000297,-0.000457,-0.000859,-0.001004,-0.001593,-0.00116,-0.000705,-0.000237,3.5e-05,8.5e-05,8e-05,0.000273,0.000458,-9e-06,0.000415,0.000477,-0.003229,0.000346,-0.000704,0.00219,-0.002248,-0.003443,-0.003928
1.305838,1.236726,0.311514,0.27812,-0.15198,-0.121266,0.299403,0.070712,4.699679,0.411727,5.208775,0.059207,0.045497,0.100887,1.530462,0.075032,-0.173405,0.111419,0.309701,1.689886,0.277421,0.168856,0.277195,0.754833,0.197055,0.266368,0.344835,0.233613,0.308521,0.129463,0.164821,0.243716,0.431433,0.100541,0.248144,0.293274,0.22567,0.310235,0.21379,0.258029,0.267512,0.184922,0.180375,0.107765,-1.066292,-0.00958,0.005311,-0.000819,0.022871,-0.001484,-0.002355,-0.016608,-0.023944,-1.194308,-0.521525,-0.998416,-0.107533,-0.063389,-0.227908,-0.584266,-0.108186,-0.196882,-0.028244,-1.723545,-0.009139,-0.038944,-0.024959,-0.026305,-0.03597,-1.71912,-0.197069,-0.11513,0.208458,-0.215223,-0.073729
1.835613,-0.146645,0.23194,0.655626,0.774486,0.848173,0.709988,1.224248,-1.636884,1.211355,-0.963773,1.530677,0.927465,1.396175,0.222403,1.213453,-0.316123,1.210372,1.214293,0.450684,1.320409,1.155535,0.817629,0.497096,0.90466,1.239352,0.983848,0.611706,0.17309,0.076881,0.094775,0.149441,0.187752,0.084753,0.115672,0.124074,0.094945,0.119194,0.09114,0.098922,0.069753,0.057566,0.058633,0.013622,-0.160606,-0.044111,-0.606066,-0.741612,-0.448742,-0.377247,-0.073959,-0.305479,-0.640327,0.361692,-1.258727,0.080088,-1.564331,-1.225641,-1.165858,-1.421577,-1.206642,-0.954274,-0.536005,-0.655321,-0.217342,-0.333167,-0.440465,-0.622395,-0.621048,-1.11753,-1.486805,-1.478319,-0.911513,-1.59736,-1.602278
-2.735176,-0.0592,-0.537709,-1.046099,-0.036198,0.2261,0.385706,0.113791,1.441994,-0.315692,0.605048,0.399983,0.252492,0.51605,0.029685,0.212345,2.518872,0.248055,0.457613,0.015512,0.4305,0.144538,0.999747,0.735969,0.136233,0.41324,0.4269,0.389659,0.708081,0.229606,0.298602,0.656627,1.024255,0.369698,0.648918,0.90146,0.815008,0.926986,0.461268,0.541224,0.411729,0.345644,0.304051,0.169516,-1.747227,0.165758,-0.089422,-0.16189,-0.032883,0.01509,-0.038674,-0.211925,-0.366999,-2.682664,-0.529027,-3.176228,-1.155396,-0.737648,-0.869294,-0.755833,-0.690554,-0.544387,-0.307768,-0.452796,-0.069083,0.116438,-0.217589,-0.324489,-0.263346,-0.840212,-0.622735,-0.872035,-1.529466,-1.01474,-0.994434
0.010291,0.004454,0.004935,0.005572,0.005954,0.006659,0.006156,0.006558,0.005735,0.005512,0.004822,0.0041,0.003898,0.003204,0.002159,0.001924,0.001568,0.001358,0.001022,-0.005608,0.000452,-0.005344,0.000506,0.000922,0.00089,-0.005783,-0.000191,-0.000396,-0.00056,-0.000951,-0.00061,-0.001041,-0.000856,-0.001119,-0.00791,-0.002589,-0.002954,-0.010378,-0.01084,-0.01161,-0.00523,-0.005524,-0.006042,-0.005554,-0.00539,0.000857,-0.005721,0.000909,-0.006101,-0.006103,-0.006408,0.000479,0.000673,-0.006694,-0.00628,-0.005778,-0.004634,-0.003303,-0.002384,-0.008158,0.000314,0.000777,0.000672,0.000474,0.007544,0.000393,-0.006735,-0.000411,-0.000612,-0.000987,-0.009015,-0.015907,-0.009199,-0.00935,-0.016004
0.009577,0.013776,0.015295,0.017413,0.014896,0.017254,0.012008,0.013476,0.007312,0.006675,0.000879,-0.001251,-0.001922,-0.007849,-0.011231,-0.011994,-0.013053,-0.010046,-0.011273,-0.010611,-0.013076,-0.006061,-0.012999,-0.007933,-0.008053,-0.00755,-0.011625,-0.0123,-0.009172,-0.010461,-0.005656,-0.00708,-0.002785,-0.00365,-0.003372,-0.012105,-0.009541,-0.014834,-0.012389,-0.014751,-0.016582,-0.017415,-0.018953,-0.013648,-0.013106,-0.015783,-0.014046,-0.015691,-0.015144,-0.015097,-0.015971,-0.017142,-0.016589,-0.020467,-0.019161,-0.021358,-0.017826,-0.013771,-0.010983,-0.009659,-0.002856,-0.001466,-0.005594,-0.006172,-0.007381,-0.006406,-0.005357,-0.012628,-0.013225,-0.01434,-0.019696,-0.013936,-0.016308,-0.016656,-0.010091
0.008726,0.011996,0.013242,0.014899,0.021301,0.022966,0.027127,0.027984,0.031245,0.030589,0.034234,0.032385,0.0317,0.0355,0.032918,0.032311,0.031535,0.025486,0.024606,0.025015,0.023355,0.020065,0.023413,0.018807,0.018723,0.019031,0.016305,0.015857,0.00993,0.009072,0.004253,0.003299,-0.001875,-0.002465,-0.002314,-0.000126,-0.006531,-0.002095,-0.008644,-0.010427,-0.011719,-0.012469,-0.013767,-0.01846,-0.018157,-0.020226,-0.019278,-0.020488,-0.020477,-0.020687,-0.021659,-0.022515,-0.022333,-0.017223,-0.016246,-0.009348,-0.006433,-0.002968,-0.000536,0.009423,0.006622,0.007844,0.013326,0.012813,0.012067,0.012598,0.013192,0.016282,0.015776,0.014825,0.018974,0.014562,0.012825,0.012535,0.008782
0.001477,-0.008837,0.006045,3.315102,-0.033468,-0.646955,-1.912316,-0.068503,-0.013115,-0.112384,-0.139709,3.080405,0.04039,-0.110817,-0.129493,-0.102022,3.193284,2.989289,-0.152171,0.044591,3.084362,0.573464,-0.135405,0.116958,-0.095819,0.017902,-0.008672,0.903478,-0.071679,0.896481,-0.031456,-0.031409,0.087223,-0.004222,-0.004798,0.661463,0.000788,-0.04258,3.251331,7.5e-05,0.009128,0.203479,-0.001256,0.035596,0.033995,0.723316,1.072801,0.038641,0.019812,0.037223,0.028809,0.036967,0.038007,0.15453,0.034394,0.003754,0.210131,-0.040112,-0.035472,-0.058724,-0.04201,-0.020139,0.100668,0.051518,0.088332,-0.005776,0.04256,0.089529,-0.035886,0.053864,-0.046235,0.038511,-0.694565,-0.022359,0.066489
